Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep8_Dep6_Tu0.5	3.084146153815209E-6	0.12	ovarian cancer
Br66_rep5_Dep6_Tu20	1.6931885576612924E-5	0.3	breast cancer
Br66_rep1_Dep6_Tu3	3.6208791527638595E-6	0.13	breast cancer
Br66_rep10_Dep6_Tu10	8.820466531500879E-6	0.22	breast cancer
Br66_rep3_Dep6_Tu10	8.834461262758057E-6	0.22	breast cancer
Br66_rep10_Dep6_Tu40	3.074550011161745E-5	0.49	breast cancer
Br66_rep1_Dep6_Tu50	3.79545927144706E-5	0.57	breast cancer
Br66_rep10_Dep6_Tu0.5	3.071581575506517E-6	0.12	ovarian cancer
Br66_rep1_Dep6_Tu0.3	2.8509579810752668E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu0.1	3.0663551224058665E-6	0.11	ovarian cancer
Br66_rep8_Dep6_Tu40	3.152189473486495E-5	0.49	breast cancer
Br66_rep3_Dep6_Tu20	1.620740978246877E-5	0.3	breast cancer
Br66_rep9_Dep6_Tu0.3	2.6397024166415125E-6	0.11	ovarian cancer
Br66_rep7_Dep6_Tu0.3	2.7307341178501195E-6	0.11	ovarian cancer
Br66_rep5_Dep6_Tu2	3.4035401370555585E-6	0.13	breast cancer
Br66_rep5_Dep6_Tu0.3	2.826820377048972E-6	0.11	ovarian cancer
Br66_rep6_Dep6_Tu5	5.442158717731298E-6	0.15	breast cancer
Br66_rep5_Dep6_Tu3	3.362928104427917E-6	0.13	breast cancer
Br66_rep1_Dep6_Tu5	5.302880395268242E-6	0.15	breast cancer
Br66_rep6_Dep6_Tu10	8.857599270976989E-6	0.22	breast cancer
Br66_rep3_Dep6_Tu5	5.097664051921166E-6	0.16	breast cancer
Br66_rep1_Dep6_Tu1	3.0540672940715563E-6	0.12	ovarian cancer
Br66_rep4_Dep6_Tu30	2.3677410933234313E-5	0.41	breast cancer
Br66_rep8_Dep6_Tu20	1.639383068066576E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu10	8.523323989802964E-6	0.22	breast cancer
Br66_rep2_Dep6_Tu1	2.269651792271248E-6	0.11	ovarian cancer
Br66_rep6_Dep6_Tu2	3.140359405702184E-6	0.08	colorectal cancer
Br66_rep6_Dep6_Tu0.5	2.8939332483025583E-6	0.12	ovarian cancer
Br66_rep5_Dep6_Tu0.1	2.7593929647995962E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu2	3.4241681887931324E-6	0.13	breast cancer
Br66_rep10_Dep6_Tu50	3.906277089696256E-5	0.59	breast cancer
Br66_rep7_Dep6_Tu3	3.675684706796179E-6	0.13	breast cancer
Br66_rep7_Dep6_Tu10	9.169398600036756E-6	0.22	breast cancer
Br66_rep2_Dep6_Tu0.5	2.626206370431234E-6	0.11	ovarian cancer
Br66_rep5_Dep6_Tu50	3.8497644382298166E-5	0.59	breast cancer
Br66_rep9_Dep6_Tu20	1.6369572788802773E-5	0.3	breast cancer
Br66_rep8_Dep6_Tu3	3.90394395415004E-6	0.15	breast cancer
Br66_rep9_Dep6_Tu10	8.313625744476156E-6	0.22	breast cancer
Br66_rep7_Dep6_Tu2	3.3515459099033835E-6	0.13	breast cancer
Br66_rep6_Dep6_Tu3	3.6204011470068408E-6	0.13	breast cancer
Br66_rep1_Dep6_Tu0.5	2.8615971278796536E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu40	3.18146163039926E-5	0.49	breast cancer
Br66_rep1_Dep6_Tu2	3.010439776805163E-6	0.13	breast cancer
Br66_rep8_Dep6_Tu1	2.9562419991729605E-6	0.13	ovarian cancer
Br66_rep4_Dep6_Tu3	3.85366828828352E-6	0.15	breast cancer
Br66_rep7_Dep6_Tu40	3.1295188009270585E-5	0.49	breast cancer
Br66_rep7_Dep6_Tu0.5	2.828990122392337E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu30	2.432577960192665E-5	0.41	breast cancer
Br66_rep2_Dep6_Tu0.1	2.8205079629524333E-6	0.11	ovarian cancer
Br66_rep7_Dep6_Tu0.1	3.0152780693089177E-6	0.11	ovarian cancer
Br66_rep1_Dep6_Tu40	3.166103410570264E-5	0.49	breast cancer
Br66_rep7_Dep6_Tu5	4.869202472727644E-6	0.16	breast cancer
Br66_rep4_Dep6_Tu1	3.279877708239785E-6	0.12	ovarian cancer
Br66_rep8_Dep6_Tu0.1	2.8941554177355686E-6	0.11	ovarian cancer
Br66_rep4_Dep6_Tu2	3.133757852546615E-6	0.13	ovarian cancer
Br66_rep1_Dep6_Tu0.1	2.6786971650705905E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu10	8.72152247167286E-6	0.22	breast cancer
Br66_rep4_Dep6_Tu20	1.6228610687356855E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu0.3	2.804596982075105E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu3	4.143001999799414E-6	0.15	breast cancer
Br66_rep1_Dep6_Tu20	1.6971566885202595E-5	0.3	breast cancer
Br66_rep6_Dep6_Tu1	3.2352809889255332E-6	0.12	ovarian cancer
Br66_rep6_Dep6_Tu50	3.8495361567858095E-5	0.57	breast cancer
Br66_rep9_Dep6_Tu3	3.747089566853918E-6	0.13	breast cancer
Br66_rep3_Dep6_Tu50	3.8422270133625564E-5	0.59	breast cancer
Br66_rep8_Dep6_Tu30	2.3399032196361802E-5	0.41	breast cancer
Br66_rep7_Dep6_Tu20	1.618988631792446E-5	0.3	breast cancer
Br66_rep3_Dep6_Tu2	3.3625971349127083E-6	0.13	breast cancer
Br66_rep8_Dep6_Tu50	3.863684328927658E-5	0.59	breast cancer
Br66_rep3_Dep6_Tu3	3.7368268945136923E-6	0.13	breast cancer
Br66_rep3_Dep6_Tu0.3	3.0861530601212068E-6	0.12	ovarian cancer
Br66_rep8_Dep6_Tu0.3	2.621625792259946E-6	0.11	ovarian cancer
Br66_rep3_Dep6_Tu0.1	2.8029800929237473E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu0.3	2.536000576430761E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu50	3.696139132911806E-5	0.57	breast cancer
Br66_rep5_Dep6_Tu5	5.035798762128592E-6	0.16	breast cancer
Br66_rep10_Dep6_Tu20	1.5785048775577922E-5	0.3	breast cancer
Br66_rep7_Dep6_Tu30	2.438615594636431E-5	0.41	breast cancer
Br66_rep9_Dep6_Tu30	2.3286347045515674E-5	0.39	breast cancer
Br66_rep5_Dep6_Tu40	3.1308810737686017E-5	0.49	breast cancer
Br66_rep8_Dep6_Tu10	8.783739136276682E-6	0.22	breast cancer
Br66_rep9_Dep6_Tu50	3.775490302237159E-5	0.57	breast cancer
Br66_rep2_Dep6_Tu0.3	2.762835024707789E-6	0.11	ovarian cancer
Br66_rep1_Dep6_Tu10	8.95812184291934E-6	0.22	breast cancer
Cer77_rep9_Dep6_Tu3	3.4147893944527283E-6	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu30	4.62377682152128E-6	0.36	cervical cancer
Cer77_rep3_Dep6_Tu30	4.685734466284758E-6	0.36	cervical cancer
Cer77_rep8_Dep6_Tu50	1.9172689205611608E-6	0.58	cervical cancer
Cer77_rep1_Dep6_Tu1	3.1288992013235155E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu3	3.0671292389286456E-6	0.08	colorectal cancer
Cer77_rep10_Dep6_Tu2	3.163786986530872E-6	0.13	ovarian cancer
Cer77_rep2_Dep6_Tu0.5	2.7088425581325816E-6	0.12	ovarian cancer
Cer77_rep3_Dep6_Tu20	5.5322093802564925E-6	0.3	cervical cancer
Cer77_rep1_Dep6_Tu2	3.0200254399406254E-6	0.13	ovarian cancer
Cer77_rep2_Dep6_Tu5	3.8417189586109585E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu0.5	2.767479850885694E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu50	1.3005655547738161E-6	0.58	cervical cancer
Cer77_rep9_Dep6_Tu0.5	2.9691551043149405E-6	0.12	ovarian cancer
Cer77_rep4_Dep6_Tu10	4.639983391782436E-6	0.21	cervical cancer
Cer77_rep9_Dep6_Tu20	4.996834598425387E-6	0.28	cervical cancer
Cer77_rep3_Dep6_Tu10	5.178688409074866E-6	0.21	cervical cancer
Cer77_rep6_Dep6_Tu5	3.981724087436547E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu1	2.873217786011514E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu0.3	2.8138540478871655E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu50	1.7103620106825345E-6	0.58	cervical cancer
Cer77_rep6_Dep6_Tu0.3	2.9381028063740545E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu40	3.040243332068455E-6	0.47	cervical cancer
Cer77_rep10_Dep6_Tu5	3.804815114744127E-6	0.15	cervical cancer
Cer77_rep3_Dep6_Tu1	3.1904459639992113E-6	0.13	ovarian cancer
Cer77_rep8_Dep6_Tu40	3.0606736695262585E-6	0.49	cervical cancer
Cer77_rep7_Dep6_Tu0.3	2.769079580733945E-6	0.12	ovarian cancer
Cer77_rep3_Dep6_Tu0.1	2.7546421275145855E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu0.3	2.774635609281216E-6	0.12	ovarian cancer
Cer77_rep6_Dep6_Tu2	2.8332969724967565E-6	0.08	colorectal cancer
Cer77_rep6_Dep6_Tu20	6.117997472275928E-6	0.3	cervical cancer
Cer77_rep9_Dep6_Tu40	2.1878703654349178E-6	0.47	cervical cancer
Cer77_rep6_Dep6_Tu40	3.68687105474726E-6	0.47	cervical cancer
Cer77_rep8_Dep6_Tu5	3.7091846234201997E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu50	1.9889890433539985E-6	0.58	cervical cancer
Cer77_rep1_Dep6_Tu30	4.7445647558182554E-6	0.36	cervical cancer
Cer77_rep2_Dep6_Tu20	5.1735424488439645E-6	0.28	cervical cancer
Cer77_rep4_Dep6_Tu0.5	3.096205488761951E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu40	4.437291339134206E-6	0.49	cervical cancer
Cer77_rep8_Dep6_Tu30	4.6618765269406555E-6	0.41	cervical cancer
Cer77_rep3_Dep6_Tu40	3.059413939873308E-6	0.49	cervical cancer
Cer77_rep4_Dep6_Tu0.1	2.7031063215841753E-6	0.11	ovarian cancer
Cer77_rep2_Dep6_Tu1	2.4876536909217407E-6	0.12	ovarian cancer
Cer77_rep3_Dep6_Tu3	3.1709796928184776E-6	0.08	colorectal cancer
Cer77_rep2_Dep6_Tu30	4.597893460368258E-6	0.36	cervical cancer
Cer77_rep9_Dep6_Tu30	5.275155781792709E-6	0.36	cervical cancer
Cer77_rep7_Dep6_Tu20	4.7293184660352125E-6	0.28	cervical cancer
Cer77_rep6_Dep6_Tu1	2.96154521404984E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu50	3.4826142642171085E-6	0.58	cervical cancer
Cer77_rep3_Dep6_Tu5	3.869446914821794E-6	0.15	ovarian cancer
Cer77_rep8_Dep6_Tu0.5	2.9096758843901167E-6	0.12	ovarian cancer
Cer77_rep9_Dep6_Tu0.3	2.617721606573507E-6	0.11	ovarian cancer
Cer77_rep6_Dep6_Tu0.5	2.721573617220754E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu1	2.9408433596472667E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu3	2.8923647693125827E-6	0.14	ovarian cancer
Cer77_rep10_Dep6_Tu3	3.4835427432095046E-6	0.15	ovarian cancer
Cer77_rep9_Dep6_Tu5	3.963469360366097E-6	0.15	cervical cancer
Cer77_rep10_Dep6_Tu20	5.865558146145816E-6	0.3	cervical cancer
Cer77_rep1_Dep6_Tu3	3.2531120780460504E-6	0.14	ovarian cancer
Cer77_rep5_Dep6_Tu2	3.0018180106844747E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu5	3.8047840541336685E-6	0.15	cervical cancer
Cer77_rep8_Dep6_Tu2	3.034992376741985E-6	0.08	colorectal cancer
Cer77_rep8_Dep6_Tu10	5.014822669757161E-6	0.21	cervical cancer
Cer77_rep10_Dep6_Tu30	5.722741708353345E-6	0.36	cervical cancer
Cer77_rep10_Dep6_Tu0.1	3.029150926035727E-6	0.11	ovarian cancer
Cer77_rep6_Dep6_Tu3	3.3882701419707826E-6	0.14	ovarian cancer
Cer77_rep7_Dep6_Tu10	4.842893485875277E-6	0.21	cervical cancer
Cer77_rep1_Dep6_Tu0.1	2.726826779736316E-6	0.11	ovarian cancer
Cer77_rep10_Dep6_Tu50	2.44467836746112E-6	0.58	cervical cancer
Cer77_rep3_Dep6_Tu2	3.1310727842941524E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu10	4.607429637462268E-6	0.21	cervical cancer
Cer77_rep4_Dep6_Tu5	3.5348113637499484E-6	0.15	cervical cancer
Cer77_rep4_Dep6_Tu2	3.330384197978413E-6	0.14	ovarian cancer
Cer77_rep8_Dep6_Tu3	3.122465927564174E-6	0.15	ovarian cancer
Cer77_rep7_Dep6_Tu5	3.4525583206641515E-6	0.15	cervical cancer
Cer77_rep4_Dep6_Tu3	3.083319466534841E-6	0.15	cervical cancer
Cer77_rep7_Dep6_Tu2	3.092450802075702E-6	0.08	colorectal cancer
Cer77_rep10_Dep6_Tu40	3.291800333491339E-6	0.47	cervical cancer
Cer77_rep6_Dep6_Tu10	4.11540136024494E-6	0.21	cervical cancer
Cer77_rep6_Dep6_Tu50	2.0603047127793306E-6	0.55	cervical cancer
Cer77_rep2_Dep6_Tu2	3.3658707027487077E-6	0.13	ovarian cancer
Cer77_rep1_Dep6_Tu5	3.6370378845719597E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu0.1	2.7300119288557237E-6	0.11	ovarian cancer
Cer77_rep9_Dep6_Tu50	1.5824333049515579E-6	0.58	cervical cancer
Cer77_rep10_Dep6_Tu0.3	2.532148681392757E-6	0.11	ovarian cancer
Cer77_rep3_Dep6_Tu0.3	2.8999075145996853E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu0.5	2.6591940308699033E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu1	3.329845694252785E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu0.3	2.822257359447703E-6	0.11	ovarian cancer
Cer77_rep10_Dep6_Tu10	5.177225607133829E-6	0.21	cervical cancer
Cer77_rep3_Dep6_Tu50	1.2661514982690455E-6	0.58	cervical cancer
Cer77_rep3_Dep6_Tu0.5	2.827582391440925E-6	0.11	ovarian cancer
Cer77_rep5_Dep6_Tu40	2.7147981713758925E-6	0.49	cervical cancer
Cer77_rep9_Dep6_Tu2	3.002518939183895E-6	0.08	colorectal cancer
Cer77_rep8_Dep6_Tu20	5.803094068679092E-6	0.3	cervical cancer
Cer77_rep7_Dep6_Tu0.5	2.890352467881441E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu50	9.066592551742541E-7	0.58	normal
Cer77_rep10_Dep6_Tu1	2.472275788704717E-6	0.12	ovarian cancer
Cer77_rep8_Dep6_Tu0.3	2.632994976726396E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu20	5.3161721276785744E-6	0.27	cervical cancer
Cer77_rep7_Dep6_Tu30	4.01550870116137E-6	0.36	cervical cancer
Cer77_rep7_Dep6_Tu40	3.741242741344716E-6	0.49	cervical cancer
Cer77_rep9_Dep6_Tu0.1	2.79509848498312E-6	0.11	ovarian cancer
Cer77_rep5_Dep6_Tu20	6.073998705925333E-6	0.3	cervical cancer
Cer77_rep8_Dep6_Tu1	3.038542545364655E-6	0.13	ovarian cancer
Cer77_rep6_Dep6_Tu0.1	2.8562989570744593E-6	0.11	ovarian cancer
Cer77_rep2_Dep6_Tu3	3.210317140839155E-6	0.08	colorectal cancer
Cer77_rep1_Dep6_Tu0.3	2.843704691096228E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu40	3.8533318628190595E-6	0.49	cervical cancer
Cer77_rep6_Dep6_Tu30	5.170995898082588E-6	0.36	cervical cancer
Cer77_rep2_Dep6_Tu0.1	2.8621614010455157E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu20	6.4998370589117416E-6	0.3	cervical cancer
Cer77_rep4_Dep6_Tu30	4.311839743672396E-6	0.36	cervical cancer
Cer77_rep10_Dep6_Tu0.5	3.0003622044437637E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu10	4.267861437102195E-6	0.17	cervical cancer
Cer77_rep9_Dep6_Tu1	2.945270118990681E-6	0.13	ovarian cancer
Cer77_rep1_Dep6_Tu10	5.334014389777216E-6	0.21	cervical cancer
Cer77_rep8_Dep6_Tu0.1	2.8560074184022753E-6	0.11	ovarian cancer
Cer77_rep9_Dep6_Tu10	5.038009934039502E-6	0.17	cervical cancer
Cer77_rep7_Dep6_Tu0.1	2.9865651843508676E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu5	3.1111972409043475E-6	0.14	ovarian cancer
Cer81_rep8_Dep6_Tu2	3.0653848697368665E-6	0.13	ovarian cancer
Cer81_rep6_Dep6_Tu3	2.737841211039579E-6	0.12	ovarian cancer
Cer81_rep2_Dep6_Tu3	3.0310246064849602E-6	0.12	ovarian cancer
Cer81_rep7_Dep6_Tu20	5.48498672790915E-6	0.23	cervical cancer
Cer81_rep5_Dep6_Tu5	2.969545464878643E-6	0.14	ovarian cancer
Cer81_rep4_Dep6_Tu0.1	2.7001401606680458E-6	0.11	ovarian cancer
Cer81_rep9_Dep6_Tu20	5.033065662243879E-6	0.21	cervical cancer
Cer81_rep9_Dep6_Tu5	2.754433385275562E-6	0.15	cervical cancer
Cer81_rep2_Dep6_Tu1	2.1964579368564646E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu3	2.723394182904115E-6	0.12	ovarian cancer
Cer81_rep8_Dep6_Tu1	2.7426290510118536E-6	0.13	ovarian cancer
Cer81_rep1_Dep6_Tu50	4.084984817236374E-6	0.41	cervical cancer
Cer81_rep9_Dep6_Tu1	2.7939775308527617E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu30	4.5514013764530475E-6	0.28	cervical cancer
Cer81_rep5_Dep6_Tu20	6.020312734738277E-6	0.22	cervical cancer
Cer81_rep2_Dep6_Tu0.5	2.573888997593653E-6	0.11	ovarian cancer
Cer81_rep2_Dep6_Tu2	2.901801404122224E-6	0.12	ovarian cancer
Cer81_rep5_Dep6_Tu1	2.6384093100683705E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu0.5	2.7583442191680326E-6	0.11	ovarian cancer
Cer81_rep5_Dep6_Tu0.1	2.7131930721004035E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu0.1	2.9043419614234465E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu10	4.563003318024826E-6	0.16	cervical cancer
Cer81_rep2_Dep6_Tu5	3.1849310621202363E-6	0.12	cervical cancer
Cer81_rep8_Dep6_Tu50	4.886011735687727E-6	0.41	cervical cancer
Cer81_rep2_Dep6_Tu40	5.653750047405918E-6	0.36	cervical cancer
Cer81_rep6_Dep6_Tu30	5.9553419517613825E-6	0.23	cervical cancer
Cer81_rep4_Dep6_Tu1	3.2440261590215095E-6	0.12	ovarian cancer
Cer81_rep3_Dep6_Tu0.3	2.9880186088416426E-6	0.11	ovarian cancer
Cer81_rep9_Dep6_Tu0.1	2.7716767021775818E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu40	4.796370398524251E-6	0.34	cervical cancer
Cer81_rep10_Dep6_Tu2	3.0196295008463923E-6	0.12	ovarian cancer
Cer81_rep7_Dep6_Tu50	4.182226619717152E-6	0.43	cervical cancer
Cer81_rep8_Dep6_Tu0.3	2.5822899921595695E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu40	5.0339353952783155E-6	0.32	cervical cancer
Cer81_rep9_Dep6_Tu40	5.31363328873227E-6	0.36	cervical cancer
Cer81_rep9_Dep6_Tu10	4.04141236570341E-6	0.16	cervical cancer
Cer81_rep2_Dep6_Tu50	4.375552117447181E-6	0.41	cervical cancer
Cer81_rep8_Dep6_Tu10	4.265201558151636E-6	0.15	cervical cancer
Cer81_rep10_Dep6_Tu0.1	3.001818323745145E-6	0.11	ovarian cancer
Cer81_rep3_Dep6_Tu1	2.875566640542955E-6	0.12	ovarian cancer
Cer81_rep9_Dep6_Tu50	4.16371797990152E-6	0.41	cervical cancer
Cer81_rep8_Dep6_Tu30	5.782690333839671E-6	0.28	cervical cancer
Cer81_rep4_Dep6_Tu20	5.522612945050069E-6	0.21	cervical cancer
Cer81_rep10_Dep6_Tu20	5.888961242014006E-6	0.21	cervical cancer
Cer81_rep7_Dep6_Tu3	2.8624833948543977E-6	0.12	ovarian cancer
Cer81_rep2_Dep6_Tu30	6.027838594755108E-6	0.3	cervical cancer
Cer81_rep1_Dep6_Tu0.1	2.7238469588571503E-6	0.11	ovarian cancer
Cer81_rep5_Dep6_Tu10	4.100727194974104E-6	0.15	cervical cancer
Cer81_rep7_Dep6_Tu0.1	2.9583372811829605E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu0.5	3.03604043073178E-6	0.12	ovarian cancer
Cer81_rep7_Dep6_Tu1	2.649131896328522E-6	0.12	ovarian cancer
Cer81_rep10_Dep6_Tu0.5	3.02170021840378E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu20	5.724819325989147E-6	0.22	cervical cancer
Cer81_rep4_Dep6_Tu5	2.8771499728984707E-6	0.15	cervical cancer
Cer81_rep3_Dep6_Tu30	5.1429051444898344E-6	0.28	cervical cancer
Cer81_rep9_Dep6_Tu0.3	2.537776512275781E-6	0.11	ovarian cancer
Cer81_rep4_Dep6_Tu0.3	2.728392768819932E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu30	6.639640244639076E-6	0.26	cervical cancer
Cer81_rep1_Dep6_Tu1	2.9753817821597154E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu50	3.634070391813183E-6	0.41	cervical cancer
Cer81_rep6_Dep6_Tu0.1	2.8588257414324075E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu0.5	2.699886146423737E-6	0.11	ovarian cancer
Cer81_rep3_Dep6_Tu50	3.7139498530495836E-6	0.41	cervical cancer
Cer81_rep6_Dep6_Tu50	5.195634662229101E-6	0.36	cervical cancer
Cer81_rep4_Dep6_Tu40	5.263572176621249E-6	0.36	cervical cancer
Cer81_rep7_Dep6_Tu5	2.8477442386066425E-6	0.15	cervical cancer
Cer81_rep9_Dep6_Tu30	6.166968327511456E-6	0.28	cervical cancer
Cer81_rep5_Dep6_Tu0.5	2.7211302344688953E-6	0.11	ovarian cancer
Cer81_rep5_Dep6_Tu2	2.982400661626548E-6	0.12	ovarian cancer
Cer81_rep5_Dep6_Tu3	2.7722128810029E-6	0.13	ovarian cancer
Cer81_rep2_Dep6_Tu0.3	2.68767601278534E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu1	2.416973906361491E-6	0.12	ovarian cancer
Cer81_rep3_Dep6_Tu20	5.676517159860872E-6	0.21	cervical cancer
Cer81_rep4_Dep6_Tu10	4.010517301612982E-6	0.15	cervical cancer
Cer81_rep4_Dep6_Tu2	2.9871277480691285E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu20	6.026442126703642E-6	0.21	cervical cancer
Cer81_rep3_Dep6_Tu40	5.634841357439611E-6	0.36	cervical cancer
Cer81_rep9_Dep6_Tu0.5	2.967836440621017E-6	0.11	ovarian cancer
Cer81_rep2_Dep6_Tu10	4.024799303038448E-6	0.16	cervical cancer
Cer81_rep6_Dep6_Tu0.3	2.9080817560043157E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu30	5.5921765255912416E-6	0.28	cervical cancer
Cer81_rep1_Dep6_Tu10	4.121432577415036E-6	0.15	cervical cancer
Cer81_rep7_Dep6_Tu2	2.538095481840625E-6	0.08	colorectal cancer
Cer81_rep6_Dep6_Tu2	2.8172973765813783E-6	0.12	ovarian cancer
Cer81_rep10_Dep6_Tu40	4.432739755911025E-6	0.36	cervical cancer
Cer81_rep6_Dep6_Tu5	2.964127424169853E-6	0.15	cervical cancer
Cer81_rep5_Dep6_Tu40	4.8941336252031555E-6	0.32	cervical cancer
Cer81_rep3_Dep6_Tu3	2.9279105616672985E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu2	2.8343106993229864E-6	0.13	ovarian cancer
Cer81_rep6_Dep6_Tu10	4.329954513471532E-6	0.15	cervical cancer
Cer81_rep9_Dep6_Tu2	2.995385913020425E-6	0.12	ovarian cancer
Cer81_rep6_Dep6_Tu0.5	2.776492978408083E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu0.3	2.6856371632697283E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu3	3.1276278622098503E-6	0.12	ovarian cancer
Cer81_rep2_Dep6_Tu0.1	2.8325300376142725E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu0.3	2.7213363819364333E-6	0.11	ovarian cancer
Cer81_rep5_Dep6_Tu30	5.2357814866983E-6	0.23	cervical cancer
Cer81_rep10_Dep6_Tu3	3.0212453839792793E-6	0.12	ovarian cancer
Cer81_rep6_Dep6_Tu40	5.7450053139674E-6	0.32	cervical cancer
Cer81_rep3_Dep6_Tu0.5	2.8176441349336257E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu5	2.589862159530637E-6	0.12	cervical cancer
Cer81_rep7_Dep6_Tu30	5.810586104467368E-6	0.26	cervical cancer
Cer81_rep3_Dep6_Tu2	3.1571476313278025E-6	0.12	ovarian cancer
Cer81_rep5_Dep6_Tu50	4.192261104144454E-6	0.41	cervical cancer
Cer81_rep2_Dep6_Tu20	5.06769221515156E-6	0.21	cervical cancer
Cer81_rep7_Dep6_Tu40	5.067341201322771E-6	0.32	cervical cancer
Cer81_rep10_Dep6_Tu0.3	2.4840410113154512E-6	0.11	ovarian cancer
Cer81_rep4_Dep6_Tu3	2.766735762201405E-6	0.13	ovarian cancer
Cer81_rep6_Dep6_Tu1	3.0259883695996718E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu0.5	2.9613040896031373E-6	0.12	ovarian cancer
Cer81_rep3_Dep6_Tu0.1	2.7885811535070153E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu10	4.02145289378355E-6	0.15	cervical cancer
Cer81_rep10_Dep6_Tu50	5.348434540243331E-6	0.41	cervical cancer
Cer81_rep5_Dep6_Tu0.3	2.7801689320703584E-6	0.11	ovarian cancer
Cer81_rep6_Dep6_Tu20	5.4546625717482345E-6	0.21	cervical cancer
Cer81_rep3_Dep6_Tu5	2.752926435859215E-6	0.14	ovarian cancer
Cer81_rep3_Dep6_Tu10	3.676401710956994E-6	0.16	cervical cancer
Cer81_rep9_Dep6_Tu3	2.97823866623887E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu5	3.206562837510987E-6	0.15	cervical cancer
Colo_rep2_Dep6_Tu0.5	2.6693335448060977E-6	0.12	ovarian cancer
Colo_rep2_Dep6_Tu50	5.705708492745549E-5	0.5	colorectal cancer
Colo_rep6_Dep6_Tu1	3.0494925494949274E-6	0.12	ovarian cancer
Colo_rep3_Dep6_Tu2	3.7954343515369248E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu2	3.977013011988038E-6	0.08	colorectal cancer
Colo_rep8_Dep6_Tu0.1	2.889983530912673E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu2	3.3957024521508654E-6	0.1	colorectal cancer
Colo_rep6_Dep6_Tu3	4.4508485074048645E-6	0.11	colorectal cancer
