Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Br66_rep4_Dep6_Tu50,7.258,0.000,52.049,0.001,0.000,0.000,0.015,0.108,0.054,0.011,0.428,0.033,7.459,32.585
Br66_rep3_Dep6_Tu0.5,0.000,0.487,0.000,0.000,0.254,0.000,0.248,2.268,0.723,1.868,4.530,0.278,20.427,68.916
Br66_rep2_Dep6_Tu3,0.000,1.701,0.267,0.011,1.396,0.001,0.472,1.163,0.618,2.493,3.291,0.602,18.058,69.927
Br66_rep6_Dep6_Tu40,4.115,0.014,43.260,0.153,0.017,0.000,0.001,0.094,0.012,0.227,1.647,0.043,6.420,43.997
Br66_rep9_Dep6_Tu0.1,0.000,0.345,0.000,0.000,0.254,0.000,0.243,1.777,1.359,2.309,4.031,0.630,20.694,68.359
Br66_rep9_Dep6_Tu5,0.083,1.527,5.021,0.096,0.507,0.000,0.074,1.045,1.874,0.724,2.981,0.036,16.869,69.162
Br66_rep10_Dep6_Tu1,0.000,1.202,0.000,0.000,0.391,0.000,0.316,0.915,1.901,2.563,2.312,0.155,23.010,67.234
Br66_rep6_Dep6_Tu20,2.432,0.108,22.427,0.266,0.266,0.000,0.062,0.270,1.127,0.462,1.206,0.254,15.436,55.685
Br66_rep10_Dep6_Tu30,4.831,0.023,30.643,0.085,0.077,0.000,0.224,0.885,0.247,0.421,1.694,0.146,11.477,49.247
Br66_rep10_Dep6_Tu5,1.224,0.821,3.450,0.045,0.249,0.000,0.556,0.576,2.255,1.653,3.043,0.485,19.605,66.038
Br66_rep7_Dep6_Tu1,0.000,0.674,0.000,0.000,0.465,0.000,0.355,0.532,1.106,2.109,2.718,0.287,19.067,72.687
Br66_rep6_Dep6_Tu0.3,0.000,0.251,0.000,0.000,0.433,0.000,0.311,2.323,1.188,1.149,4.522,0.251,20.679,68.895
Br66_rep1_Dep6_Tu30,2.493,0.025,34.846,0.004,0.068,0.000,0.095,0.552,0.143,0.181,0.720,0.149,11.261,49.464
Br66_rep3_Dep6_Tu1,0.004,0.197,0.002,0.000,1.006,0.000,0.713,1.097,1.408,1.153,3.808,0.385,20.189,70.038
Br66_rep3_Dep6_Tu30,4.040,0.027,32.515,0.049,0.026,0.000,0.061,0.364,0.155,0.303,1.262,0.145,10.149,50.906
Br66_rep9_Dep6_Tu1,0.000,0.657,0.000,0.000,0.667,0.000,0.964,1.847,0.432,2.647,3.248,0.339,19.707,69.492
Br66_rep9_Dep6_Tu40,4.633,0.009,43.781,0.058,0.012,0.000,0.018,0.102,0.123,0.164,0.693,0.038,9.466,40.903
Br66_rep5_Dep6_Tu1,0.000,1.172,0.000,0.000,0.860,0.000,0.199,2.130,1.017,0.430,3.618,0.284,18.243,72.047
Br66_rep2_Dep6_Tu5,0.178,1.552,3.021,0.015,0.376,0.000,0.173,1.310,0.655,3.362,1.921,0.282,21.752,65.402
Br66_rep5_Dep6_Tu30,3.333,0.007,32.175,0.050,0.297,0.000,0.157,0.986,0.636,0.855,2.221,0.080,11.345,47.857
Br66_rep7_Dep6_Tu50,7.442,0.001,50.901,0.010,0.009,0.001,0.002,0.037,0.024,0.060,0.806,0.006,5.090,35.611
