Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,2.530,3.530,5.995,0.394,7.056,3.337,8.155,1.985,8.223,1.953,3.435,3.434,0.518,0.265,3.316,0.149,1.528,0.212,1.256,0.805,1.435,1.818,0.786,0.083,0.344,0.318,0.554,0.036,0.025,0.000,0.004,0.250,2.911,7.178,5.873,0.891,0.095,3.452,0.978,2.691,0.953,5.945,0.520,0.532,0.930,0.879,0.054,0.085,0.945,1.357
Colo_rep2_Dep6_Tu50,1.316,2.829,2.462,2.478,0.760,1.873,1.405,0.376,0.420,2.588,0.280,2.052,2.121,1.254,2.776,2.687,0.492,1.540,0.762,0.609,1.970,2.556,1.811,0.588,0.322,1.311,0.764,0.490,0.768,0.014,15.594,15.988,2.655,3.221,2.544,0.342,0.705,2.156,0.870,0.070,1.087,3.582,0.910,2.342,0.887,1.090,0.168,0.289,0.494,3.333
Colo_rep6_Dep6_Tu1,2.587,0.826,7.580,2.565,2.639,5.973,5.504,6.225,2.088,2.390,5.486,4.221,0.496,2.109,1.354,0.610,0.919,2.811,0.205,0.175,0.972,1.309,1.624,0.104,0.662,0.579,0.103,0.079,0.035,0.000,0.092,0.301,4.008,5.407,5.015,0.588,0.030,0.748,4.940,2.473,1.279,1.072,0.900,5.874,0.524,0.702,0.035,0.078,1.266,2.434
Colo_rep3_Dep6_Tu2,1.015,2.898,5.323,8.173,4.018,0.464,5.098,7.374,2.892,1.532,5.193,2.247,1.222,2.661,2.748,1.489,0.790,0.526,1.155,1.006,1.145,1.770,2.017,0.122,0.263,0.696,0.990,0.054,0.044,0.000,0.125,0.416,5.946,0.745,4.433,0.671,0.064,3.272,0.374,3.768,1.140,6.735,1.185,3.946,0.714,0.043,0.124,0.063,0.877,0.434
Colo_rep7_Dep6_Tu2,2.734,2.109,7.400,3.411,3.704,1.848,6.557,7.046,7.022,4.667,4.341,1.514,1.272,2.336,1.628,1.461,1.650,0.971,0.527,1.419,1.673,0.467,0.659,0.221,1.024,0.042,0.279,0.026,0.095,0.000,0.087,1.438,8.628,0.348,2.099,0.191,0.133,2.628,1.007,2.114,2.545,0.387,1.300,0.027,1.146,2.345,0.024,0.064,1.915,3.471
Colo_rep8_Dep6_Tu0.1,2.983,1.241,0.906,6.409,3.003,4.492,9.701,6.601,3.764,3.171,2.886,3.557,1.464,2.375,0.585,0.180,3.652,1.459,1.182,2.625,2.199,0.486,0.076,0.032,0.710,0.600,0.731,0.028,0.028,0.000,0.039,0.151,1.999,3.773,5.247,0.240,0.005,3.626,0.844,1.939,0.191,2.121,0.317,3.066,3.771,1.943,0.093,0.097,0.401,3.011
Colo_rep10_Dep6_Tu2,3.480,3.054,4.192,5.985,7.021,3.707,3.355,0.157,5.323,5.208,0.523,1.666,0.993,1.598,0.443,2.435,2.245,2.011,2.205,0.709,0.144,2.151,1.004,0.042,0.867,0.169,0.080,0.049,0.016,0.000,0.086,0.363,3.151,3.988,5.739,0.357,0.171,2.949,4.467,0.740,1.155,1.780,0.800,4.494,0.030,2.314,0.079,0.009,3.660,2.836
Colo_rep6_Dep6_Tu3,1.848,1.906,4.265,2.856,3.553,6.359,7.236,6.065,6.074,2.311,1.218,4.105,1.698,2.286,0.260,0.254,0.305,3.230,3.062,1.259,1.218,0.358,2.115,0.171,0.237,1.215,0.236,0.055,0.107,0.000,0.005,1.445,0.140,3.104,2.641,0.153,0.087,3.581,2.714,4.953,1.209,1.722,0.533,4.415,3.666,0.754,0.068,0.104,2.397,0.444
Colo_rep9_Dep6_Tu30,1.817,1.220,4.677,0.607,4.618,0.319,1.538,2.714,1.181,4.110,4.401,2.113,0.593,2.361,0.642,1.477,2.516,0.187,3.522,1.555,2.368,0.769,0.897,0.609,0.351,1.348,0.816,0.185,0.338,0.004,5.637,13.639,2.275,4.379,1.129,1.174,0.310,1.248,3.141,0.830,0.126,0.861,0.897,4.209,0.760,3.814,0.187,0.070,0.427,5.035
Colo_rep9_Dep6_Tu0.5,2.678,3.140,7.713,5.569,3.749,2.012,5.116,2.208,7.196,0.895,4.820,2.768,1.807,0.824,2.295,1.968,0.113,3.128,0.679,1.210,0.118,1.709,0.438,0.074,0.536,0.557,0.052,0.033,0.035,0.000,0.038,0.182,3.017,4.760,5.020,0.075,0.108,2.702,2.215,2.105,1.060,2.114,0.886,4.544,1.256,2.463,0.034,0.175,3.653,0.150
Colo_rep6_Dep6_Tu20,2.585,1.369,3.160,0.751,6.432,5.367,3.650,5.645,2.542,3.354,0.153,0.019,0.776,3.207,1.054,2.048,1.362,0.961,0.893,1.013,1.616,0.736,2.989,0.109,1.258,0.771,0.896,0.115,0.028,0.001,3.186,10.014,3.916,6.322,4.959,1.475,0.045,2.726,0.380,1.606,0.722,1.027,1.233,0.043,3.825,0.210,0.115,0.119,0.365,2.853
Colo_rep8_Dep6_Tu30,2.810,0.957,0.905,4.472,2.575,1.706,1.311,3.225,1.159,3.740,2.462,1.325,2.107,2.020,2.440,0.670,1.697,2.223,0.629,1.746,1.817,2.540,1.593,0.474,1.333,1.333,0.910,0.159,0.265,0.003,12.611,3.812,1.183,2.169,4.286,1.414,0.259,2.323,0.531,1.972,0.313,4.648,1.843,1.125,1.193,2.565,0.125,0.130,3.027,3.867
Colo_rep3_Dep6_Tu5,2.057,1.863,0.322,1.088,3.919,5.530,1.652,8.865,7.848,2.140,3.062,4.306,1.945,2.031,2.261,2.702,0.649,0.236,1.521,0.761,1.874,0.801,2.016,0.094,0.611,1.022,0.498,0.063,0.120,0.000,0.602,1.947,1.337,5.652,1.011,1.192,0.195,1.074,4.727,0.870,1.591,1.137,0.015,5.383,1.022,3.622,0.081,0.092,3.059,3.535
Colo_rep4_Dep6_Tu3,2.031,2.881,4.061,4.444,4.949,5.634,5.211,6.887,0.730,3.672,0.744,2.450,1.940,0.165,1.457,2.965,0.972,0.217,2.585,1.743,1.787,0.297,1.657,0.105,0.782,0.328,0.410,0.051,0.027,0.001,0.270,0.788,6.102,6.402,1.960,1.315,0.034,2.079,1.339,3.948,0.789,1.204,0.341,2.216,0.034,4.605,0.003,0.032,2.143,3.217
Colo_rep2_Dep6_Tu10,3.000,0.586,7.427,3.065,5.606,2.846,0.465,2.767,6.166,1.623,1.921,2.006,1.439,2.458,2.293,2.071,1.367,0.792,1.429,2.371,1.494,1.373,2.016,0.199,1.050,0.068,0.297,0.021,0.036,0.001,0.457,6.134,4.903,2.227,3.393,0.795,0.242,0.585,2.181,2.853,1.551,2.374,1.253,1.673,1.520,3.476,0.111,0.101,5.334,0.586
