Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,36.262,0.000,24.501,0.000,0.000,1.866,0.000,5.634,2.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep2_Dep6_Tu50,0.000,0.000,14.499,0.000,10.495,0.000,0.000,0.000,0.000,0.000,0.655,2.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.485,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.000,54.581,0.000,0.758,1.029,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,35.093,0.000,7.848,0.000,0.000,13.496,0.000,2.675,13.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,56.071,0.000,1.559,0.000,0.000,4.262,0.000,2.513,1.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,50.864,0.587,6.184,0.000,0.000,6.934,0.000,4.016,2.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,20.965,0.232,8.580,0.000,0.000,38.801,0.000,3.540,1.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,32.178,0.000,18.016,0.003,0.000,0.995,0.000,2.205,10.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,49.586,0.000,4.382,0.000,0.000,9.334,0.000,4.648,2.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,4.816,0.000,7.260,0.000,0.000,16.486,0.000,0.819,8.149,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.841,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,31.597,0.000,13.861,0.039,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,40.883,0.000,17.948,0.231,0.000,0.276,0.048,0.670,10.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep6_Dep6_Tu20,0.000,0.000,40.666,0.000,5.891,0.000,0.000,0.000,0.000,1.741,2.931,2.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.156,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,25.058,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep8_Dep6_Tu30,0.000,0.000,18.770,0.000,1.150,0.000,0.000,0.747,0.000,0.752,20.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.162,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.024,35.443,0.000,2.228,0.125,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,33.041,0.000,14.510,0.697,0.105,9.591,0.154,0.000,8.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.554,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,5.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
