Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo_rep2_Dep6_Tu0.5,0.060,0.028,1.293,4.968,10.319,1.464,11.943,5.779,2.874,1.841,0.412,1.274,0.028,0.171,0.002,0.025,0.204,0.042,0.037,0.059,0.002,0.004,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,24.006,0.062,0.000,0.000,7.868,14.753,10.411
Colo_rep2_Dep6_Tu50,0.202,0.057,2.368,2.967,2.544,2.826,0.917,0.160,3.088,1.154,1.325,1.399,0.881,0.009,0.412,0.152,0.552,0.428,0.194,0.540,0.285,0.329,0.500,0.004,0.006,0.004,0.001,0.000,0.379,0.027,0.000,37.943,0.270,6.286,2.310,0.824,0.004,0.862,13.535,14.255
Colo_rep6_Dep6_Tu1,0.061,0.181,3.913,7.443,2.694,3.038,5.367,8.395,8.212,1.087,1.227,1.176,0.107,0.039,0.219,0.102,0.378,0.077,0.055,0.051,0.095,0.039,0.017,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,9.546,21.187,0.180,0.000,0.000,11.064,3.174,10.874
Colo_rep3_Dep6_Tu2,0.265,0.084,5.844,4.349,6.909,2.379,1.149,8.342,3.732,1.700,0.212,1.087,0.111,0.044,0.115,0.064,0.447,0.471,0.257,0.121,0.005,0.001,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,21.077,27.402,0.036,0.000,0.000,0.000,0.022,13.667
Colo_rep7_Dep6_Tu2,0.206,0.087,4.601,2.187,4.580,4.170,15.830,5.070,3.398,0.729,0.957,0.304,0.036,0.049,0.029,0.093,0.049,0.040,0.018,0.097,0.002,0.001,0.006,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.649,23.340,12.766,0.003,0.000,0.000,0.001,20.675,0.005
Colo_rep8_Dep6_Tu0.1,0.018,0.139,5.632,1.085,4.960,1.816,24.787,4.976,2.748,1.892,0.236,0.568,0.109,0.142,0.457,0.385,0.419,0.185,0.073,0.409,0.113,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.116,0.645,0.487,0.000,0.000,13.359,0.504,7.585
Colo_rep10_Dep6_Tu2,0.082,0.316,1.961,3.766,1.161,3.712,9.871,7.804,7.473,1.349,0.812,1.013,0.019,0.087,0.080,0.023,0.513,0.083,0.218,0.431,0.045,0.030,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.505,0.038,32.032,1.163,0.000,0.000,15.023,6.938,3.424
Colo_rep6_Dep6_Tu3,0.008,0.155,5.653,3.515,2.187,5.291,10.134,5.149,5.489,0.604,0.919,2.034,0.040,0.030,0.350,0.210,0.211,0.279,0.125,0.233,0.228,0.009,0.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,1.513,23.075,24.217,0.235,0.008,0.002,0.003,6.828,0.854
Colo_rep9_Dep6_Tu30,0.638,0.634,0.300,6.679,5.694,6.993,3.915,0.532,0.559,1.680,0.707,1.875,0.074,0.076,0.929,0.519,0.005,1.186,0.480,0.574,0.237,0.151,0.060,0.245,0.002,0.010,0.001,0.000,0.000,0.000,0.000,22.703,3.094,4.667,1.576,0.157,0.015,20.821,0.024,12.189
Colo_rep9_Dep6_Tu0.5,0.002,0.013,4.936,2.142,3.355,1.480,2.232,12.766,12.151,0.440,0.537,0.688,0.002,0.001,0.016,0.029,0.038,0.032,0.000,0.020,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,7.847,0.018,0.000,0.000,0.343,24.276,26.622
