Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,2.451,1.028,2.258,3.753,4.906,4.626,4.900,0.155,0.712,4.341,1.643,2.757,3.038,0.473,3.380,1.046,3.192,1.783,2.778,0.959,2.310,0.761,1.772,0.451,1.166,0.293,1.892,0.488,0.845,0.241,0.599,0.682,1.825,1.505,2.214,0.412,1.099,1.325,1.934,3.365,1.471,1.306,4.148,0.687,2.559,3.286,0.563,4.109,3.600,2.914
Breast-GC1002976,1.802,1.889,0.517,0.232,3.800,0.632,4.847,2.658,3.631,2.030,1.228,0.597,3.368,0.509,1.473,2.086,2.166,3.277,1.329,3.524,1.702,2.955,0.426,1.835,1.425,1.813,2.036,0.942,1.572,0.332,2.182,2.046,0.688,2.577,2.701,2.910,0.318,1.970,1.658,1.114,0.760,3.212,3.062,1.121,4.215,0.061,0.106,1.981,5.943,4.743
Breast-GC1002977,1.469,1.391,6.217,4.201,6.476,6.725,7.089,0.883,5.326,2.977,4.338,0.100,3.607,6.780,0.581,1.225,1.774,0.157,1.154,2.808,2.957,1.484,2.660,0.315,0.422,0.748,0.560,0.246,0.406,0.036,0.154,0.199,0.198,1.041,1.322,0.586,0.061,0.266,1.837,0.802,0.661,5.404,0.466,2.161,2.455,0.903,0.376,0.847,0.055,5.090
Breast-GC1002978,2.084,0.994,0.609,1.028,3.668,0.985,2.876,3.215,4.439,5.066,4.656,0.590,2.259,2.299,3.439,0.091,1.557,1.099,1.955,1.783,1.236,2.272,1.895,1.202,3.059,0.417,1.512,0.775,0.605,0.285,0.348,1.380,3.519,1.087,0.340,2.103,1.452,1.503,3.290,3.507,0.631,1.202,3.153,0.171,2.480,4.896,3.335,0.740,2.841,4.072
Breast-GC1002979,2.198,2.231,0.625,1.192,8.562,2.978,5.395,0.777,9.825,4.346,1.932,1.496,1.520,0.634,3.532,2.319,1.262,2.847,1.471,2.454,1.667,1.315,1.759,1.919,1.857,0.253,1.734,1.226,1.340,0.491,0.425,0.423,0.262,3.459,0.778,0.398,1.869,0.872,0.489,1.263,0.682,0.854,2.821,2.325,0.669,1.799,1.112,2.456,0.937,4.949
Breast-GC1002980,4.463,2.623,1.080,3.676,3.972,2.009,4.723,4.359,2.270,3.018,1.026,2.262,0.867,1.833,2.811,3.840,0.721,3.763,3.475,1.285,0.792,2.368,1.641,0.637,0.735,0.433,1.027,0.174,0.831,0.016,0.331,0.224,1.224,1.193,2.486,1.163,1.795,0.900,0.292,3.077,3.138,0.510,4.982,1.214,0.754,2.778,5.715,3.180,1.718,0.596
Breast-GC1002981,2.012,2.962,4.965,3.701,5.796,0.960,4.596,0.249,4.929,4.594,1.357,3.707,0.289,2.108,1.952,4.048,1.666,1.542,1.207,2.108,0.676,1.267,1.853,0.073,0.592,1.663,1.354,0.534,0.921,0.184,0.519,0.213,2.385,2.146,2.406,1.418,0.219,2.092,0.374,3.337,0.999,4.630,2.232,2.296,2.913,0.374,5.326,1.907,0.138,0.210
Breast-GC1003967,0.640,0.399,4.207,2.824,4.310,3.247,0.011,0.190,1.689,1.718,0.903,3.039,2.366,0.720,3.636,3.174,3.118,2.861,2.222,3.020,0.817,2.449,2.195,0.891,1.594,2.141,0.753,0.035,1.286,0.320,0.604,0.933,2.384,0.318,3.508,1.770,1.284,0.790,0.470,2.950,4.781,0.663,0.830,5.179,3.444,1.590,4.653,1.251,3.662,2.159
Breast-GC1003968,3.716,3.656,3.053,1.215,3.768,4.048,0.668,2.240,3.997,2.733,2.712,0.045,1.934,2.868,2.320,2.488,0.667,2.816,1.543,1.529,3.200,1.482,0.029,1.623,0.427,0.561,1.198,1.707,0.853,0.630,1.740,1.270,2.119,0.521,2.338,3.208,0.979,1.680,0.481,2.819,4.225,2.124,1.683,0.308,4.837,4.718,0.544,0.641,3.933,0.106
Breast-GC1003970,1.443,1.499,1.399,5.159,1.208,2.486,6.461,3.312,2.296,8.814,0.581,7.034,2.824,2.332,1.591,2.933,1.240,3.747,2.131,1.594,0.465,3.498,0.950,1.261,1.852,0.741,0.538,0.479,0.962,0.208,0.973,0.092,2.836,1.336,2.125,2.013,1.414,0.496,0.602,1.142,2.059,3.789,1.676,0.338,0.102,0.301,0.873,2.566,0.096,4.133
