Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,2.643,4.826,13.269,5.594,8.235,6.176,0.000,3.060,0.000,4.958,5.118,0.000,0.000,1.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.382,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,44.002
Breast-GC1002976,1.821,5.740,14.550,8.361,4.072,4.105,0.000,2.840,0.000,2.364,0.170,0.000,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000,3.077,0.000,0.000,0.000,0.000,0.638,2.251,0.000,1.992,0.000,1.625,0.674,0.000,0.000,0.701,0.000,0.000,0.000,0.155,0.000,43.959
Breast-GC1002977,0.000,1.534,14.933,13.752,1.158,22.677,0.000,0.000,0.000,3.043,6.652,0.000,12.609,2.760,0.000,0.000,0.000,0.000,0.000,0.000,8.411,0.921,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.511
Breast-GC1002978,3.195,2.981,13.028,0.989,7.628,5.666,0.000,0.000,0.000,4.676,11.260,0.000,0.000,1.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.095,2.390,0.000,0.527,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.871,0.000,0.000,0.000,0.000,0.000,44.862
Breast-GC1002979,3.147,2.192,18.891,18.486,2.143,0.000,0.000,5.899,0.000,2.281,7.000,0.000,0.364,1.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.771,0.189,0.000,0.000,1.181,6.459,0.750,0.000,0.000,0.000,0.000,0.288,0.000,0.000,0.000,0.000,0.062,0.298,28.438
Breast-GC1002980,2.859,6.595,16.633,1.927,1.818,10.342,0.000,0.930,0.000,2.747,5.259,0.000,0.000,1.722,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.502,0.000,0.000,0.000,0.000,0.000,48.154
Breast-GC1002981,4.801,3.523,13.265,10.877,4.667,4.735,0.000,4.242,0.561,6.410,5.886,0.000,0.000,1.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.348,0.000,0.000,0.000,0.108,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,39.354
Breast-GC1003967,3.447,7.751,12.913,0.000,2.062,7.088,0.000,4.107,1.849,5.981,5.935,0.000,0.000,1.264,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.319,0.000,0.000,0.000,0.000,0.000,47.147
Breast-GC1003968,5.282,6.494,13.645,7.495,6.972,0.097,0.000,3.274,0.000,0.000,5.117,0.000,0.000,1.417,0.000,0.000,0.000,0.000,0.000,0.000,0.424,0.000,0.000,0.000,0.000,0.000,1.037,0.000,0.010,0.250,1.950,0.000,0.000,0.316,0.412,0.000,0.000,0.000,0.000,0.000,45.806
Breast-GC1003970,4.449,0.015,11.638,6.756,3.237,1.463,1.241,4.902,0.000,13.595,12.141,6.168,1.132,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.953,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.128,0.000,0.000,0.000,0.267,0.000,0.000,0.000,0.216,0.000,30.449
