Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,5.906,13.640,17.016,8.502,9.303,5.238,0.000,0.000,0.000,6.275,7.861,0.456,1.241,4.979,0.000,0.000,0.000,0.000,0.000,0.000,1.647,0.000,2.460,0.000,0.000,0.175,3.488,0.000,0.000,0.000,1.637,1.947,0.000,1.844,2.550,0.577,0.564,0.722,1.595,0.376
Breast-GC1002976,3.382,12.138,17.476,11.366,8.917,0.767,0.000,0.479,0.000,2.530,4.167,0.000,3.047,2.899,0.000,0.000,0.000,0.000,0.000,0.000,5.211,0.561,0.000,0.000,0.000,3.649,3.882,0.000,2.609,0.000,2.787,3.366,0.342,1.558,3.509,1.267,0.512,0.575,3.004,0.000
Breast-GC1002977,0.000,6.944,21.734,14.425,2.903,12.382,0.000,0.000,0.000,7.199,3.899,0.000,7.881,6.490,0.000,0.000,0.000,0.000,0.000,0.000,9.333,0.000,0.000,0.000,0.000,0.987,1.503,0.000,0.404,0.000,0.899,0.618,0.000,1.371,0.000,0.104,0.000,0.925,0.000,0.000
Breast-GC1002978,6.911,12.017,17.391,5.010,7.237,2.072,0.000,0.000,0.000,7.171,10.230,2.999,2.098,4.309,0.000,0.000,0.000,0.000,0.000,0.000,2.537,0.000,1.554,0.177,1.054,0.211,4.141,0.000,0.000,0.000,1.766,2.319,0.000,2.705,2.718,0.950,0.417,1.229,0.198,0.579
Breast-GC1002979,4.782,8.156,22.212,14.508,4.294,1.645,0.290,5.448,0.000,2.981,9.897,0.000,3.963,0.860,0.000,0.000,0.000,0.000,0.000,1.165,0.000,0.000,3.549,0.594,0.000,1.617,3.034,1.056,0.725,0.000,1.550,0.531,0.000,1.348,1.403,0.119,0.682,0.575,1.490,1.525
Breast-GC1002980,9.739,16.857,19.113,6.182,5.269,6.209,0.000,0.000,0.000,4.403,9.661,0.000,1.650,4.915,0.000,0.000,0.000,0.073,0.000,0.040,0.539,0.000,3.880,0.000,0.000,0.000,2.211,0.000,0.000,0.000,0.024,2.041,0.000,0.834,3.265,0.519,0.064,0.624,1.377,0.509
Breast-GC1002981,7.641,10.442,16.359,14.219,8.099,0.618,0.000,2.481,0.000,8.195,7.136,1.547,2.335,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.661,0.000,0.000,0.834,2.567,0.000,0.000,0.000,1.992,1.358,0.000,1.001,2.818,0.238,1.315,0.000,1.235,0.772
Breast-GC1003967,6.420,17.478,16.239,4.892,6.019,4.132,0.000,0.000,1.546,4.664,9.658,2.500,1.973,4.386,0.000,0.000,0.000,0.000,0.000,0.000,2.981,0.000,1.020,0.000,0.000,0.812,2.950,0.000,0.000,0.000,2.409,1.693,0.000,2.434,2.456,1.114,0.000,1.121,0.000,1.103
Breast-GC1003968,6.626,15.564,14.350,11.053,8.687,0.299,0.000,0.000,1.137,0.000,8.346,1.766,1.086,5.678,0.000,0.000,0.000,0.000,0.000,0.000,3.963,0.000,0.371,0.000,0.000,0.490,5.004,0.000,0.905,0.000,3.270,1.458,0.000,2.712,2.894,0.812,0.000,2.352,0.749,0.427
Breast-GC1003970,3.492,7.050,13.644,7.288,7.655,0.000,1.236,1.938,0.000,11.251,15.717,5.124,5.636,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.382,0.000,3.584,0.000,0.000,0.000,3.535,0.301,0.167,0.000,2.339,0.919,0.104,1.390,2.692,0.447,0.894,0.698,1.040,1.109
Breast-GC1003971,8.596,12.925,12.666,1.707,2.957,2.204,0.000,1.515,3.523,12.887,7.223,0.000,6.145,5.082,0.000,0.000,0.000,0.000,0.000,0.000,1.070,0.000,3.230,0.000,0.000,0.467,3.667,0.000,0.775,0.000,2.179,2.318,0.000,1.823,2.838,1.298,0.078,0.483,0.504,1.839
Breast-GC1003972,6.709,15.826,16.879,4.373,3.688,1.099,0.000,0.000,0.413,7.528,10.410,1.583,3.745,3.803,0.000,0.000,0.000,0.000,0.000,0.000,0.403,0.000,3.496,0.000,0.000,0.636,4.591,0.000,0.000,0.000,2.268,2.521,0.660,2.587,2.628,1.619,0.000,0.790,1.746,0.000
Breast-GC1003974,1.407,11.006,21.677,16.460,4.335,9.204,0.000,0.000,0.000,6.093,7.070,0.000,0.871,4.553,0.000,0.000,0.000,0.000,0.000,0.000,0.868,0.000,2.580,0.000,0.000,0.000,2.089,1.078,0.203,0.000,1.782,1.651,0.000,2.576,1.156,1.288,0.000,1.013,1.040,0.000
Breast-GC1002311,8.602,14.879,17.335,8.782,6.922,1.194,0.000,0.000,0.000,7.929,10.013,0.527,2.063,4.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.826,0.000,0.000,0.463,2.847,0.000,0.000,0.000,1.266,1.838,0.000,1.716,2.550,0.338,0.933,0.013,1.448,0.487
Breast-GC1004006,1.702,16.336,15.403,8.487,0.681,5.515,0.000,6.491,0.000,10.459,3.192,2.694,3.866,3.418,0.000,0.000,0.000,0.000,0.000,0.000,1.534,2.884,1.027,0.000,0.000,0.167,3.269,0.000,0.000,0.000,2.794,0.978,0.544,1.799,2.563,0.558,0.681,1.231,1.728,0.000
Breast-GC1004007,5.175,20.307,14.726,6.672,5.423,0.831,0.000,0.000,0.000,10.181,4.021,0.000,0.000,7.212,0.000,0.000,0.000,0.000,0.000,0.000,2.858,0.000,2.105,0.000,0.000,2.049,3.852,0.000,0.356,0.000,1.964,3.123,0.267,1.989,3.572,0.948,0.158,1.218,0.993,0.000
Breast-GC1004008,6.206,11.364,21.722,14.234,2.267,7.370,0.000,3.819,0.000,4.800,6.633,0.000,3.218,1.906,0.000,0.000,0.000,0.000,0.000,0.000,1.447,0.341,2.245,0.000,0.000,0.000,2.150,0.000,0.000,0.000,0.514,2.166,0.000,1.005,3.376,0.020,1.340,0.000,0.738,1.119
Breast-GC1004009,2.659,8.918,20.034,17.307,4.005,9.588,0.449,0.000,0.000,5.100,5.668,0.000,0.000,3.137,0.000,0.000,0.000,0.000,0.000,0.000,2.024,0.000,0.897,0.000,0.850,2.129,2.843,0.000,0.000,0.000,2.639,1.902,0.000,0.048,4.712,0.500,1.170,0.000,1.564,1.858
Breast-GC110693,0.000,8.820,26.778,13.560,8.249,0.000,0.000,0.000,0.000,8.923,3.497,0.000,2.170,2.794,0.000,0.000,0.000,0.000,0.000,0.000,4.299,0.000,0.000,0.000,0.000,2.588,1.751,0.000,1.582,0.000,2.488,2.234,0.369,4.379,1.772,0.850,1.129,1.767,0.000,0.000
