Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,2.673,4.937,13.180,5.604,8.305,6.136,0.000,3.045,0.000,4.956,5.002,0.000,0.000,1.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.371,0.000,0.000,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,43.670,0.000,0.000,0.000,0.000,0.418,0.000,0.000,0.000,0.000
Breast-GC1002976,1.302,5.395,14.493,7.895,3.817,4.080,0.000,2.694,0.000,2.064,0.000,0.000,0.000,0.721,0.000,0.000,0.000,0.000,0.000,0.000,2.668,0.000,0.000,0.000,0.000,0.550,2.046,0.000,2.073,0.000,1.330,0.527,0.000,0.000,0.428,0.000,0.000,0.000,0.000,0.000,36.287,0.000,0.000,0.000,0.000,10.935,0.000,0.000,0.692,0.000
Breast-GC1002977,0.000,1.509,14.529,13.852,1.109,22.795,0.000,0.000,0.000,2.962,6.553,0.000,13.619,2.478,0.000,0.000,0.000,0.000,0.000,0.000,8.821,0.856,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,3.125,2.936,12.880,0.931,7.632,5.583,0.000,0.000,0.000,4.603,11.136,0.000,0.000,1.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.103,2.576,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.865,0.000,0.000,0.000,0.000,0.000,43.345,0.000,0.000,0.000,0.000,2.087,0.000,0.000,0.000,0.000
Breast-GC1002979,3.003,2.053,18.682,19.054,1.996,0.000,0.000,5.687,0.000,2.194,6.869,0.000,0.241,1.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.715,0.200,0.000,0.000,1.058,6.830,0.744,0.000,0.000,0.000,0.000,0.235,0.000,0.000,0.000,0.000,0.000,0.275,25.672,0.000,0.000,0.000,0.000,3.267,0.000,0.000,0.000,0.000
Breast-GC1002980,2.919,6.713,16.569,1.916,1.808,10.344,0.000,0.906,0.000,2.702,5.132,0.000,0.000,1.675,0.000,0.000,0.000,0.000,0.000,0.000,0.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.537,0.000,0.000,0.000,0.000,0.000,48.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002981,4.568,3.367,13.232,10.754,4.594,4.755,0.000,4.193,0.491,6.344,5.725,0.000,0.000,0.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,35.618,0.000,0.000,0.000,0.000,5.077,0.000,0.000,0.000,0.000
Breast-GC1003967,3.517,7.848,12.887,0.000,2.065,7.105,0.000,4.112,1.891,5.985,5.888,0.000,0.000,1.265,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,46.700,0.000,0.000,0.000,0.000,0.263,0.000,0.000,0.000,0.000
Breast-GC1003968,5.197,6.477,13.482,7.471,6.955,0.141,0.000,3.231,0.000,0.000,4.922,0.000,0.000,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.253,0.000,0.000,0.000,0.000,0.000,1.004,0.000,0.000,0.266,1.993,0.000,0.000,0.294,0.349,0.000,0.000,0.000,0.000,0.000,42.724,0.000,0.000,0.000,0.000,3.922,0.000,0.000,0.000,0.000
Breast-GC1003970,3.744,0.000,11.435,6.333,2.978,1.503,1.155,4.758,0.000,12.846,11.646,6.033,0.896,0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.777,0.000,0.000,0.000,0.685,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.183,0.000,0.000,0.000,0.132,0.000,24.128,2.777,0.000,1.041,0.000,0.000,0.000,0.000,6.476,0.000
Breast-GC1003971,6.049,5.515,10.156,0.000,0.000,2.719,0.000,1.214,3.257,10.116,5.393,0.000,3.337,1.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.000,0.000,0.000,0.214,0.000,0.000,0.191,0.976,0.000,0.000,0.000,0.233,0.000,0.000,0.000,0.000,0.000,47.180,0.000,0.000,0.000,0.000,0.000,0.000,1.259,0.000,0.000
Breast-GC1003972,3.754,6.630,14.370,0.000,0.000,4.960,0.000,0.000,1.678,5.774,8.643,0.000,0.000,1.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.485,0.000,0.000,0.240,0.000,0.000,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.000,46.053,0.000,0.000,0.000,0.000,5.695,0.000,0.000,0.000,0.000
Breast-GC1003974,2.672,1.745,20.288,12.036,4.721,12.517,0.000,0.932,0.000,5.430,5.962,0.000,0.000,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.412,0.000,0.000,0.000,0.000,0.014,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.373,0.000,30.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002311,2.427,8.845,13.672,5.787,6.929,0.000,0.000,2.920,0.000,5.061,7.712,0.000,0.000,1.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.000,43.197,0.000,0.000,0.000,0.000,1.735,0.000,0.000,0.000,0.000
Breast-GC1004006,2.427,7.264,5.859,8.091,0.000,6.503,0.000,12.857,0.273,7.644,3.487,0.000,0.119,1.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.000,0.000,0.000,0.000,0.000,42.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1004007,3.310,10.290,7.616,1.528,3.759,7.354,0.000,0.595,0.000,6.550,1.156,0.000,0.000,1.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297,0.000,0.000,0.000,0.000,0.000,51.083,0.000,0.000,0.000,0.000,4.534,0.000,0.000,0.000,0.000
Breast-GC1004008,2.630,5.218,18.164,12.499,0.000,7.726,0.000,9.306,0.000,2.864,3.748,0.000,0.000,0.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.365,0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.385,0.000,0.000,0.000,0.000,0.000,32.131,0.000,0.000,0.000,0.000,2.102,0.000,0.000,1.816,0.000
Breast-GC1004009,2.116,0.000,17.582,15.414,6.384,8.013,0.000,0.552,0.000,6.149,0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.173,0.000,0.000,0.000,1.751,0.066,0.000,0.000,1.304,0.000,0.000,0.000,0.085,0.000,31.722,0.000,0.000,0.000,0.000,7.564,0.000,0.000,0.000,0.000
Breast-GC110693,3.222,0.846,24.123,12.529,6.013,0.849,0.000,5.357,0.000,3.861,7.207,0.000,1.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.433,0.000,0.000,0.000,0.000,0.000,31.344,0.000,0.000,0.000,0.000,2.247,0.000,0.000,0.000,0.000
Breast-GC110694,5.607,2.822,13.386,7.938,3.280,4.807,0.000,5.034,0.000,5.692,4.665,0.000,0.622,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,40.829,0.000,0.000,0.000,0.000,3.432,0.000,0.000,0.000,0.000
Breast-GC110695,8.077,3.917,8.688,4.189,0.128,7.787,0.000,3.035,0.000,1.323,9.393,0.000,0.000,3.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.430,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.964,0.000,0.000,0.000,0.000,0.000,47.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110696,3.434,7.909,20.187,2.636,1.925,0.875,0.000,2.064,1.576,3.928,6.815,0.000,0.000,2.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,3.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.927,0.000,0.000,0.000,0.000,0.479,0.000,0.000,0.000,0.000
