Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Br62_rep5_Dep6_Tu0.5,0.002,0.012,15.004,1.127,1.185,0.083,5.495,4.278,3.790,3.320,0.006,1.815,0.001,0.006,0.000,0.000,0.000,0.000,0.001,0.002,0.007,0.004,0.001,0.000,0.000,0.000,0.000,0.129,0.000,0.183,0.000,0.000,0.000,63.542,0.000,0.006,0.000,0.000,0.000,0.000,0.003
Br62_rep5_Dep6_Tu3,0.238,1.399,6.453,1.466,1.431,2.484,2.365,7.960,1.933,2.943,0.999,0.530,0.000,0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.020,0.001,55.951,0.258,3.036,0.000,0.001,0.001,0.000,10.408
Br62_rep6_Dep6_Tu30,0.220,0.278,0.591,0.319,0.667,0.736,7.023,2.164,1.008,0.169,1.975,1.025,0.223,0.327,0.316,0.255,0.328,0.949,0.095,0.076,0.123,0.110,0.437,3.145,2.663,0.808,0.392,0.313,0.116,0.009,2.069,2.163,14.022,6.008,0.272,0.002,0.040,0.003,0.077,0.463,48.022
Br62_rep7_Dep6_Tu20,0.255,1.901,6.601,0.295,2.423,0.575,1.478,1.962,0.149,0.209,0.336,0.966,0.004,0.104,0.066,0.019,0.106,0.000,0.001,0.007,0.311,0.220,0.079,0.001,3.408,0.007,2.782,0.000,0.001,0.349,0.002,1.676,0.002,26.756,0.006,3.122,0.000,0.024,0.003,0.012,43.781
Br62_rep2_Dep6_Tu40,0.000,0.000,0.364,0.953,0.100,0.532,3.883,1.229,4.804,0.124,0.339,1.513,0.076,0.005,0.007,0.004,0.009,0.032,0.128,0.142,0.520,0.414,2.061,0.053,1.907,0.001,0.001,6.165,0.056,2.165,1.154,0.000,1.244,0.014,0.000,7.321,0.060,0.000,0.000,10.453,52.171
Br62_rep8_Dep6_Tu0.5,0.274,0.056,4.048,2.859,2.879,1.573,2.915,3.729,1.255,0.627,1.811,0.523,0.000,0.000,0.001,0.000,0.001,0.001,0.000,0.002,0.741,0.075,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,73.799,0.001,0.000,0.000,0.000,0.000,0.000,2.318
Br62_rep5_Dep6_Tu2,0.044,0.001,6.794,3.897,1.226,2.949,2.069,6.722,0.251,0.208,1.676,0.378,0.047,0.871,0.004,0.002,0.008,0.038,0.007,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.635,59.401,0.000,0.000,0.000,0.000,0.000,0.000,6.763
Br62_rep4_Dep6_Tu50,2.538,0.243,0.082,0.123,0.080,0.031,0.057,0.066,0.535,0.140,0.120,0.087,0.011,0.052,0.016,0.388,0.582,0.061,0.146,0.001,0.744,0.111,0.035,7.522,0.499,2.264,0.427,1.487,1.328,3.663,0.000,0.000,6.261,0.007,0.411,6.779,0.085,0.002,0.009,1.927,61.080
Br62_rep8_Dep6_Tu40,0.024,1.535,0.198,0.424,4.444,0.099,0.346,1.705,0.520,1.833,0.341,0.134,0.012,0.229,0.109,0.058,0.653,0.121,0.001,0.000,0.003,0.001,0.015,1.510,0.030,2.658,6.034,0.716,0.407,3.028,0.000,0.000,0.053,1.003,4.288,9.929,0.000,1.413,0.079,0.697,55.352
Br62_rep7_Dep6_Tu2,0.271,0.056,1.447,7.042,2.572,0.940,2.376,3.113,1.107,1.106,0.039,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.012,74.543,0.001,0.000,0.000,0.000,0.000,0.000,5.324
