Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer81_rep10_Dep6_Tu5,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.610,0.000,62.686,34.698
Cer81_rep8_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.934,0.000,61.828,29.238
Cer81_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.543,0.000,64.828,32.628
Cer81_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.497,0.000,64.543,31.959
Cer81_rep7_Dep6_Tu20,20.735,0.000,0.759,0.367,0.725,0.000,0.000,0.000,0.000,0.000,0.490,0.000,45.332,31.591
Cer81_rep5_Dep6_Tu5,0.025,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,2.035,0.000,56.888,41.032
Cer81_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.946,0.000,64.256,28.798
Cer81_rep9_Dep6_Tu20,13.364,0.000,6.636,0.339,0.237,0.000,0.000,0.000,0.000,0.000,1.642,0.000,44.177,33.604
Cer81_rep9_Dep6_Tu5,0.040,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,4.171,0.000,60.239,35.531
Cer81_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.150,0.000,65.655,29.195
Cer81_rep8_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.755,0.000,64.737,34.507
Cer81_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.123,0.000,64.298,30.578
Cer81_rep1_Dep6_Tu50,15.652,4.272,28.566,1.227,5.017,0.000,0.000,0.000,0.000,0.000,1.033,0.000,21.175,23.058
Cer81_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.312,0.000,68.119,25.569
Cer81_rep4_Dep6_Tu30,21.119,0.000,14.559,0.588,0.853,0.000,0.000,0.000,0.000,0.000,1.789,0.000,35.387,25.704
Cer81_rep5_Dep6_Tu20,2.143,0.000,24.601,0.221,0.146,0.000,0.000,0.000,0.000,0.000,4.259,0.000,39.145,29.485
Cer81_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.056,0.000,70.662,26.282
Cer81_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.405,0.000,65.265,32.330
Cer81_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.935,0.000,61.683,33.382
Cer81_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.085,0.000,67.095,31.819
Cer81_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.037,0.000,69.352,24.610
Cer81_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.786,0.000,61.404,33.809
Cer81_rep10_Dep6_Tu10,5.769,0.000,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.000,5.342,0.000,55.001,33.773
Cer81_rep2_Dep6_Tu5,0.161,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.743,0.000,64.017,35.057
Cer81_rep8_Dep6_Tu50,14.526,0.684,17.197,0.731,20.463,0.000,0.000,0.000,0.000,0.000,0.804,0.000,21.825,23.771
Cer81_rep2_Dep6_Tu40,7.343,25.164,9.568,0.418,8.434,0.000,0.000,0.000,0.000,0.000,2.671,0.000,27.699,18.703
Cer81_rep6_Dep6_Tu30,7.232,0.000,19.270,0.617,8.638,0.000,0.000,0.000,0.000,0.000,0.935,0.000,33.236,30.071
Cer81_rep4_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.860,0.000,57.459,37.681
Cer81_rep3_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.915,0.000,66.182,31.902
Cer81_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.669,0.000,58.615,33.715
Cer81_rep1_Dep6_Tu40,14.090,1.583,19.260,0.877,6.406,0.000,0.000,0.000,0.000,0.000,0.756,0.000,28.715,28.314
Cer81_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.390,0.000,64.362,31.247
Cer81_rep7_Dep6_Tu50,15.174,23.573,14.340,0.614,3.585,0.000,0.000,0.000,0.000,0.000,0.671,0.000,22.138,19.905
Cer81_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.968,0.000,71.887,24.144
Cer81_rep8_Dep6_Tu40,26.647,0.022,6.922,0.731,3.010,0.000,0.000,0.000,0.000,0.000,0.464,0.000,29.999,32.205
Cer81_rep9_Dep6_Tu40,14.771,0.469,20.128,0.719,10.903,0.000,0.000,0.000,0.000,0.000,1.116,0.000,28.140,23.752
Cer81_rep9_Dep6_Tu10,3.606,0.000,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,4.035,0.000,56.468,35.732
Cer81_rep2_Dep6_Tu50,28.518,0.187,8.835,1.260,9.068,0.000,0.000,0.000,0.000,0.000,1.789,0.000,24.154,26.188
Cer81_rep8_Dep6_Tu10,2.566,0.000,0.326,0.174,0.000,0.000,0.000,0.000,0.000,0.000,5.938,0.000,55.855,35.140
