Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Cer77_rep9_Dep6_Tu3,0.000,0.000,0.000,1.191,6.779,0.000,0.000,24.460,31.557,6.043,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.381,0.000,0.383,0.000,0.000,0.000,28.866
Cer77_rep5_Dep6_Tu30,0.000,0.000,0.000,0.000,28.325,0.000,0.000,0.000,1.089,0.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.590,0.000,0.000,0.000,0.436,0.000,1.042,21.286,6.975,0.000,1.613,0.000,0.000,0.871,8.707,0.000,3.023,24.538
Cer77_rep3_Dep6_Tu30,0.000,0.000,0.000,0.000,28.856,0.000,0.000,0.638,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,2.024,0.000,1.189,0.000,0.860,0.000,4.496,0.000,0.000,2.770,9.911,0.000,27.492,21.262
Cer77_rep8_Dep6_Tu50,0.000,0.000,0.000,0.000,19.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.487,0.000,0.000,0.000,2.953,1.017,1.180,42.635,0.000,0.000,4.662,0.000,0.000,1.822,6.046,0.000,6.948,13.099
Cer77_rep1_Dep6_Tu1,0.000,0.000,7.636,30.548,3.227,0.000,0.000,18.039,10.852,5.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.036
Cer77_rep7_Dep6_Tu3,0.000,0.000,9.119,32.307,5.129,5.607,0.000,6.307,9.217,2.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.011,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,29.840
Cer77_rep10_Dep6_Tu2,0.000,0.000,3.266,19.597,8.216,0.000,0.000,6.796,30.559,1.181,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.106
Cer77_rep2_Dep6_Tu0.5,0.000,0.000,6.714,2.117,6.005,0.000,0.000,1.996,54.101,2.118,1.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.883
Cer77_rep3_Dep6_Tu20,0.000,0.000,0.000,0.000,27.398,0.000,0.000,1.936,11.927,0.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.257,0.000,0.000,0.000,0.337,0.000,0.551,6.656,21.063,0.000,0.149,0.000,0.000,2.218,2.431,0.000,2.501,22.154
Cer77_rep1_Dep6_Tu2,0.000,0.000,0.000,0.510,5.051,0.000,0.000,4.563,54.531,1.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.039,0.034,0.000,0.000,33.511
Cer77_rep2_Dep6_Tu5,0.000,0.000,48.558,0.113,6.775,0.000,0.000,4.762,9.214,0.000,0.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.032,0.000,1.152,0.000,0.000,0.369,28.152
Cer77_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,4.471,0.031,0.000,3.511,60.350,2.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.623
Cer77_rep2_Dep6_Tu50,0.000,0.000,0.000,0.000,21.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,1.617,10.026,0.938,23.904,5.191,0.000,4.339,0.440,0.000,8.217,9.947,0.000,3.546,9.472
Cer77_rep9_Dep6_Tu0.5,0.000,0.000,1.278,0.000,7.303,0.184,0.000,2.519,57.850,0.635,0.949,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.259
Cer77_rep4_Dep6_Tu10,0.000,0.000,0.000,0.096,16.794,0.000,0.000,1.734,31.470,0.000,3.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.045,0.000,0.363,0.000,3.550,0.000,0.000,0.000,0.000,3.862,4.704,0.000,1.603,32.004
Cer77_rep9_Dep6_Tu20,0.000,0.000,0.000,17.521,17.617,0.000,0.000,0.424,5.821,0.172,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.000,0.133,0.000,0.724,0.000,8.953,0.000,0.008,12.011,0.000,0.738,7.788,0.000,5.520,22.174
Cer77_rep3_Dep6_Tu10,0.000,0.000,0.000,26.727,10.476,0.000,0.000,2.984,16.070,0.000,5.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.284,0.000,0.000,0.000,0.000,0.000,0.449,0.000,0.123,0.000,0.000,0.076,0.000,1.943,6.187,0.000,1.917,27.679
Cer77_rep6_Dep6_Tu5,0.000,0.000,2.104,36.378,8.082,0.000,0.000,2.232,16.417,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.000,4.328,0.000,0.000,0.000,0.000,0.313,2.648,0.000,0.000,26.443
Cer77_rep5_Dep6_Tu1,0.000,0.000,6.706,28.556,3.762,0.000,0.000,5.487,23.453,3.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.904
Cer77_rep5_Dep6_Tu0.3,0.000,0.000,0.000,32.234,2.792,0.000,0.000,19.168,15.238,3.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.996
Cer77_rep4_Dep6_Tu50,0.000,0.000,0.000,0.000,13.162,8.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.388,0.000,0.000,0.000,1.906,4.049,0.709,27.762,0.300,0.000,2.250,10.222,0.000,3.736,9.073,0.000,7.476,10.815
Cer77_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.622,4.696,0.000,0.000,24.974,36.906,9.788,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.937
Cer77_rep4_Dep6_Tu40,0.000,0.000,0.000,0.000,26.041,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.000,0.807,7.319,0.966,17.781,7.636,0.000,1.309,0.276,0.000,2.491,8.931,0.000,10.934,15.046
Cer77_rep10_Dep6_Tu5,0.000,0.000,1.721,32.877,7.183,0.000,0.000,2.886,19.142,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.524,0.000,0.000,0.000,34.481
Cer77_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,4.631,1.357,0.000,24.282,37.201,0.555,4.456,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.835
Cer77_rep8_Dep6_Tu40,0.000,0.000,0.000,0.000,22.384,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.000,0.000,0.000,0.384,0.000,1.024,13.035,0.000,0.000,9.422,1.732,0.000,5.071,11.398,0.000,18.002,16.951
Cer77_rep7_Dep6_Tu0.3,0.000,0.000,0.099,4.178,6.209,0.000,0.000,5.584,50.475,0.178,5.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.428
Cer77_rep3_Dep6_Tu0.1,0.000,0.000,0.000,1.068,4.275,0.783,0.000,24.261,38.540,3.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.385
Cer77_rep4_Dep6_Tu0.3,0.000,0.000,0.000,5.720,5.190,0.000,0.000,9.483,46.776,3.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.056
Cer77_rep6_Dep6_Tu2,0.000,0.000,0.000,30.462,3.342,0.000,0.000,18.027,16.609,3.161,0.000,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,28.024
Cer77_rep6_Dep6_Tu20,0.000,0.000,0.071,23.602,15.519,0.000,0.000,1.639,4.551,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.000,0.000,0.144,0.000,0.786,13.561,9.043,0.000,0.103,0.000,0.000,0.183,10.410,0.000,1.332,18.812
Cer77_rep9_Dep6_Tu40,0.000,0.000,0.000,1.170,21.677,0.000,0.000,1.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.199,0.000,1.047,37.532,0.282,0.000,5.651,0.670,0.000,4.856,4.778,0.000,3.712,16.995
Cer77_rep6_Dep6_Tu40,0.000,0.000,0.000,0.000,23.110,0.000,0.000,1.573,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.204,0.000,0.000,0.000,2.682,12.077,0.717,13.892,0.000,0.000,3.704,1.513,0.000,3.743,11.740,0.000,9.249,15.651
Cer77_rep8_Dep6_Tu5,0.000,0.000,4.776,23.760,4.164,16.348,0.000,5.547,11.908,1.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.889,0.000,0.000,0.000,0.000,0.848,0.000,0.000,0.000,30.467
Cer77_rep5_Dep6_Tu50,0.000,0.000,0.000,0.000,21.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.548,0.000,0.000,0.000,0.766,15.052,0.829,18.682,2.886,0.000,4.781,0.000,0.000,1.477,12.641,0.000,9.295,11.495
