Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,0.000,0.000,0.000,0.000,5.597,0.000,2.612,0.000,0.616,3.145,11.209,0.325,0.000,0.000,43.811,32.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003962,0.000,0.000,0.000,23.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,0.000,0.000,8.726,10.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.329,3.209,4.433,0.024,0.000,53.176,0.000,0.000,0.000,35.828,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.958,0.000,9.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,37.542,44.098,0.000,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.898,0.000
gDNA-Cervical-GC112878,0.000,0.851,12.964,1.303,9.126,0.000,0.067,0.000,1.107,3.686,3.556,0.189,14.809,0.000,10.561,0.000,41.780,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112880,0.000,35.372,31.424,3.242,9.057,4.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.119,0.000,0.000,0.000,0.000,0.000,0.000,9.472,0.000
gDNA-Cervical-GC112881,0.000,0.000,61.791,0.000,0.000,3.482,0.000,0.000,0.000,0.000,0.000,0.000,1.313,0.000,10.399,0.000,0.000,0.000,0.000,0.000,0.000,23.014,0.000
gDNA-Cervical-GC112882,0.000,2.919,11.667,0.000,0.000,1.678,0.000,0.000,7.310,0.000,0.000,0.000,0.000,0.000,0.766,0.000,0.000,33.704,0.000,0.000,0.000,3.337,38.617
