Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,54.462,4.672,0.000,0.000,8.446,1.173,4.622,0.000,0.328,7.363,16.615,2.319,0.000
gDNA-Breast-GC1003962,68.301,1.450,0.000,25.415,0.000,0.000,0.000,0.000,0.000,4.834,0.000,0.000,0.000
gDNA-Breast-GC1003963,78.790,2.085,2.470,16.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,71.242,0.000,0.000,2.991,3.473,1.877,0.000,3.269,3.679,2.027,8.724,2.718,0.000
gDNA-Breast-GC1003966,82.090,2.256,0.000,15.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,5.063,28.811,28.207,14.876,19.924,1.890,0.000,1.228,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,7.242,0.000,25.573,1.602,18.707,4.008,1.471,1.877,2.361,10.334,7.322,3.285,16.216
gDNA-Cervical-GC112880,21.229,13.413,23.528,18.139,21.917,0.000,0.199,0.000,0.181,0.000,0.000,0.858,0.536
gDNA-Cervical-GC112881,17.619,9.385,44.131,11.111,6.787,0.492,1.861,0.667,0.835,2.873,1.539,0.645,2.054
gDNA-Cervical-GC112882,0.596,9.073,28.959,0.000,16.104,6.836,3.203,6.488,11.443,6.811,2.660,7.826,0.000
gDNA-Cervical-GC112883,3.296,6.283,0.000,0.000,59.980,2.152,1.879,0.631,1.850,23.145,0.000,0.783,0.000
gDNA-Colorectal-GC112876,2.961,9.879,5.491,0.000,8.195,52.864,4.639,0.000,0.000,9.968,5.100,0.904,0.000
gDNA-Colorectal-GC119345,19.771,0.931,6.242,57.219,0.000,15.470,0.000,0.000,0.000,0.367,0.000,0.000,0.000
gDNA-Colorectal-GC119346,12.539,0.400,0.000,34.750,16.806,14.459,3.356,0.000,0.000,14.372,2.048,0.000,1.270
gDNA-Colorectal-GC119347,16.322,0.460,0.338,38.371,0.000,42.700,0.000,0.000,0.000,1.809,0.000,0.000,0.000
gDNA-Colorectal-GC119348,4.057,8.043,3.541,43.095,6.022,8.505,1.774,1.545,7.648,0.000,3.773,0.000,11.997
gDNA-Colorectal-GC119349,26.995,8.334,0.000,30.825,7.139,4.240,4.404,1.073,2.775,14.215,0.000,0.000,0.000
gDNA-Ovarian-GC112879,15.247,4.096,9.316,0.000,32.641,11.931,1.905,0.000,3.423,15.413,5.861,0.166,0.000
gDNA-Ovarian-GC119433,44.274,0.000,3.228,32.857,8.755,0.000,2.797,0.000,0.000,7.049,0.000,0.000,1.041
gDNA-Ovarian-GC119434,22.601,9.813,0.702,28.312,17.317,0.000,8.634,4.259,0.000,1.552,6.810,0.000,0.000
gDNA-WBC-GC131344,0.000,0.000,0.000,1.487,3.045,0.000,2.512,3.478,0.000,0.000,7.793,6.944,74.742
gDNA-WBC-GC131345,1.356,4.748,0.454,0.864,0.281,0.000,2.667,12.946,0.000,0.891,9.325,11.136,55.331
gDNA-WBC-GC131346,0.000,0.000,0.000,1.998,0.000,0.000,6.048,14.960,0.240,9.361,5.002,4.358,58.034
gDNA-WBC-GC131347,0.000,3.172,0.000,0.000,0.000,0.000,2.564,19.129,10.046,6.637,5.225,0.000,53.228
gDNA-WBC-GC131348,0.000,3.223,5.088,0.000,0.000,0.000,1.310,6.025,0.000,6.087,7.236,9.949,61.082
gDNA-WBC-GC131349,0.000,0.000,3.470,2.460,2.791,0.000,1.995,7.719,4.189,4.521,10.055,8.919,53.882
gDNA-WBC-GC131350,1.347,0.000,0.000,0.733,0.000,2.332,2.384,7.125,3.492,0.048,6.238,9.221,67.082
gDNA-WBC-GC131351,0.000,15.417,0.000,0.000,0.000,0.000,2.486,3.718,2.392,0.000,9.489,5.569,60.928
gDNA-WBC-GC131352,1.675,3.156,0.168,0.000,0.440,0.000,1.286,21.051,7.913,5.915,6.492,5.672,46.231
gDNA-WBC-GC131353,0.000,0.000,0.000,1.628,2.114,0.000,5.227,18.092,2.564,2.626,14.115,3.539,50.095
gDNA-WBC-GC131354,1.120,0.000,1.374,1.576,0.870,0.000,9.195,19.861,1.619,4.195,6.107,11.290,42.793
gDNA-WBC-GC131355,0.627,0.000,0.142,1.622,3.169,0.000,3.981,1.801,9.742,12.183,7.758,6.115,52.861
