Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,2.943,1.179,3.033,0.021,5.868,0.411,1.724,2.931,3.260,3.218,5.209,1.478,3.433,49.640,0.767,3.167,0.867,1.637,0.096,0.679,0.014,0.723,7.703
gDNA-Breast-GC1003962,3.520,0.261,0.168,4.251,0.376,0.002,0.197,0.676,0.670,1.275,0.133,0.658,0.191,7.662,1.589,5.704,59.157,0.045,5.209,4.808,1.615,1.309,0.524
gDNA-Breast-GC1003963,4.304,0.427,2.826,1.308,0.003,0.320,0.685,0.803,0.128,0.196,0.375,0.449,0.582,5.515,0.041,1.424,5.172,0.726,0.065,63.672,8.211,0.193,2.576
gDNA-Breast-GC1003965,3.879,7.183,0.819,0.076,7.015,2.153,0.073,4.456,3.055,6.467,0.213,6.194,1.897,51.891,0.091,0.644,1.796,0.106,0.110,0.370,0.047,0.608,0.859
gDNA-Breast-GC1003966,7.698,0.059,0.375,0.513,0.466,0.210,0.654,1.162,0.514,0.681,0.477,1.347,0.101,10.831,6.248,0.417,21.012,24.370,0.062,21.827,0.024,0.157,0.796
gDNA-Cervical-GC112877,0.078,20.297,40.702,0.000,0.848,0.234,0.295,3.899,0.937,2.086,0.753,0.513,0.487,0.002,0.006,8.339,0.009,0.003,0.000,0.002,20.465,0.001,0.043
gDNA-Cervical-GC112878,1.109,1.731,5.872,0.098,5.387,0.706,2.143,2.785,5.263,3.230,10.077,3.219,14.584,1.913,34.578,0.034,0.059,0.804,0.004,0.008,0.100,0.063,6.232
gDNA-Cervical-GC112880,1.384,13.632,52.600,0.016,1.818,1.015,2.651,1.846,0.713,1.151,1.252,0.255,1.349,0.070,1.162,1.042,6.902,0.130,0.007,0.007,8.575,0.067,2.357
gDNA-Cervical-GC112881,0.671,0.871,0.665,0.104,0.897,1.058,0.868,1.032,1.848,1.205,0.657,0.035,0.795,0.715,3.786,80.556,0.738,2.602,0.023,0.174,0.443,0.012,0.245
gDNA-Cervical-GC112882,0.335,3.411,27.742,0.011,1.641,3.386,5.549,11.857,9.183,3.475,4.844,7.461,5.106,0.305,3.073,0.517,0.000,0.024,0.002,0.002,0.000,2.893,9.182
gDNA-Cervical-GC112883,0.020,0.572,0.081,0.000,16.227,0.065,1.122,8.849,0.151,6.206,5.362,4.680,6.155,0.159,0.006,0.000,0.000,0.000,0.000,0.000,0.000,1.397,48.949
gDNA-Colorectal-GC112876,0.747,0.957,0.290,0.368,3.059,47.163,6.157,4.916,5.461,3.445,5.965,1.742,5.055,0.821,0.540,0.114,0.004,2.357,0.096,0.039,0.049,1.019,9.636
gDNA-Colorectal-GC119345,0.188,0.217,0.005,4.366,0.180,2.823,0.066,0.368,0.002,0.266,0.009,0.057,0.026,0.002,0.059,0.854,7.388,21.662,9.107,1.354,50.666,0.212,0.123
gDNA-Colorectal-GC119346,1.607,0.987,4.121,27.033,2.099,5.379,1.100,2.606,0.422,3.748,4.969,3.208,2.071,3.926,4.826,0.944,0.199,7.550,5.157,0.020,0.849,13.029,4.148
gDNA-Colorectal-GC119347,0.435,0.207,1.721,5.162,0.160,46.477,0.578,0.439,0.530,0.186,0.428,0.409,0.032,0.019,7.592,0.126,1.950,0.032,16.852,1.363,9.856,5.430,0.014
gDNA-Colorectal-GC119348,0.144,0.998,2.028,33.129,1.559,2.425,3.920,4.020,0.645,1.624,7.778,1.966,4.074,1.490,4.494,0.531,2.052,7.338,0.620,0.351,5.977,12.680,0.158
gDNA-Colorectal-GC119349,2.276,1.021,3.060,1.429,1.521,0.016,4.422,1.143,4.541,9.930,0.196,0.371,1.182,9.126,0.022,3.385,0.418,11.868,25.256,10.377,2.441,0.037,5.965
gDNA-Ovarian-GC112879,1.282,0.783,1.494,0.629,1.191,3.298,1.948,3.495,1.654,9.414,8.613,6.023,3.699,1.170,0.907,0.022,0.125,0.419,0.202,0.034,0.478,4.269,48.848
gDNA-Ovarian-GC119433,11.371,0.713,1.132,6.986,5.366,0.921,0.251,0.142,0.097,0.257,0.344,0.026,1.632,5.631,8.925,4.130,1.204,8.172,20.018,9.186,1.018,6.357,6.122
gDNA-Ovarian-GC119434,2.617,2.636,1.024,5.539,3.382,0.358,7.541,2.178,3.915,1.517,0.553,1.425,3.258,11.950,4.000,3.832,0.876,4.329,16.389,6.649,1.155,4.587,10.292
gDNA-WBC-GC131344,0.010,0.181,0.155,0.002,1.473,0.136,1.107,2.030,1.025,2.740,9.125,6.446,68.221,0.034,0.317,0.010,0.000,0.001,0.000,0.000,0.000,6.970,0.017
gDNA-WBC-GC131345,0.209,0.252,0.905,0.273,3.908,0.467,4.559,6.731,1.637,5.319,12.846,9.346,41.436,0.288,0.072,0.135,0.093,0.091,0.302,0.021,0.175,10.331,0.604
gDNA-WBC-GC131346,0.034,0.458,0.262,0.598,4.113,0.710,5.486,0.553,7.183,11.153,7.492,4.283,54.758,0.014,0.001,0.022,0.001,0.001,1.166,0.000,0.304,1.302,0.106
gDNA-WBC-GC131347,0.021,0.432,0.202,0.016,0.045,0.093,3.051,9.793,8.375,6.345,17.753,3.282,43.597,0.001,0.068,0.013,0.000,0.000,0.029,0.000,0.003,6.716,0.165
