Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,52.162,0.114,0.000,0.587,29.894,0.017,0.289,2.162,0.790,7.721,6.033,0.212,0.017,0.000
gDNA-Breast-GC1003962,65.188,5.981,3.708,3.343,0.001,0.000,0.010,0.938,0.156,0.006,0.000,0.047,0.000,20.621
gDNA-Breast-GC1003963,78.895,2.994,0.023,0.001,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,18.085
gDNA-Breast-GC1003965,75.494,0.001,0.000,0.378,13.344,3.555,0.029,0.079,0.219,5.571,0.418,0.773,0.029,0.109
gDNA-Breast-GC1003966,81.446,1.842,1.610,0.524,0.012,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.564
gDNA-Cervical-GC112877,0.000,99.816,0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,1.840,0.233,11.300,1.492,56.525,12.311,0.010,0.000,0.003,0.017,0.857,1.520,13.472,0.420
gDNA-Cervical-GC112880,0.000,94.872,1.762,0.458,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,2.901
gDNA-Cervical-GC112881,0.000,0.000,92.150,0.000,0.000,0.000,0.000,7.626,0.214,0.000,0.009,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.071,0.643,20.865,0.000,49.985,7.402,4.133,0.061,10.332,0.699,0.246,5.549,0.015,0.000
gDNA-Cervical-GC112883,0.000,0.091,0.000,0.000,73.070,0.000,0.020,12.794,1.727,12.214,0.020,0.064,0.000,0.000
gDNA-Colorectal-GC112876,0.080,1.870,1.000,1.344,22.284,62.557,1.534,0.860,1.220,3.083,1.426,0.451,0.331,1.961
gDNA-Colorectal-GC119345,0.000,0.097,0.317,4.352,0.000,10.473,0.040,10.453,3.244,0.327,0.181,0.004,0.003,70.509
gDNA-Colorectal-GC119346,3.905,0.137,0.183,31.950,26.450,23.527,0.382,0.010,0.013,1.891,1.464,1.347,2.584,6.158
gDNA-Colorectal-GC119347,0.888,0.005,0.070,5.370,1.212,63.656,0.004,0.000,0.000,0.000,0.003,0.040,2.000,26.751
gDNA-Colorectal-GC119348,1.755,4.649,4.648,38.468,6.369,10.745,3.687,2.456,1.273,1.177,3.022,2.405,13.161,6.185
gDNA-Colorectal-GC119349,0.990,0.672,0.051,0.160,41.574,0.675,5.185,1.818,2.020,5.397,0.254,1.825,0.004,39.375
gDNA-Ovarian-GC112879,1.623,0.746,0.000,0.079,78.266,14.277,0.030,0.002,0.076,3.787,0.627,0.486,0.001,0.000
gDNA-Ovarian-GC119433,6.645,0.006,1.126,13.893,38.521,10.539,0.000,0.000,0.000,0.000,0.000,0.000,3.215,26.054
gDNA-Ovarian-GC119434,4.659,2.278,2.350,10.187,33.379,0.000,10.721,1.044,0.395,0.162,6.484,3.621,3.129,21.594
gDNA-WBC-GC131344,0.006,0.006,0.315,0.513,4.207,2.702,4.137,0.007,0.166,0.757,0.923,8.158,78.102,0.001
gDNA-WBC-GC131345,2.353,0.034,0.888,2.322,5.682,3.064,7.290,0.694,3.103,2.608,5.952,8.704,57.293,0.014
gDNA-WBC-GC131346,0.009,0.002,0.001,1.630,2.997,2.737,9.450,1.222,3.176,7.142,3.229,8.297,59.841,0.267
gDNA-WBC-GC131347,0.002,0.297,0.009,0.232,1.417,0.399,4.917,13.191,14.875,3.473,6.733,0.489,53.334,0.634
gDNA-WBC-GC131348,0.381,0.506,0.221,0.957,0.008,0.000,4.270,8.158,4.195,0.899,5.337,6.584,66.374,2.110
gDNA-WBC-GC131349,0.056,0.267,0.441,0.841,3.052,1.719,8.359,0.520,8.822,4.500,4.180,10.114,56.582,0.544
gDNA-WBC-GC131350,1.121,0.501,0.034,1.462,1.241,1.540,5.704,0.806,2.505,3.591,5.651,6.980,68.467,0.398
gDNA-WBC-GC131351,1.043,0.060,0.053,2.376,3.998,0.529,5.256,2.304,2.956,1.421,7.190,6.960,65.449,0.407
gDNA-WBC-GC131352,1.040,0.455,0.000,0.700,2.403,0.014,7.610,11.735,8.451,4.735,6.793,6.031,49.325,0.708
gDNA-WBC-GC131353,0.001,0.035,1.282,2.071,3.467,2.477,10.789,0.280,3.931,0.681,8.811,8.174,57.134,0.865
gDNA-WBC-GC131354,0.432,0.014,0.294,0.031,4.630,2.811,11.927,3.154,3.223,6.508,7.009,10.487,48.131,1.349
gDNA-WBC-GC131355,1.292,0.004,0.001,0.706,7.327,3.785,7.027,0.173,2.068,4.017,4.837,10.220,58.545,0.000
