Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,66.785,0.000,0.000,5.353,0.000,14.178,13.615,0.000,0.068,0.000
Colo_rep2_Dep6_Tu50,35.166,0.000,0.000,0.075,30.465,0.000,0.000,19.215,0.000,10.069,4.003,0.000,1.007,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,64.573,0.000,0.000,10.324,0.000,13.054,12.048,0.000,0.000,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,57.872,0.000,7.696,12.131,0.000,4.480,17.820,0.000,0.000,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,67.038,0.000,0.000,11.223,0.000,11.563,10.176,0.000,0.000,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,59.007,0.000,13.497,15.791,0.000,3.670,4.859,0.000,0.034,3.144
Colo_rep10_Dep6_Tu2,0.000,0.040,0.000,0.000,60.627,0.000,0.000,8.153,0.000,14.563,16.617,0.000,0.000,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,57.571,0.000,4.776,16.271,0.000,6.783,14.597,0.000,0.000,0.000
Colo_rep9_Dep6_Tu30,21.994,0.000,0.000,0.010,37.296,0.000,3.098,20.449,0.000,6.855,8.811,0.000,1.487,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,61.858,0.000,0.000,12.658,0.000,10.693,13.851,0.000,0.940,0.000
Colo_rep6_Dep6_Tu20,2.670,0.000,0.000,0.000,39.076,27.702,0.000,15.882,0.000,7.054,7.568,0.000,0.046,0.000
Colo_rep8_Dep6_Tu30,10.622,0.008,0.000,18.474,41.222,0.000,0.000,13.707,0.000,6.284,9.499,0.000,0.183,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,66.189,0.000,0.000,12.926,0.000,15.075,5.809,0.000,0.000,0.000
Colo_rep4_Dep6_Tu3,0.000,0.016,0.000,0.000,65.165,0.000,6.026,8.823,0.000,15.394,4.267,0.000,0.308,0.000
Colo_rep2_Dep6_Tu10,1.771,0.000,0.000,0.000,56.985,0.000,0.000,17.311,0.000,10.061,13.871,0.000,0.000,0.000
Colo_rep3_Dep6_Tu40,27.263,0.000,0.000,0.000,33.263,0.000,0.000,29.804,0.000,3.063,5.936,0.000,0.671,0.000
Colo_rep3_Dep6_Tu30,14.149,0.000,0.000,5.008,38.406,0.000,0.000,20.125,0.000,5.779,14.122,0.000,2.409,0.000
Colo_rep6_Dep6_Tu30,20.323,0.000,0.000,0.000,34.946,0.000,0.000,32.717,0.000,4.878,5.788,0.000,1.348,0.000
Colo_rep4_Dep6_Tu50,28.971,0.000,0.000,4.401,25.208,0.000,0.000,31.282,0.000,6.124,4.013,0.000,0.000,0.000
Colo_rep5_Dep6_Tu50,26.409,0.000,0.000,9.877,22.698,0.000,0.000,28.353,0.000,2.947,9.717,0.000,0.000,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,57.835,0.000,0.000,29.218,0.000,6.523,5.770,0.000,0.654,0.000
Colo_rep10_Dep6_Tu50,24.480,0.000,0.000,0.248,15.879,0.000,0.000,29.959,0.000,6.570,6.811,0.000,16.052,0.000
Colo_rep7_Dep6_Tu50,31.759,0.000,0.000,1.972,24.300,0.000,0.000,26.161,0.000,6.760,9.047,0.000,0.000,0.000
Colo_rep9_Dep6_Tu40,11.027,0.000,0.000,13.867,31.940,0.000,0.000,29.575,0.000,5.766,3.096,0.000,4.728,0.000
Colo_rep8_Dep6_Tu5,0.322,0.000,0.000,0.000,52.904,0.000,0.000,15.489,0.000,5.213,8.349,0.000,2.170,15.553
Colo_rep1_Dep6_Tu20,8.352,0.000,0.000,0.000,45.543,0.000,0.000,37.069,0.000,4.107,1.236,0.000,3.693,0.000
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,60.532,0.000,0.000,5.096,0.000,19.037,13.444,0.000,1.891,0.000
Colo_rep5_Dep6_Tu30,11.431,0.000,0.000,0.016,36.948,0.000,0.000,23.183,0.000,11.764,7.320,0.000,9.338,0.000
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,63.354,0.000,0.000,13.162,0.000,7.791,15.693,0.000,0.000,0.000
