Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,43.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.361,6.489,0.001,49.161
Colo_rep2_Dep6_Tu50,0.000,38.565,18.584,0.000,0.625,10.280,0.435,0.005,0.048,2.874,4.897,0.420,23.267
Colo_rep6_Dep6_Tu1,0.000,47.345,0.000,0.000,0.001,0.000,0.003,0.000,0.000,0.559,1.438,0.054,50.600
Colo_rep3_Dep6_Tu2,0.000,45.003,0.000,0.000,0.000,0.000,0.106,0.000,0.001,0.024,7.733,0.181,46.950
Colo_rep7_Dep6_Tu2,0.000,49.462,0.000,0.000,0.000,0.505,0.000,0.000,0.000,0.211,3.276,0.007,46.538
Colo_rep8_Dep6_Tu0.1,0.000,45.339,0.000,0.000,0.001,0.000,0.248,0.201,0.025,0.043,3.845,0.735,49.561
Colo_rep10_Dep6_Tu2,0.000,47.213,0.000,0.000,0.000,0.001,0.000,0.012,0.001,0.154,6.881,0.026,45.711
Colo_rep6_Dep6_Tu3,0.000,48.679,0.000,0.000,0.001,0.000,1.008,0.001,0.003,0.004,5.813,0.000,44.491
Colo_rep9_Dep6_Tu30,0.000,39.077,9.924,0.000,1.093,2.129,1.569,0.018,0.006,3.930,7.226,0.130,34.899
Colo_rep9_Dep6_Tu0.5,0.000,48.316,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.004,6.040,0.003,45.636
Colo_rep6_Dep6_Tu20,0.000,46.395,7.862,0.000,0.224,0.328,0.011,0.002,0.869,1.110,6.074,1.439,35.685
Colo_rep8_Dep6_Tu30,1.152,45.213,14.417,0.000,0.181,0.049,0.016,0.047,0.001,1.953,4.596,0.683,31.692
Colo_rep3_Dep6_Tu5,0.000,48.016,0.000,0.000,0.003,0.000,0.036,0.017,0.003,1.929,2.327,0.014,47.656
Colo_rep4_Dep6_Tu3,0.000,44.027,0.009,0.267,0.011,0.389,0.005,0.063,0.077,0.917,4.616,0.055,49.565
Colo_rep2_Dep6_Tu10,0.000,55.035,0.054,0.000,0.000,0.001,0.000,0.000,0.000,0.005,5.081,0.593,39.229
Colo_rep3_Dep6_Tu40,0.000,39.035,13.382,0.000,0.141,8.957,0.146,0.005,0.001,0.869,4.475,2.588,30.401
Colo_rep3_Dep6_Tu30,0.116,47.488,9.344,0.000,0.049,4.990,0.001,0.000,0.002,0.631,6.893,0.034,30.453
Colo_rep6_Dep6_Tu30,0.000,40.525,11.022,0.000,0.503,3.217,0.000,0.576,0.978,3.652,5.760,1.037,32.728
Colo_rep4_Dep6_Tu50,0.000,33.432,17.623,0.000,0.233,8.453,0.578,0.773,3.724,6.271,5.286,0.206,23.420
Colo_rep5_Dep6_Tu50,0.000,34.506,19.846,0.000,0.141,7.819,0.196,0.025,0.062,5.047,8.060,1.827,22.472
Colo_rep6_Dep6_Tu2,0.000,47.024,0.000,0.000,0.156,0.000,0.000,0.001,0.020,0.673,3.054,0.223,48.849
Colo_rep10_Dep6_Tu50,0.000,34.622,25.759,0.000,0.831,6.724,0.211,0.629,0.646,5.607,7.791,1.715,15.464
Colo_rep7_Dep6_Tu50,0.041,31.320,18.642,0.000,0.379,7.752,1.577,2.251,1.335,6.471,9.286,0.195,20.752
Colo_rep9_Dep6_Tu40,0.006,38.303,18.486,0.000,1.273,2.888,1.502,1.839,0.254,3.122,4.484,0.005,27.839
Colo_rep8_Dep6_Tu5,0.000,46.032,0.000,0.000,0.184,3.664,0.013,0.001,0.001,0.321,6.021,1.569,42.192
Colo_rep1_Dep6_Tu20,0.000,52.876,5.841,0.000,0.748,1.594,0.053,0.486,0.357,0.227,1.267,1.551,35.000
Colo_rep9_Dep6_Tu2,0.000,52.449,0.000,0.000,0.005,0.000,0.000,0.000,0.000,1.811,3.716,0.005,42.014
Colo_rep5_Dep6_Tu30,0.000,45.828,8.801,0.000,2.760,0.887,2.296,0.119,0.206,5.409,3.225,0.002,30.467
Colo_rep4_Dep6_Tu0.1,0.000,45.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,4.383,0.000,49.605
Colo_rep5_Dep6_Tu0.1,0.000,45.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,4.684,0.000,49.315
Colo_rep9_Dep6_Tu3,0.000,44.639,0.000,0.000,0.010,0.000,0.001,0.127,0.222,0.882,5.662,0.845,47.613
Colo_rep2_Dep6_Tu0.1,0.000,44.487,0.000,0.000,0.001,0.000,0.000,0.070,0.514,1.482,4.841,1.058,47.546
