Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,0.136,1.077,1.335,0.012,4.058,0.495,2.839,2.031,3.768,1.334,8.766,1.820,18.775,1.310,3.630,11.271,1.224,1.850,7.884,13.795,9.471,2.177,0.941
Cer77_rep5_Dep6_Tu30,0.358,12.285,10.406,0.300,1.045,2.194,0.724,0.216,2.732,4.693,2.895,1.643,0.570,15.442,5.291,7.850,0.576,12.611,3.215,2.436,1.050,1.761,9.709
Cer77_rep3_Dep6_Tu30,0.615,16.450,3.292,0.195,2.279,1.152,1.733,1.156,2.174,1.007,0.519,0.812,3.219,4.685,3.154,5.737,1.862,13.655,3.593,0.990,5.567,3.527,22.628
Cer77_rep8_Dep6_Tu50,0.507,13.691,6.794,0.715,0.550,1.673,1.397,1.118,3.498,1.976,2.390,1.696,0.403,2.922,1.226,0.355,0.083,21.208,0.202,2.396,0.238,0.620,34.340
Cer77_rep1_Dep6_Tu1,0.054,0.296,0.465,0.002,2.270,0.388,1.984,2.623,2.378,3.583,6.630,2.878,15.450,1.931,11.380,6.881,4.829,0.107,4.872,13.213,8.962,8.800,0.024
Cer77_rep7_Dep6_Tu3,0.014,0.751,0.525,0.012,5.450,0.152,1.631,1.307,2.787,2.721,5.782,3.154,11.588,5.884,0.482,12.869,3.232,1.437,5.328,15.707,8.588,10.390,0.210
Cer77_rep10_Dep6_Tu2,0.420,0.211,0.527,0.106,3.055,1.242,2.088,1.129,0.246,3.734,9.356,2.037,4.662,9.164,7.755,2.924,4.286,0.856,12.880,17.582,4.234,10.696,0.813
Cer77_rep2_Dep6_Tu0.5,0.008,0.408,0.264,0.000,2.220,1.129,1.955,2.044,1.133,4.710,1.779,1.226,16.184,0.069,0.583,8.626,0.735,0.174,22.279,5.464,19.059,9.425,0.524
Cer77_rep3_Dep6_Tu20,0.744,10.310,6.927,0.022,1.242,1.569,1.003,0.697,2.203,3.099,3.216,0.388,7.793,8.781,5.723,1.332,6.826,7.026,5.785,0.686,5.619,6.799,12.211
Cer77_rep1_Dep6_Tu2,0.327,1.459,1.101,0.018,1.100,0.664,2.788,1.713,0.889,2.716,6.606,2.599,4.220,2.735,10.060,6.400,25.895,0.507,6.481,10.042,4.646,6.943,0.092
Cer77_rep2_Dep6_Tu5,0.129,2.476,1.711,0.010,2.391,0.854,1.021,2.958,0.722,0.497,4.323,2.348,13.696,0.139,1.666,16.508,8.446,1.214,7.780,17.984,5.761,1.324,6.043
