Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.037,0.000,0.000,14.656,0.000,1.109,0.000,0.000,0.000,0.000,0.000,0.000,40.741,30.079,1.588,0.000,0.000,0.590,10.305,0.000,0.000,0.000,0.894
Colo9345_rep8_Dep6_Tu30,0.577,0.064,1.455,24.924,0.000,3.450,0.000,0.000,0.000,0.000,2.421,0.000,31.973,0.000,8.898,0.000,0.000,0.475,0.000,0.000,0.000,0.000,25.763
Colo9345_rep5_Dep6_Tu1,0.000,0.000,0.000,0.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.299,0.000,2.177,0.000,0.000,2.048,0.000,0.577,2.060,38.587,2.745
Colo9345_rep5_Dep6_Tu20,2.572,10.176,1.461,37.544,0.000,7.720,0.000,0.000,0.000,0.000,1.512,0.000,17.006,0.000,1.082,3.841,0.000,0.870,15.891,0.000,0.325,0.000,0.000
Colo9345_rep7_Dep6_Tu20,2.814,1.711,1.622,40.684,0.000,6.526,0.000,0.000,0.000,0.000,0.000,0.000,17.629,0.000,28.450,0.000,0.000,0.137,0.000,0.000,0.000,0.000,0.426
Colo9345_rep6_Dep6_Tu2,0.000,0.000,0.000,2.680,0.000,0.000,0.000,0.000,0.000,0.000,2.862,0.000,48.644,0.000,1.667,0.000,8.002,1.640,13.808,0.172,7.892,11.276,1.356
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,7.368,0.000,0.000,0.000,0.000,0.000,0.000,1.458,0.000,47.775,0.000,0.059,0.961,24.461,2.676,9.177,0.000,4.685,1.378,0.000
Colo9345_rep1_Dep6_Tu10,0.547,0.485,0.945,25.144,0.000,3.780,0.000,0.000,0.000,0.000,0.000,0.000,29.564,0.047,4.036,0.000,0.000,0.603,33.174,0.681,0.000,0.000,0.993
Colo9345_rep3_Dep6_Tu30,4.153,4.068,2.751,51.869,0.000,10.132,0.000,0.000,0.000,0.000,0.000,0.000,12.622,0.000,10.872,0.000,0.000,0.000,1.771,0.000,0.000,0.000,1.760
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,1.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.239,0.000,1.346,25.924,2.457,2.800,0.697,0.000,0.000,5.241,0.000
