Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.355,5.005,1.272,0.655,2.135,0.622,2.798,5.037,0.202,5.376,3.747,3.138,16.033,4.651,11.427,0.506,1.522,10.126,1.328,13.096,7.477,3.427,0.065
Colo9345_rep8_Dep6_Tu30,0.966,2.054,2.580,0.487,6.339,0.433,1.497,4.005,0.632,6.006,2.243,2.744,9.315,1.862,6.859,2.057,2.731,2.599,6.233,5.394,18.484,9.174,5.306
Colo9345_rep5_Dep6_Tu1,0.880,1.006,1.143,0.002,3.950,0.112,2.847,5.819,0.608,4.381,5.172,2.621,23.342,0.030,1.972,1.337,7.259,3.519,0.116,21.388,12.144,0.155,0.197
Colo9345_rep5_Dep6_Tu20,2.680,1.943,3.614,6.978,3.124,1.226,0.836,4.631,2.881,4.189,1.328,1.521,3.921,14.773,2.425,9.608,3.808,1.630,7.120,1.639,6.969,7.542,5.613
Colo9345_rep7_Dep6_Tu20,1.701,4.686,2.855,3.232,2.369,2.514,0.870,4.159,3.059,3.914,1.738,2.355,2.014,4.952,20.133,2.117,0.725,7.470,7.177,0.449,2.153,15.116,4.240
Colo9345_rep6_Dep6_Tu2,0.272,2.126,1.756,0.343,1.981,0.399,1.531,2.700,2.887,4.551,7.390,2.714,25.505,0.259,2.771,7.707,8.011,3.580,0.422,19.654,2.436,0.425,0.579
Colo9345_rep10_Dep6_Tu10,0.915,0.569,1.618,0.761,3.344,0.291,0.283,4.386,1.061,4.717,10.322,4.264,10.383,1.921,1.091,6.103,3.867,5.685,0.018,20.806,15.696,1.440,0.459
Colo9345_rep1_Dep6_Tu10,0.273,1.144,4.166,2.621,5.024,1.147,2.699,4.414,4.752,5.155,1.600,1.407,3.686,3.906,14.358,7.693,5.256,2.002,1.741,6.142,12.169,5.543,3.102
Colo9345_rep3_Dep6_Tu30,3.583,2.132,3.894,5.700,0.197,3.303,2.038,3.279,1.580,3.338,2.037,1.525,0.721,1.369,10.397,5.376,1.048,0.996,11.996,2.140,1.314,18.748,13.288
Colo9345_rep6_Dep6_Tu1,0.239,1.999,0.326,0.032,6.698,0.004,1.923,1.744,2.749,3.883,9.198,2.590,10.073,0.039,1.627,0.396,11.303,3.610,0.222,13.356,27.885,0.052,0.050
