Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,2.467,5.157,12.349,5.603,8.121,7.663,0.000,2.469,0.000,5.267,4.006,0.000,0.000,1.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002976,1.143,5.162,13.063,7.500,4.599,4.403,0.000,3.111,0.000,1.975,0.000,0.000,0.000,0.719,0.000,0.000,0.000,0.000,0.000,0.000,2.778,0.000,0.000,0.000,0.000,0.735,2.604,0.000,1.885,0.000,1.557,0.486,0.000,0.000,0.384,0.000,0.000,0.000,0.000,0.000,34.395,0.000,12.435,0.000,0.000,1.062,0.000,0.000,0.000,0.000
Breast-GC1002977,0.000,1.594,14.237,12.920,1.721,21.930,0.000,0.865,0.000,3.988,5.364,0.000,14.310,2.191,0.000,0.000,0.000,0.000,0.000,0.000,8.548,1.158,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,2.936,2.948,13.218,0.497,7.156,6.026,0.000,0.000,0.000,4.589,10.793,0.000,0.000,1.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.255,4.096,0.000,0.256,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.655,0.000,0.000,0.000,0.000,0.000,42.574,0.000,2.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002979,3.143,2.081,17.992,17.701,2.187,2.037,0.000,5.530,0.000,2.194,6.875,0.000,0.175,1.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.690,0.227,0.000,0.000,1.096,7.979,0.595,0.000,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.097,0.207,24.962,0.000,2.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002980,3.129,6.731,16.085,3.047,1.874,10.044,0.000,0.292,0.000,2.902,4.526,0.000,0.000,1.677,0.000,0.000,0.000,0.000,0.000,0.000,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.000,0.000,0.000,48.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002981,4.405,3.748,12.991,9.103,5.908,6.171,0.000,4.084,0.005,6.554,5.115,0.000,0.000,0.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,35.621,0.000,4.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003967,2.572,9.086,10.853,3.808,2.714,5.915,0.000,2.313,1.458,5.877,5.565,0.000,0.000,1.243,0.000,0.000,0.000,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,48.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003968,4.966,7.068,12.933,7.490,6.570,0.000,0.000,3.869,0.000,0.000,4.431,0.000,0.000,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.000,0.000,0.000,1.055,0.000,0.051,0.244,0.000,0.000,0.000,0.119,0.290,0.000,0.000,0.000,0.000,0.000,44.416,0.000,4.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,2.858,0.000,13.045,7.040,0.792,2.488,0.973,4.053,0.000,14.840,9.514,8.097,1.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.602,0.000,0.000,0.000,0.526,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.139,0.000,0.000,0.000,0.085,0.000,21.356,0.000,0.000,0.712,1.910,0.000,0.000,0.000,0.000,9.479
