Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,1.528,1.248,0.415,10.507,2.255,5.759,11.983,5.010,1.524,3.401,4.734,1.424,1.097,1.216,1.069,0.129,1.343,1.688,0.846,0.819,0.763,0.051,0.180,0.019,0.092,0.281,0.271,0.026,0.004,0.000,0.031,0.392,11.647,0.116,0.314,0.783,0.070,5.332,3.581,18.051
Breast-GC1002976,0.696,0.068,12.406,3.038,6.830,1.015,7.201,0.198,5.685,0.634,2.583,1.633,0.742,2.613,0.025,1.802,1.650,1.088,0.790,2.757,2.173,0.293,1.478,0.058,0.011,0.227,0.684,0.029,0.013,0.000,0.907,1.305,9.173,2.122,0.824,22.065,0.000,0.031,2.138,3.013
Breast-GC1002977,0.122,0.062,9.740,9.879,8.276,5.311,19.268,2.970,0.026,4.324,4.306,0.001,4.461,7.914,0.027,0.286,0.195,0.108,0.359,0.326,2.943,2.785,1.106,0.000,0.000,0.004,0.004,0.000,0.000,0.000,0.004,0.007,0.878,0.059,0.041,0.000,0.000,13.760,0.080,0.371
Breast-GC1002978,0.107,1.291,10.236,2.406,2.158,2.395,1.213,1.477,7.310,2.618,6.243,7.235,0.888,1.251,0.313,1.018,1.292,1.556,0.646,0.267,0.630,0.185,0.277,0.050,2.117,0.241,0.710,0.050,0.009,0.000,0.193,0.524,9.733,1.495,0.288,0.214,0.215,5.433,3.814,21.902
Breast-GC1002979,1.231,1.328,2.917,4.683,8.083,6.604,10.880,8.786,4.286,2.239,2.382,5.492,0.497,1.379,1.208,0.372,1.068,1.264,1.125,0.070,0.362,0.548,0.658,0.615,0.136,1.213,0.921,1.638,0.725,0.066,0.115,0.566,1.209,0.497,2.523,1.243,0.003,6.327,5.374,9.367
Breast-GC1002980,1.695,1.635,1.355,7.250,2.252,3.710,4.064,4.618,8.638,1.157,4.393,3.180,0.560,0.781,0.253,2.284,1.860,0.505,1.188,1.870,0.188,0.230,0.348,0.000,0.012,0.002,0.005,0.000,0.000,0.000,0.000,0.002,5.067,0.148,0.669,0.015,0.007,3.631,16.962,19.465
Breast-GC1002981,0.784,2.444,5.342,6.325,2.013,5.351,9.105,7.057,3.628,5.266,2.185,5.541,0.905,0.618,0.056,0.813,0.696,2.243,1.232,0.472,0.220,0.430,0.432,0.013,0.045,0.208,0.147,0.005,0.001,0.000,0.419,0.074,7.599,0.786,0.178,3.856,0.025,3.204,8.099,12.183
Breast-GC1003967,0.269,3.990,5.280,2.540,5.545,2.489,4.236,4.334,3.926,5.383,2.651,2.880,1.208,0.801,1.783,0.975,0.248,0.594,0.678,1.368,0.550,0.568,0.062,0.019,0.011,0.012,0.247,0.001,0.010,0.000,0.273,0.258,9.025,1.026,0.895,2.138,0.000,5.591,5.478,22.657
Breast-GC1003968,2.753,1.523,1.113,9.835,6.707,0.043,1.099,7.233,5.679,1.552,1.758,2.561,2.229,1.014,1.384,0.940,1.374,1.105,0.583,0.966,0.390,0.724,0.538,0.118,0.073,0.528,0.360,0.077,0.569,0.048,0.883,0.127,11.952,0.580,0.689,9.835,0.291,1.181,8.027,11.562
Breast-GC1003970,1.383,1.038,6.063,2.166,2.153,5.232,6.659,4.344,3.268,8.808,10.339,10.376,2.717,0.701,1.390,0.280,0.085,0.544,0.792,1.547,0.517,1.205,0.233,0.043,0.089,0.667,0.710,0.026,0.016,0.000,0.590,0.556,6.817,1.101,1.055,1.889,0.222,4.775,4.745,4.861
