Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,2.489,5.132,12.622,5.538,7.936,7.733,0.000,2.513,0.000,5.249,4.125,0.000,0.000,1.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.000,0.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.440
Breast-GC1002976,1.646,5.633,13.264,7.928,4.944,4.560,0.000,3.276,0.000,2.283,0.186,0.000,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,3.117,0.000,0.000,0.000,0.000,0.859,2.661,0.000,1.884,0.000,1.874,0.641,0.000,0.000,0.669,0.000,0.000,0.000,0.142,0.000,43.501
Breast-GC1002977,0.000,1.638,14.662,12.868,1.787,21.828,0.000,0.904,0.000,4.059,5.486,0.000,13.159,2.503,0.000,0.000,0.000,0.000,0.000,0.000,8.116,1.256,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.709
Breast-GC1002978,3.088,3.083,13.489,0.553,7.112,6.216,0.000,0.000,0.000,4.673,10.868,0.000,0.000,1.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.242,3.186,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.177,0.670,0.000,0.000,0.000,0.000,0.000,44.606
Breast-GC1002979,3.253,2.229,18.403,17.018,2.357,2.198,0.000,5.713,0.000,2.246,6.927,0.000,0.267,1.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.718,0.247,0.000,0.000,1.295,6.970,0.610,0.000,0.000,0.000,0.000,0.246,0.000,0.000,0.000,0.000,0.143,0.228,27.698
Breast-GC1002980,3.139,6.725,16.221,3.092,1.910,10.182,0.000,0.312,0.000,2.969,4.645,0.000,0.000,1.780,0.000,0.000,0.000,0.000,0.000,0.000,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.000,0.000,0.000,48.148
Breast-GC1002981,4.590,3.907,13.118,9.182,5.922,6.256,0.000,4.132,0.049,6.586,5.290,0.000,0.000,1.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.383,0.000,0.000,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.000,39.260
Breast-GC1003967,2.651,9.054,10.979,3.796,2.708,6.041,0.000,2.369,1.453,5.815,5.569,0.000,0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,47.909
Breast-GC1003968,5.054,6.813,13.210,7.493,6.663,0.000,0.000,3.910,0.000,0.000,4.670,0.000,0.000,1.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.000,0.000,0.000,1.019,0.000,0.062,0.209,1.687,0.000,0.000,0.139,0.334,0.000,0.000,0.000,0.000,0.000,47.006
Breast-GC1003970,3.878,0.000,12.848,7.204,0.947,2.454,1.078,4.251,0.000,14.865,10.070,7.487,1.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.826,0.000,0.000,0.000,0.765,0.000,0.000,0.000,0.139,0.000,0.000,0.000,0.236,0.000,0.000,0.000,0.150,0.020,31.016
