Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,7.739,12.518,14.687,8.237,7.020,9.343,0.329,0.435,0.200,6.882,7.680,0.501,1.269,3.897,0.000,0.269,0.272,3.440,0.000,1.927,0.000,0.000,3.148,0.000,0.429,0.000,2.222,0.000,0.000,0.000,0.225,1.260,0.000,0.235,2.249,0.102,0.384,0.000,1.831,1.271
Breast-GC1002976,4.997,10.695,14.408,9.142,8.503,3.831,0.483,2.724,0.000,2.271,5.353,0.000,2.122,1.486,0.000,2.545,0.000,0.000,4.861,0.824,2.913,1.583,0.153,0.000,1.332,2.309,3.229,0.000,1.789,0.000,1.945,2.271,0.000,0.101,3.174,0.704,0.025,0.000,3.613,0.616
Breast-GC1002977,1.164,7.627,18.523,12.192,2.915,14.992,0.000,2.332,0.000,8.678,5.110,0.000,10.989,3.316,0.000,1.205,0.000,0.000,0.474,0.000,6.139,2.691,0.000,0.000,0.000,0.000,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.805,0.000
Breast-GC1002978,9.365,10.576,16.198,3.184,5.607,5.635,0.000,0.805,0.134,6.736,11.033,3.633,3.932,1.685,0.000,3.073,0.000,0.897,0.000,0.262,0.000,0.000,3.373,0.437,2.444,0.000,2.204,0.000,0.000,0.000,0.353,1.580,0.000,0.867,2.429,0.167,0.573,0.149,1.420,1.249
Breast-GC1002979,5.739,7.388,19.891,11.994,4.505,6.281,0.845,5.103,0.000,3.033,9.919,0.000,3.344,0.837,0.000,0.000,0.000,1.843,0.000,2.470,0.000,0.000,3.069,0.878,0.197,0.665,3.239,0.799,0.432,0.000,1.145,0.167,0.000,0.814,1.252,0.366,0.264,0.009,1.848,1.662
Breast-GC1002980,10.870,15.932,18.367,7.405,3.876,6.816,0.000,0.094,0.000,5.287,8.687,0.000,0.547,4.839,0.000,0.000,0.000,4.113,0.000,1.803,0.000,0.000,3.711,0.000,0.000,0.000,1.240,0.000,0.000,0.000,0.000,0.808,0.000,0.000,2.735,0.100,0.290,0.000,1.524,0.957
Breast-GC1002981,8.289,10.441,14.175,12.095,8.676,4.124,0.000,3.072,0.000,7.723,7.522,1.931,2.017,2.539,0.000,0.977,0.000,3.135,0.000,0.000,0.000,0.000,3.122,0.000,0.000,0.000,2.155,0.000,0.000,0.000,0.935,0.910,0.000,0.000,2.460,0.000,0.709,0.000,1.199,1.791
Breast-GC1003967,9.860,15.813,12.019,5.972,5.661,4.776,0.773,0.000,3.799,5.153,10.980,1.661,2.332,2.756,0.000,2.177,0.000,0.000,0.000,4.116,0.000,0.000,2.886,0.000,0.000,0.000,1.434,0.000,0.000,0.000,0.572,0.412,0.000,0.338,2.297,0.077,0.000,0.000,2.199,1.937
Breast-GC1003968,8.439,13.806,13.543,11.746,6.933,0.000,0.000,3.195,0.056,0.000,9.321,1.549,0.683,5.236,0.000,4.806,0.000,0.000,0.000,1.956,0.000,0.000,3.647,0.000,1.206,0.000,3.789,0.000,0.289,0.384,2.107,0.453,0.000,0.547,2.496,0.136,0.016,1.485,1.313,0.863
Breast-GC1003970,4.765,5.394,15.106,8.326,4.040,0.000,1.611,2.550,0.000,14.676,12.732,5.156,5.256,0.000,3.744,0.000,0.000,0.493,0.000,1.162,0.000,0.000,3.435,0.000,0.000,0.000,2.883,0.000,0.000,0.000,0.738,1.016,0.000,0.154,2.636,0.110,0.816,0.141,1.448,1.610
