Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Ov9433_rep10_Dep6_Tu5,1.788,1.312,9.377,7.202,9.671,5.202,12.025,11.155,0.374,3.051,2.338,0.858,0.242,0.205,1.572,1.935,0.482,1.570,0.583,1.910,0.466,1.045,0.874,0.160,0.246,0.194,0.297,0.037,0.104,0.001,0.036,0.002,1.125,2.439,2.144,1.130,0.628,1.981,0.723,0.101,13.417
Ov9433_rep6_Dep6_Tu20,2.199,0.395,2.740,2.722,9.985,9.059,1.927,11.468,4.516,2.231,1.394,0.299,0.860,0.496,0.642,1.822,0.294,1.756,1.699,2.043,1.183,1.224,1.207,0.385,0.604,0.427,0.402,0.401,0.692,0.839,0.224,0.058,3.728,4.371,1.748,0.382,2.684,0.112,0.591,1.960,18.232
Ov9433_rep8_Dep6_Tu5,0.410,0.704,4.610,0.339,4.147,14.564,12.050,9.087,9.632,0.776,0.977,5.576,0.417,0.432,0.176,1.945,0.408,2.095,0.339,1.787,0.024,0.965,1.236,0.129,0.280,0.053,0.137,0.002,0.037,0.016,0.037,0.076,2.919,1.460,3.039,1.773,0.242,0.653,1.221,1.788,13.442
Ov9433_rep2_Dep6_Tu5,1.367,0.780,5.048,6.956,12.975,1.533,1.934,14.080,14.000,0.358,3.524,0.562,1.174,0.181,1.720,1.114,1.719,0.644,1.011,1.653,0.945,0.682,0.549,0.081,0.418,0.165,0.124,0.056,0.077,0.001,0.013,0.058,1.086,0.912,2.366,0.023,1.272,2.735,0.483,1.715,13.907
Ov9433_rep5_Dep6_Tu0.5,0.177,0.388,13.043,7.359,10.427,11.913,5.914,2.417,6.504,2.412,1.346,4.208,1.071,0.339,0.581,0.019,1.541,1.759,0.453,2.107,0.082,0.888,1.170,0.031,0.037,0.131,0.047,0.020,0.009,0.000,0.011,0.016,2.699,2.365,2.929,0.874,0.319,1.018,0.144,1.204,12.028
Ov9433_rep5_Dep6_Tu5,0.568,1.490,8.875,4.825,6.650,8.452,12.223,6.631,7.951,0.323,2.747,3.879,1.015,1.282,0.717,2.220,1.756,0.979,1.392,0.024,0.737,0.153,0.571,0.037,0.148,0.352,0.197,0.038,0.060,0.002,0.072,0.003,1.787,0.895,2.577,1.315,0.694,0.320,1.848,1.215,12.984
Ov9433_rep8_Dep6_Tu30,0.300,0.952,6.630,7.848,4.495,4.794,1.779,5.821,3.622,2.423,1.064,2.120,1.226,0.370,0.678,1.916,2.090,0.683,1.479,0.176,0.354,1.332,0.711,1.139,0.479,0.500,0.471,0.460,1.024,2.346,0.370,0.248,2.536,1.028,2.703,2.934,4.391,0.657,2.206,2.915,20.728
Ov9433_rep6_Dep6_Tu0.3,1.112,0.201,8.843,5.350,6.596,5.938,16.198,14.176,1.776,3.816,1.100,2.751,0.324,1.276,1.564,1.478,1.615,1.578,0.375,0.346,0.499,0.609,0.485,0.044,0.020,0.158,0.142,0.006,0.012,0.000,0.011,0.044,1.262,3.862,2.192,1.115,0.745,0.852,0.543,0.412,10.572
Ov9433_rep1_Dep6_Tu0.3,0.474,2.228,7.507,13.306,3.579,4.222,7.669,11.495,10.162,2.748,0.958,0.096,1.437,1.114,0.758,1.369,1.873,1.981,1.106,1.145,0.596,1.058,1.144,0.061,0.159,0.059,0.268,0.014,0.013,0.000,0.006,0.036,2.008,4.616,1.293,0.664,0.157,0.285,0.272,0.080,11.987
Ov9433_rep2_Dep6_Tu10,2.347,1.895,11.921,3.754,11.106,11.508,1.390,1.564,7.623,3.923,1.503,1.674,0.595,0.252,0.233,1.216,0.781,0.413,1.174,2.337,0.489,1.019,1.262,0.166,0.596,0.328,0.736,0.148,0.195,0.057,0.063,0.068,4.166,1.692,0.696,0.385,1.445,1.412,0.545,0.989,16.336
Ov9433_rep4_Dep6_Tu20,0.176,1.208,12.054,2.271,9.204,7.588,1.877,6.162,1.910,2.494,3.469,0.647,0.075,1.389,2.483,0.787,2.576,0.809,1.437,0.813,0.582,0.564,0.207,0.601,0.100,1.092,0.544,0.084,0.135,0.764,0.130,0.229,2.361,1.052,3.324,0.777,3.290,2.486,0.380,3.164,18.709
Ov9433_rep3_Dep6_Tu10,2.096,0.544,5.236,9.382,4.597,10.805,0.569,7.520,11.613,0.333,2.768,3.482,0.516,1.318,2.127,1.057,0.386,0.887,2.006,0.013,1.710,0.360,0.007,0.208,0.424,0.055,0.239,0.176,0.109,0.116,0.053,0.141,0.993,3.409,2.609,1.921,0.408,2.382,1.412,0.454,15.556
Ov9433_rep4_Dep6_Tu0.3,1.365,1.701,3.100,11.034,2.110,2.634,17.178,8.202,14.305,0.214,1.211,3.749,0.395,0.737,0.707,1.735,1.572,1.024,1.001,1.949,0.785,0.886,0.108,0.039,0.020,0.006,0.108,0.028,0.004,0.000,0.002,0.016,0.408,2.728,2.547,0.496,0.277,1.615,0.683,0.896,12.425
Ov9433_rep9_Dep6_Tu0.1,1.255,0.159,1.445,9.633,11.041,8.270,14.572,12.111,2.234,1.960,1.953,3.750,0.428,1.360,0.161,0.482,1.841,1.731,0.123,1.539,0.595,0.890,0.708,0.047,0.106,0.238,0.148,0.011,0.023,0.000,0.018,0.056,3.059,2.253,0.865,0.010,0.535,2.363,1.051,0.769,10.207
Ov9433_rep10_Dep6_Tu0.5,0.643,0.640,10.433,7.526,9.803,6.110,12.534,10.058,1.984,2.614,2.847,1.158,0.985,0.663,1.662,1.258,0.518,0.605,1.140,1.388,0.659,0.922,1.000,0.013,0.175,0.078,0.267,0.001,0.022,0.000,0.015,0.033,2.672,3.074,2.289,0.317,0.559,0.151,0.504,1.530,11.149
Ov9433_rep6_Dep6_Tu30,0.912,0.038,6.493,7.927,0.944,4.247,4.240,1.880,10.346,0.290,2.853,0.185,0.324,0.421,1.454,0.609,2.094,1.178,1.548,2.373,0.581,0.395,1.687,0.840,1.006,0.071,1.120,0.281,3.935,0.995,0.306,0.432,0.153,3.792,0.328,3.523,2.196,1.990,2.250,3.645,20.119
