Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br66_rep4_Dep6_Tu50,0.000,0.000,18.055,0.000,6.129,4.195,0.000,2.477,0.249,0.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.931,36.398,0.000,5.180,2.800,3.857,0.000,2.888,0.000,0.000,0.000,0.000,0.000,0.000,1.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.061,0.000,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu0.5,0.000,0.000,0.000,0.000,26.835,26.617,0.705,7.002,0.000,3.801,0.000,11.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep2_Dep6_Tu3,0.000,0.000,0.000,6.739,27.038,20.250,0.000,6.467,0.000,2.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu40,0.000,0.000,0.000,0.000,11.620,13.881,0.000,8.374,0.000,0.360,0.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.245,10.351,0.000,6.534,0.000,24.843,0.000,3.544,0.000,0.000,0.000,0.000,0.000,0.071,0.175,0.000,0.000,0.000,0.000,2.694,0.000,0.000,2.793,0.000,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu0.1,0.000,0.000,0.000,22.489,16.496,15.869,0.000,7.382,0.000,3.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.734,0.000,0.000,0.000
Br66_rep9_Dep6_Tu5,0.000,0.000,0.000,15.463,27.578,10.402,0.000,3.656,0.000,1.515,0.000,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.926,0.000,0.000,0.000,0.000,0.436,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,1.596,0.371,17.539,0.000,0.000,0.000,0.000
Br66_rep10_Dep6_Tu1,0.000,0.000,1.319,0.159,20.757,22.952,0.000,8.070,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.219,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu20,0.000,0.000,0.603,0.000,33.798,6.509,0.000,3.834,0.000,0.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.759,3.209,0.000,6.383,0.232,5.048,0.000,0.706,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.154,0.000,0.000,0.000,0.000,0.000,0.000,9.624,25.382,0.000,0.000,0.000,0.000
Br66_rep10_Dep6_Tu30,0.000,0.000,0.000,7.008,21.417,11.717,0.272,1.602,0.000,0.161,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.495,4.082,0.000,5.092,0.000,18.440,0.000,1.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.099,0.000,0.000,19.022,0.000,0.000
Br66_rep10_Dep6_Tu5,0.000,0.000,0.451,34.300,12.958,5.621,0.000,6.405,0.000,1.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.842,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.834,0.000,0.000,0.000,21.358,0.000
