Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Br66_rep4_Dep6_Tu50,3.309,43.899,0.000,0.000,0.000,22.180,0.993,17.875,0.714,3.857,7.083,0.000,0.000,0.089
Br66_rep3_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,58.639,0.000,0.000,0.000,9.288,8.613,0.000,14.546,8.913
Br66_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,1.608,60.768,0.000,0.000,0.000,12.161,10.948,0.000,14.515,0.000
Br66_rep6_Dep6_Tu40,4.385,34.632,0.000,0.000,19.431,26.905,0.000,0.000,0.000,4.336,8.915,0.000,0.000,1.396
Br66_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.118,55.048,0.000,0.000,0.000,6.331,7.208,0.000,31.295,0.000
Br66_rep9_Dep6_Tu5,0.174,4.542,0.000,0.000,0.318,48.293,0.000,0.000,0.000,12.816,11.512,0.000,22.345,0.000
Br66_rep10_Dep6_Tu1,0.000,0.000,0.000,0.000,0.425,64.103,0.000,0.000,0.000,18.078,2.902,0.000,14.491,0.000
Br66_rep6_Dep6_Tu20,3.798,27.904,0.000,0.000,0.000,43.384,0.000,0.000,0.471,9.446,9.269,0.000,5.525,0.202
Br66_rep10_Dep6_Tu30,1.542,36.697,0.000,0.000,0.000,36.816,0.000,0.000,0.000,3.632,8.111,0.000,13.201,0.000
Br66_rep10_Dep6_Tu5,0.526,5.102,0.000,0.000,0.000,52.822,0.000,0.000,0.000,9.061,17.542,0.000,14.947,0.000
Br66_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,63.258,0.000,0.000,0.000,12.036,14.775,0.000,9.930,0.000
Br66_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,58.636,0.000,0.000,0.000,9.352,8.574,0.000,14.546,8.892
Br66_rep1_Dep6_Tu30,6.258,34.138,0.000,0.000,0.000,37.871,0.000,0.000,0.000,10.823,7.815,0.000,1.259,1.834
Br66_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,0.216,61.115,0.000,0.000,0.000,9.759,10.854,0.000,18.056,0.000
Br66_rep3_Dep6_Tu30,2.705,27.385,0.000,0.000,15.478,35.914,0.000,0.000,0.000,7.481,11.037,0.000,0.000,0.000
Br66_rep9_Dep6_Tu1,0.000,0.014,0.000,0.000,0.000,64.782,0.026,0.000,0.000,16.101,14.180,0.000,4.897,0.000
Br66_rep9_Dep6_Tu40,9.480,39.939,0.000,0.000,0.000,33.444,0.000,0.000,0.000,9.640,4.077,0.000,3.420,0.000
Br66_rep5_Dep6_Tu1,0.000,0.133,0.000,0.000,0.000,51.410,0.000,0.000,0.000,13.323,11.470,0.000,23.664,0.000
Br66_rep2_Dep6_Tu5,0.000,0.898,0.000,0.000,0.000,62.792,0.000,0.000,0.000,17.451,2.194,0.000,16.663,0.000
Br66_rep5_Dep6_Tu30,2.393,36.132,0.000,0.000,0.000,30.179,0.002,0.000,0.000,8.862,8.974,0.000,13.458,0.000
Br66_rep7_Dep6_Tu50,8.715,49.056,0.000,0.000,0.000,22.995,0.000,1.501,0.000,8.461,7.181,0.000,1.493,0.598
Br66_rep4_Dep6_Tu40,10.588,39.091,0.000,0.000,0.000,26.291,0.000,0.000,0.000,13.094,10.935,0.000,0.000,0.000
Br66_rep8_Dep6_Tu5,2.365,0.470,0.000,0.000,2.732,52.572,0.000,0.000,0.000,4.205,6.352,0.000,31.304,0.000
Br66_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,1.401,58.373,0.000,0.000,0.000,19.943,13.510,0.000,6.772,0.000
Br66_rep6_Dep6_Tu30,8.523,28.569,0.000,0.000,0.000,29.759,0.000,0.000,0.000,1.630,5.167,0.000,18.532,7.819
Br66_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,62.655,0.000,0.000,0.000,6.322,14.816,0.000,16.207,0.000
Br66_rep5_Dep6_Tu10,0.151,5.614,0.000,0.000,20.798,44.982,0.000,0.000,0.000,12.075,7.014,0.000,9.366,0.000
Br66_rep3_Dep6_Tu40,4.973,38.644,0.000,0.000,9.152,31.742,0.000,0.000,0.000,4.699,2.516,0.000,0.000,8.274
Br66_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.741,64.816,0.000,0.000,0.000,11.525,12.883,0.000,10.035,0.000
Br66_rep8_Dep6_Tu2,0.000,0.399,0.000,0.000,0.000,56.930,9.486,0.000,0.000,6.772,11.854,0.000,8.065,6.493
Br66_rep10_Dep6_Tu2,1.080,0.000,0.000,0.000,0.000,60.776,0.000,0.000,0.000,12.391,6.598,0.000,19.155,0.000
Br66_rep6_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,56.909,0.000,0.000,0.000,4.287,19.195,0.000,19.608,0.000
Br66_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.238,68.866,0.000,0.000,0.000,10.441,12.328,0.000,8.127,0.000
Br66_rep2_Dep6_Tu20,1.843,27.828,0.000,0.000,0.000,38.947,0.000,0.000,0.000,4.053,10.755,0.000,16.574,0.000
Br66_rep4_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.105,53.903,0.000,0.000,0.000,6.559,7.232,0.000,32.200,0.000
Br66_rep4_Dep6_Tu5,0.000,0.000,0.000,0.000,5.088,52.262,0.000,0.000,0.000,6.569,4.159,0.000,31.921,0.000
Br66_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.140,58.211,0.024,0.000,0.000,6.680,13.613,0.000,21.333,0.000
Br66_rep5_Dep6_Tu20,1.059,25.102,0.000,0.000,0.000,43.852,0.000,0.000,0.000,0.761,4.536,0.000,21.896,2.793
Br66_rep1_Dep6_Tu3,0.142,0.043,0.000,0.000,0.000,57.524,0.000,0.000,0.000,4.460,18.802,0.000,19.029,0.000
Br66_rep10_Dep6_Tu10,0.710,14.189,0.000,0.000,0.092,50.261,0.000,0.000,0.000,8.326,10.913,0.000,15.509,0.000
Br66_rep3_Dep6_Tu10,2.170,6.943,0.000,0.000,0.000,54.260,0.000,0.000,0.000,9.092,14.115,0.000,13.420,0.000
Br66_rep10_Dep6_Tu40,12.433,30.178,0.000,0.000,0.000,31.269,9.963,0.000,1.569,1.513,4.085,0.000,8.990,0.000
Br66_rep1_Dep6_Tu50,14.457,42.474,0.000,0.000,0.000,22.457,0.000,0.000,0.000,8.610,3.750,0.000,0.000,8.252
Br66_rep10_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.020,62.040,0.000,0.000,0.000,9.482,10.918,0.000,17.539,0.000
Br66_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,56.898,0.000,0.000,0.000,4.576,20.486,0.000,18.039,0.000
Br66_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,56.586,0.000,0.000,0.000,9.147,15.263,0.000,19.003,0.000
Br66_rep8_Dep6_Tu40,7.903,36.546,0.000,0.000,9.364,27.517,0.000,0.000,0.000,10.600,8.069,0.000,0.000,0.000
Br66_rep3_Dep6_Tu20,2.791,25.187,0.000,0.000,0.000,48.095,0.000,0.000,0.000,8.033,11.592,0.000,4.302,0.000
Br66_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.178,71.028,0.000,0.000,0.000,11.400,11.153,0.000,6.240,0.000
Br66_rep7_Dep6_Tu0.3,0.020,0.000,0.000,0.000,0.000,62.490,0.000,0.000,0.000,18.379,14.513,0.000,4.597,0.000
Br66_rep5_Dep6_Tu2,0.000,0.000,0.000,0.000,1.872,56.790,0.000,0.000,0.000,2.885,4.872,0.000,32.312,1.267
