Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Br66_rep4_Dep6_Tu50,0.055,0.058,2.810,1.094,2.474,1.869,0.064,0.911,3.699,1.479,0.780,0.903,0.161,0.052,0.680,1.063,0.416,0.621,0.300,0.684,0.014,0.041,0.010,10.593,0.011,1.119,0.973,2.951,0.000,0.001,0.000,0.000,0.001,0.001,0.004,0.000,47.796,0.000,0.001,0.004,16.307
Br66_rep3_Dep6_Tu0.5,0.253,0.118,0.537,2.001,1.961,5.041,12.316,8.285,1.856,2.159,3.314,1.517,0.169,0.187,0.562,0.768,0.849,1.336,0.038,1.431,0.033,0.027,0.096,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.007,0.003,0.000,0.000,0.009,0.001,55.120
Br66_rep2_Dep6_Tu3,0.536,0.234,3.436,3.512,3.620,1.094,10.078,4.637,4.362,3.619,0.081,2.554,0.062,0.139,1.679,0.324,0.932,1.487,0.615,0.966,0.083,0.091,0.152,0.006,0.004,0.000,0.042,0.003,0.002,0.000,0.000,0.000,0.009,0.102,0.010,0.140,0.062,0.154,0.453,0.315,54.403
Br66_rep6_Dep6_Tu40,0.181,0.192,0.805,0.155,0.784,3.028,4.832,3.234,3.750,2.081,1.356,0.933,0.009,0.208,0.128,0.023,0.529,0.737,0.452,0.207,0.007,0.015,0.026,9.244,0.044,0.386,0.264,2.844,0.006,0.121,0.000,0.000,0.009,0.029,0.025,0.000,37.409,0.000,0.013,0.091,25.845
Br66_rep9_Dep6_Tu0.1,0.258,0.064,5.332,1.713,0.357,5.944,4.313,7.538,7.093,0.168,5.706,0.064,0.033,0.130,0.644,1.073,1.422,1.287,0.654,1.308,0.029,0.065,0.155,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.033,0.002,0.000,0.001,0.026,0.001,54.566
Br66_rep9_Dep6_Tu5,0.154,0.133,6.235,0.874,2.367,4.922,6.221,0.661,7.353,2.433,1.347,2.079,0.082,0.073,0.971,0.815,1.852,2.135,0.156,0.326,0.016,0.142,0.166,0.331,0.068,0.137,0.155,0.328,0.000,0.075,0.000,0.000,0.011,0.074,0.108,0.114,2.686,0.010,0.693,0.192,53.507
Br66_rep10_Dep6_Tu1,0.361,0.113,1.846,4.325,2.551,0.101,8.767,8.865,7.333,0.501,3.079,0.961,0.068,0.142,0.566,2.150,0.942,0.177,0.501,0.682,0.095,0.107,0.197,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.021,0.055,0.015,0.000,0.001,0.132,0.005,55.337
Br66_rep6_Dep6_Tu20,0.267,0.045,2.879,3.160,3.516,3.700,0.209,5.657,5.305,1.401,0.509,1.973,0.111,0.076,1.842,1.084,1.300,1.654,0.356,0.233,0.107,0.021,0.005,4.263,0.031,0.192,0.793,0.816,0.018,0.131,0.000,0.000,0.046,0.006,0.015,0.000,18.411,0.000,0.032,0.073,39.763
Br66_rep10_Dep6_Tu30,0.197,0.184,3.676,4.585,1.013,2.802,6.275,2.118,1.499,1.588,0.413,1.828,0.049,0.123,0.780,1.025,0.825,1.336,0.430,0.438,0.023,0.083,0.060,5.451,0.046,0.251,1.302,2.782,0.000,0.012,0.000,0.000,0.002,0.003,0.023,0.000,26.664,0.000,0.008,0.161,31.945
Br66_rep10_Dep6_Tu5,0.509,0.024,1.970,1.936,6.172,2.360,8.879,1.172,8.360,1.528,2.084,1.586,0.023,0.114,0.571,1.215,0.684,1.788,0.722,0.981,0.044,0.080,0.093,1.478,0.091,0.014,0.587,0.061,0.005,0.180,0.000,0.000,0.017,0.035,0.050,0.475,0.772,0.015,0.539,0.049,52.740
Br66_rep7_Dep6_Tu1,0.304,0.030,3.627,0.760,1.146,0.450,20.790,4.038,4.064,4.434,0.198,1.081,0.072,0.172,0.740,0.192,0.251,0.989,0.550,0.867,0.047,0.097,0.062,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.024,0.008,0.001,0.000,0.000,0.015,0.007,54.974
Br66_rep6_Dep6_Tu0.3,0.250,0.034,3.169,4.326,0.374,6.037,14.689,1.820,1.932,3.205,3.276,0.341,0.025,0.215,1.324,0.854,1.405,0.852,0.563,0.107,0.005,0.025,0.113,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.002,0.000,0.000,0.003,0.000,55.047
Br66_rep1_Dep6_Tu30,0.060,0.078,0.720,0.189,2.742,4.814,5.557,5.592,2.432,1.715,0.682,0.475,0.155,0.027,0.976,0.661,0.935,0.686,0.374,0.606,0.066,0.057,0.156,5.438,0.001,0.255,1.406,1.519,0.002,0.027,0.000,0.000,0.003,0.000,0.001,0.000,30.065,0.000,0.021,0.040,31.465
Br66_rep3_Dep6_Tu1,0.248,0.176,4.790,0.427,4.186,5.890,9.496,4.716,4.104,1.254,3.395,1.885,0.309,0.045,0.421,1.239,0.986,0.131,0.009,1.681,0.034,0.054,0.099,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.112,0.007,0.045,0.000,0.000,0.015,0.006,54.233
Br66_rep3_Dep6_Tu30,0.144,0.047,3.250,0.682,1.387,3.121,7.793,4.947,0.344,1.571,0.453,1.314,0.170,0.058,1.318,0.097,0.577,0.462,0.110,1.242,0.041,0.054,0.073,6.144,0.082,0.294,1.250,1.754,0.005,0.057,0.000,0.000,0.002,0.017,0.068,0.000,28.463,0.000,0.018,0.056,32.538
Br66_rep9_Dep6_Tu1,0.249,0.167,2.832,0.812,2.933,2.521,18.962,3.313,2.430,2.791,2.025,0.996,0.059,0.102,0.920,1.248,0.899,0.100,0.721,0.572,0.002,0.077,0.076,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.074,0.004,0.000,0.000,0.010,0.019,55.060
Br66_rep9_Dep6_Tu40,0.080,0.051,5.138,2.362,0.590,1.636,5.243,0.736,2.558,0.364,0.965,1.408,0.073,0.211,0.779,0.113,0.842,0.305,0.543,0.939,0.015,0.020,0.012,8.271,0.006,0.614,0.997,2.452,0.002,0.015,0.000,0.000,0.020,0.006,0.014,0.000,39.259,0.000,0.005,0.026,23.329
Br66_rep5_Dep6_Tu1,0.144,0.190,1.105,2.745,2.850,3.468,8.233,7.126,5.395,4.629,1.739,0.103,0.017,0.143,1.927,1.448,1.216,0.034,0.207,0.610,0.088,0.034,0.191,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.024,0.061,0.198,0.000,0.013,0.028,0.027,55.993
Br66_rep2_Dep6_Tu5,0.553,0.125,3.627,4.805,4.446,8.131,7.881,1.341,2.516,2.309,0.784,0.396,0.059,0.027,0.036,1.983,1.436,1.243,0.434,0.873,0.108,0.002,0.205,1.117,0.025,0.063,0.177,0.021,0.001,0.000,0.000,0.000,0.028,0.056,0.073,0.414,1.620,0.005,0.463,0.055,52.563
Br66_rep5_Dep6_Tu30,0.153,0.214,1.197,1.030,3.909,4.216,2.901,0.678,5.756,1.337,2.323,0.235,0.098,0.077,1.581,0.847,0.713,1.120,0.326,1.218,0.045,0.084,0.212,6.488,0.015,0.584,0.331,1.235,0.002,0.010,0.000,0.000,0.007,0.010,0.011,0.000,29.285,0.000,0.019,0.106,31.625
Br66_rep7_Dep6_Tu50,0.144,0.138,1.502,1.177,1.955,1.997,2.062,0.351,3.557,1.350,1.216,0.861,0.032,0.141,0.458,0.094,0.212,1.182,0.392,0.295,0.048,0.100,0.053,10.473,0.117,0.222,1.478,3.315,0.005,0.000,0.000,0.000,0.007,0.000,0.000,0.000,47.963,0.000,0.003,0.012,17.085
Br66_rep4_Dep6_Tu40,0.101,0.062,0.291,1.991,2.720,4.064,2.561,0.004,3.573,2.191,0.165,0.817,0.102,0.001,1.108,0.697,0.758,1.332,0.459,0.670,0.033,0.119,0.164,8.593,0.009,0.395,1.189,1.409,0.001,0.007,0.000,0.000,0.001,0.002,0.003,0.000,38.016,0.000,0.003,0.003,26.389
