Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Cer81_rep10_Dep6_Tu5,1.068,0.412,1.172,9.697,2.084,6.072,5.618,6.566,1.203,3.120,2.733,0.558,0.199,0.018,0.348,0.226,0.359,0.273,0.079,0.128,0.289,0.303,0.336,0.000,0.043,0.000,0.000,0.000,0.000,0.003,0.017,0.000,0.652,0.034,1.217,0.000,0.000,0.001,3.193,0.012,51.966
Cer81_rep8_Dep6_Tu2,2.686,0.144,0.967,4.216,5.473,2.888,17.395,0.069,8.427,2.933,2.804,2.341,1.048,0.552,0.020,0.014,0.036,0.117,0.002,0.002,0.012,0.129,0.279,0.000,0.000,0.002,0.058,0.000,0.226,0.209,0.000,2.096,0.007,2.041,0.036,0.000,0.000,0.000,0.002,0.011,42.760
Cer81_rep6_Dep6_Tu3,0.200,0.348,6.976,4.635,6.079,3.082,3.969,1.314,4.522,2.005,2.863,2.159,0.002,0.000,0.052,0.054,0.435,0.139,0.273,0.084,0.892,0.288,1.602,0.000,0.000,0.000,0.000,0.000,0.000,0.331,0.089,0.002,0.001,0.000,0.006,2.551,0.115,0.842,0.004,0.304,53.783
Cer81_rep2_Dep6_Tu3,0.969,4.466,8.172,7.152,0.207,6.177,2.195,8.391,1.455,2.235,0.232,5.305,1.470,0.011,0.956,0.640,0.884,0.033,0.004,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.518,0.003,0.267,0.857,3.084,0.260,0.037,0.000,0.000,44.008
Cer81_rep7_Dep6_Tu20,0.039,0.381,3.011,1.339,8.256,1.560,2.584,1.278,3.459,0.646,0.769,0.947,0.000,0.021,0.166,0.005,0.019,0.074,0.005,0.001,0.106,0.073,0.122,0.421,0.101,0.021,1.385,0.031,0.000,0.000,0.000,0.000,0.158,0.001,0.004,17.126,12.515,0.000,0.000,0.000,43.377
Cer81_rep5_Dep6_Tu5,0.068,0.856,1.524,3.212,2.909,1.302,5.717,6.814,4.574,3.415,1.089,1.059,0.774,0.447,0.321,0.050,0.079,0.050,0.913,0.011,0.258,0.344,0.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,2.038,0.611,0.391,7.961,0.785,0.087,0.000,0.000,51.601
Cer81_rep4_Dep6_Tu0.1,0.404,3.222,8.572,5.310,2.765,11.631,4.886,3.649,2.514,2.961,4.156,0.658,0.295,0.001,0.022,0.109,0.311,0.087,0.001,0.000,0.101,0.025,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.337,0.000,0.024,0.003,0.031,0.000,0.000,0.001,0.003,0.001,47.836
Cer81_rep9_Dep6_Tu20,0.155,0.004,0.362,0.582,1.554,0.021,10.666,0.130,6.278,2.431,1.871,0.820,0.006,0.008,0.003,0.004,0.048,0.009,0.052,0.084,0.012,0.014,1.102,0.000,0.000,0.776,2.859,0.000,0.000,0.000,0.000,0.000,0.011,0.027,0.001,27.703,0.112,0.003,0.001,0.005,42.287
Cer81_rep9_Dep6_Tu5,3.848,2.017,3.290,5.011,1.517,4.176,3.971,0.247,10.010,0.610,4.151,0.513,0.322,0.317,0.481,0.189,0.966,0.581,0.016,0.352,0.008,0.046,0.343,0.001,0.087,0.002,0.000,0.550,0.477,0.435,0.000,0.000,0.421,0.004,0.061,1.139,3.484,0.268,0.000,0.000,50.088
Cer81_rep2_Dep6_Tu1,0.605,2.990,5.713,0.608,0.503,4.992,1.293,16.072,6.956,5.998,1.356,1.808,0.145,0.948,0.467,0.056,0.112,0.076,0.138,0.098,0.002,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.181,0.323,0.000,0.000,2.949,0.000,0.002,45.607
