Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer81_rep10_Dep6_Tu5,0.000,0.000,0.000,0.055,0.000,60.140,0.051,22.565,0.000,8.107,0.453,0.000,8.628,0.000
Cer81_rep8_Dep6_Tu2,0.000,0.000,0.000,0.045,0.000,57.160,5.226,4.474,0.000,5.336,0.335,0.000,12.161,15.262
Cer81_rep6_Dep6_Tu3,0.000,0.000,0.000,0.283,0.000,56.395,0.088,26.048,0.000,7.274,0.740,0.000,9.171,0.000
Cer81_rep2_Dep6_Tu3,0.000,0.000,0.000,0.014,0.000,55.654,0.000,21.610,0.000,9.284,3.194,0.000,10.242,0.000
Cer81_rep7_Dep6_Tu20,24.805,0.000,0.000,0.411,3.865,43.995,0.000,16.532,0.000,9.165,0.769,0.000,0.459,0.000
Cer81_rep5_Dep6_Tu5,0.000,0.000,0.000,0.188,0.000,48.059,0.000,32.704,0.000,2.142,4.465,0.000,12.442,0.000
Cer81_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,65.513,0.031,21.917,0.000,4.973,0.062,0.000,7.504,0.000
Cer81_rep9_Dep6_Tu20,0.809,0.000,0.000,0.606,10.447,40.805,0.000,30.261,0.000,3.576,9.952,0.000,3.545,0.000
Cer81_rep9_Dep6_Tu5,0.000,0.000,0.000,1.155,0.000,47.551,5.276,27.630,0.000,11.708,0.273,0.000,6.407,0.000
Cer81_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,59.388,0.000,18.576,0.000,10.135,0.785,0.000,11.115,0.000
Cer81_rep8_Dep6_Tu3,0.000,0.000,0.000,0.363,0.000,58.504,0.000,8.821,0.000,14.677,4.536,0.000,13.098,0.000
Cer81_rep8_Dep6_Tu1,0.000,0.000,0.000,0.053,0.000,57.688,0.000,6.075,0.000,8.379,0.303,0.000,14.530,12.971
Cer81_rep1_Dep6_Tu50,8.670,0.000,0.000,5.469,34.063,20.408,0.000,25.625,0.000,0.349,1.069,0.000,4.347,0.000
Cer81_rep9_Dep6_Tu1,0.000,0.000,0.000,0.045,0.000,61.859,10.987,1.533,0.000,14.767,3.414,0.000,7.393,0.000
Cer81_rep4_Dep6_Tu30,2.840,0.000,0.000,1.056,28.890,39.170,0.000,12.805,0.000,11.041,1.273,0.000,2.925,0.000
Cer81_rep5_Dep6_Tu20,0.000,0.000,0.000,2.040,0.000,40.875,17.182,19.270,0.000,0.839,11.617,0.000,8.176,0.000
Cer81_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.003,0.000,67.010,0.000,4.411,0.000,17.536,0.338,0.000,10.702,0.000
Cer81_rep2_Dep6_Tu2,0.000,0.000,0.000,0.022,0.000,60.169,0.000,26.326,0.000,8.133,0.342,0.000,5.007,0.000
Cer81_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.005,49.669,9.449,21.912,0.000,10.644,0.071,0.000,8.250,0.000
Cer81_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,60.318,0.000,19.900,0.000,11.551,0.127,0.000,8.104,0.000
Cer81_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,63.503,8.704,1.926,0.000,15.435,0.607,0.000,9.824,0.000
Cer81_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,56.751,11.363,17.558,0.000,4.032,0.126,0.000,10.169,0.000
Cer81_rep10_Dep6_Tu10,0.000,0.000,0.000,0.825,0.000,51.883,0.000,24.918,0.000,7.965,4.011,0.000,10.398,0.000
Cer81_rep2_Dep6_Tu5,0.000,0.000,0.000,0.424,1.008,54.009,0.000,11.459,0.000,12.399,7.826,0.000,12.876,0.000
Cer81_rep8_Dep6_Tu50,21.296,0.000,0.000,2.102,18.834,11.928,0.000,26.249,0.000,0.000,16.200,0.000,3.390,0.000
Cer81_rep2_Dep6_Tu40,26.814,0.000,0.000,1.071,15.223,26.606,13.066,9.199,0.000,0.000,0.000,0.000,8.021,0.000
Cer81_rep6_Dep6_Tu30,8.121,0.000,0.000,1.167,10.421,26.874,0.000,33.784,0.000,0.160,13.747,0.000,5.725,0.000
Cer81_rep4_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,49.394,13.125,22.022,0.000,2.199,0.289,0.000,12.774,0.196
Cer81_rep3_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,60.268,0.512,24.902,0.000,6.485,0.293,0.000,7.540,0.000
Cer81_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,50.711,13.966,17.728,0.000,3.858,0.524,0.000,8.809,4.404
Cer81_rep1_Dep6_Tu40,0.000,0.000,0.000,0.663,33.932,23.998,0.000,20.256,0.000,6.238,9.434,0.000,5.478,0.000
Cer81_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,59.730,0.000,15.829,0.000,9.269,1.821,0.000,13.350,0.000
Cer81_rep7_Dep6_Tu50,0.321,0.000,43.617,1.374,13.725,17.878,0.000,16.669,0.000,3.323,0.507,0.000,2.586,0.000
Cer81_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,68.109,0.000,3.935,0.000,15.023,0.141,0.000,12.791,0.000
Cer81_rep8_Dep6_Tu40,0.000,0.000,0.000,0.746,23.019,24.534,0.000,26.138,0.000,2.961,19.977,0.000,2.626,0.000
Cer81_rep9_Dep6_Tu40,17.857,0.000,0.000,1.173,23.495,26.806,0.000,23.606,0.000,0.000,3.084,0.000,3.979,0.000
Cer81_rep9_Dep6_Tu10,0.000,0.000,0.000,0.385,0.000,47.068,13.624,12.190,0.000,2.345,16.863,0.000,7.524,0.000
Cer81_rep2_Dep6_Tu50,17.408,0.000,0.000,0.967,24.979,27.764,0.000,18.101,0.000,6.507,2.999,0.000,1.275,0.000
Cer81_rep8_Dep6_Tu10,0.000,0.000,0.000,0.446,9.317,47.018,15.114,20.763,0.000,0.609,1.307,0.000,5.425,0.000
Cer81_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,57.763,1.021,21.249,0.000,6.282,0.000,0.000,13.684,0.000
