Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov9433_rep10_Dep6_Tu5,0.432,1.452,0.143,0.211,4.704,0.513,1.657,3.152,1.835,1.257,7.063,2.317,0.724,0.680,3.923,7.478,3.576,13.619,7.404,17.746,4.294,0.710,15.111
Ov9433_rep6_Dep6_Tu20,3.774,0.976,1.707,3.770,3.365,0.530,2.360,0.436,3.944,2.551,7.730,1.639,1.222,0.264,4.812,6.024,12.513,5.830,3.480,3.241,4.928,12.175,12.731
Ov9433_rep8_Dep6_Tu5,0.089,1.471,1.375,0.346,2.202,1.099,1.254,2.882,1.715,4.131,8.733,3.290,4.697,6.372,1.339,3.922,8.477,3.490,2.750,11.027,11.703,9.826,7.811
Ov9433_rep2_Dep6_Tu5,0.075,1.405,0.936,0.077,0.294,1.495,1.598,1.153,0.762,5.583,4.554,2.407,5.037,16.076,1.315,5.788,1.937,19.799,7.047,1.870,9.540,10.957,0.294
Ov9433_rep5_Dep6_Tu0.5,0.009,0.638,0.631,0.003,1.637,0.393,1.576,1.342,1.829,3.237,6.075,0.668,6.209,3.893,7.408,2.180,5.999,12.576,9.026,8.474,7.888,2.007,16.304
Ov9433_rep5_Dep6_Tu5,0.088,1.746,0.114,0.039,0.556,0.983,2.554,3.739,2.311,4.711,4.774,2.191,11.466,4.642,0.567,3.962,8.910,11.074,10.438,16.163,5.272,3.446,0.255
Ov9433_rep8_Dep6_Tu30,6.235,3.477,2.030,6.120,3.201,1.106,2.645,1.063,0.309,6.031,1.372,1.557,4.350,3.692,6.085,6.558,6.282,4.351,6.009,1.156,7.121,16.448,2.803
Ov9433_rep6_Dep6_Tu0.3,0.034,0.741,0.477,0.001,1.204,0.242,1.614,1.785,1.687,6.202,5.545,2.781,12.876,13.480,7.567,1.609,1.305,14.184,11.082,7.552,6.367,0.954,0.711
Ov9433_rep1_Dep6_Tu0.3,0.003,0.411,0.224,0.008,1.494,0.255,1.332,3.371,1.282,3.424,7.622,2.380,5.701,2.028,8.016,0.523,4.424,7.115,4.515,19.281,6.239,0.950,19.402
Ov9433_rep2_Dep6_Tu10,0.156,1.403,0.209,0.622,2.668,2.483,1.460,0.476,3.390,4.202,6.770,0.759,10.862,9.234,5.480,7.910,6.521,2.361,5.782,1.645,2.076,7.347,16.185
