Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.357,0.000,0.000,6.079,0.000,2.427,0.000,2.013,13.645,8.029,3.826,63.624
Colo_rep2_Dep6_Tu50,0.000,2.550,0.000,1.311,6.838,30.530,3.462,3.552,1.383,8.383,7.221,2.557,32.213
Colo_rep6_Dep6_Tu1,0.000,0.450,0.000,0.000,4.809,0.000,3.136,0.000,2.355,13.644,8.461,3.358,63.786
Colo_rep3_Dep6_Tu2,0.696,0.000,0.202,0.000,4.162,1.620,3.721,0.000,2.854,12.966,8.715,3.104,61.960
Colo_rep7_Dep6_Tu2,0.000,0.000,0.327,0.000,3.102,0.752,2.685,0.000,1.735,15.896,8.976,3.198,63.329
Colo_rep8_Dep6_Tu0.1,0.000,0.166,0.676,0.000,3.815,0.114,4.332,0.000,1.858,14.898,8.483,2.538,63.121
Colo_rep10_Dep6_Tu2,0.000,0.675,0.621,0.000,4.961,0.212,3.089,3.002,0.000,14.979,6.788,3.142,62.531
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,5.807,1.325,5.339,0.000,3.191,11.896,7.933,2.270,62.239
Colo_rep9_Dep6_Tu30,0.000,1.800,0.000,0.000,6.886,19.798,3.230,0.000,3.866,11.545,7.767,2.140,42.969
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,4.449,0.000,2.286,1.352,1.857,15.786,8.296,2.339,63.634
Colo_rep6_Dep6_Tu20,0.000,0.000,0.267,0.000,6.171,14.222,2.585,0.000,5.708,8.292,7.606,3.685,51.463
Colo_rep8_Dep6_Tu30,0.000,0.000,0.645,0.737,8.556,17.448,3.832,2.144,3.058,10.404,8.041,1.696,43.439
Colo_rep3_Dep6_Tu5,0.000,0.000,0.823,0.000,6.833,3.153,2.190,0.000,2.993,12.200,7.585,3.686,60.536
Colo_rep4_Dep6_Tu3,0.000,2.142,0.127,0.286,3.545,1.346,3.332,3.024,0.304,12.152,8.638,2.798,62.304
Colo_rep2_Dep6_Tu10,0.000,0.000,0.697,0.000,6.488,6.606,2.163,2.282,1.579,12.847,7.219,3.470,56.648
Colo_rep3_Dep6_Tu40,0.997,2.157,0.000,0.000,6.202,25.823,0.924,5.935,2.439,7.538,9.208,1.361,37.416
Colo_rep3_Dep6_Tu30,1.087,0.035,0.000,0.000,6.584,19.412,1.839,3.498,4.317,9.490,8.837,1.744,43.156
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,0.000,9.099,20.161,3.399,2.388,8.653,5.816,7.730,0.072,42.682
Colo_rep4_Dep6_Tu50,0.487,2.461,0.000,1.014,5.875,31.162,3.210,2.171,4.894,9.699,4.704,0.398,33.927
Colo_rep5_Dep6_Tu50,0.000,0.890,0.000,0.000,9.132,30.879,1.179,3.177,2.793,11.311,8.006,2.609,30.025
Colo_rep6_Dep6_Tu2,0.000,1.035,0.015,0.000,2.968,2.319,3.416,0.000,3.124,12.631,9.763,2.691,62.038
Colo_rep10_Dep6_Tu50,0.000,1.470,0.000,0.535,7.783,31.025,1.467,0.691,7.700,10.105,7.952,0.612,30.660
Colo_rep7_Dep6_Tu50,0.000,1.724,0.000,0.000,6.614,31.473,2.195,5.034,1.733,9.337,6.934,2.008,32.947
Colo_rep9_Dep6_Tu40,0.000,4.415,0.000,0.326,6.143,24.771,2.954,3.030,2.295,8.558,7.236,1.722,38.550
Colo_rep8_Dep6_Tu5,0.989,0.000,0.000,0.000,6.430,3.643,2.602,0.000,4.345,9.876,8.736,3.229,60.150
Colo_rep1_Dep6_Tu20,0.000,0.000,0.000,0.000,6.979,13.779,1.056,0.000,7.503,9.306,9.447,1.524,50.407
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,4.961,1.176,3.594,1.854,0.000,13.716,7.962,3.663,63.075
Colo_rep5_Dep6_Tu30,0.000,0.949,0.332,0.000,7.055,17.720,2.867,4.081,0.000,15.014,7.983,1.683,42.317
Colo_rep4_Dep6_Tu0.1,0.141,0.000,0.521,0.000,2.009,0.000,4.611,0.000,2.087,14.474,8.490,3.150,64.517
Colo_rep5_Dep6_Tu0.1,0.000,0.000,1.046,0.000,3.612,0.000,3.824,0.000,2.321,14.028,8.774,2.399,63.996
Colo_rep9_Dep6_Tu3,0.000,0.000,0.686,0.254,7.963,0.639,0.826,2.390,2.260,12.992,8.369,2.955,60.666
Colo_rep2_Dep6_Tu0.1,0.000,0.821,0.000,0.000,6.754,0.000,1.686,0.746,2.638,11.929,9.342,3.447,62.638
Colo_rep8_Dep6_Tu10,0.685,1.382,0.000,0.788,3.415,5.633,3.726,0.000,6.374,11.440,8.497,1.390,56.669
Colo_rep4_Dep6_Tu30,0.000,0.730,0.000,0.000,8.533,18.689,2.039,0.000,6.249,13.164,6.049,1.739,42.807
Colo_rep2_Dep6_Tu2,0.152,1.079,0.000,0.000,2.224,1.392,4.183,0.000,0.553,16.051,10.330,2.496,61.539
Colo_rep1_Dep6_Tu5,0.000,1.504,0.000,0.000,5.637,2.725,4.143,0.000,1.725,13.401,7.941,3.073,59.851
Colo_rep8_Dep6_Tu50,1.456,0.399,0.000,1.169,8.967,31.393,2.833,2.045,6.659,5.566,6.785,1.164,31.563
Colo_rep5_Dep6_Tu5,0.467,1.124,0.000,0.000,5.640,3.507,2.869,0.000,5.493,10.195,8.774,2.121,59.810
Colo_rep6_Dep6_Tu50,0.000,2.256,0.000,0.000,8.123,32.683,0.294,2.374,5.227,6.718,8.764,1.434,32.128
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,5.400,0.000,3.553,0.000,0.039,15.306,8.284,3.364,64.055
Colo_rep4_Dep6_Tu20,0.000,1.117,0.000,0.000,6.973,12.597,2.795,0.000,3.878,11.738,7.361,2.937,50.604
Colo_rep8_Dep6_Tu40,0.000,1.082,0.000,0.000,8.953,25.415,3.341,5.285,0.000,7.769,7.660,2.809,37.685
Colo_rep7_Dep6_Tu0.3,0.000,1.031,0.051,0.000,4.379,0.000,2.269,0.000,3.157,13.064,8.570,2.656,64.824
Colo_rep7_Dep6_Tu30,0.000,0.000,0.000,0.885,6.416,18.990,2.540,3.522,3.668,10.362,7.855,2.167,43.594
Colo_rep10_Dep6_Tu20,1.114,1.781,0.000,0.310,5.010,12.280,2.697,0.567,7.541,10.023,7.743,1.133,49.801
Colo_rep9_Dep6_Tu10,0.000,0.000,0.000,0.000,7.128,6.229,3.051,0.755,1.439,13.251,8.582,3.128,56.437
