Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,1.078,0.000,0.000,0.000,1.877,0.000,56.745,0.000,0.000,2.486,6.939,0.000,1.795,0.332,0.341,0.948,27.457
Colo_rep2_Dep6_Tu50,0.000,0.000,0.000,0.048,0.062,38.356,0.000,0.000,0.000,0.000,0.475,0.000,22.500,0.000,0.000,1.713,0.000,0.000,24.126,0.000,0.000,12.719,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,14.849,0.000,0.000,0.000,2.962,0.000,59.012,0.000,0.000,1.294,0.000,0.000,0.000,15.042,0.000,6.838,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.818,0.000,55.369,0.000,0.000,1.343,0.000,0.000,6.271,30.865,0.000,3.333,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.056,0.000,54.732,0.000,0.000,0.000,0.000,11.986,15.796,13.810,0.000,1.620,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.308,0.000,55.167,2.855,0.000,5.319,0.000,19.223,0.976,5.095,0.000,4.747,2.310
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,2.188,0.000,0.000,0.000,1.097,0.000,57.451,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,3.257,35.918
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.201,0.000,56.219,0.103,0.000,1.904,0.000,0.000,13.912,21.089,0.000,4.572,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,22.748,0.000,0.000,0.000,0.000,1.142,0.000,33.064,0.000,0.000,22.286,0.000,0.000,0.000,0.000,0.000,20.758,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.896,0.000,53.769,0.000,0.000,0.000,0.000,1.642,0.000,9.605,0.000,1.751,32.335
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,0.000,0.000,10.855,0.000,0.000,0.000,0.000,0.887,0.000,41.980,0.000,0.000,1.928,0.000,0.000,22.335,9.295,0.000,12.719,0.000
Colo_rep8_Dep6_Tu30,0.000,0.000,0.000,0.000,0.090,19.913,0.000,0.000,0.000,0.000,0.540,0.000,35.108,0.000,0.000,3.990,0.000,0.000,28.401,0.000,0.000,11.956,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.736,0.000,52.505,0.000,0.000,1.699,0.000,0.000,0.000,9.717,6.462,6.560,22.320
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.086,0.000,54.407,3.500,0.000,2.159,0.000,21.567,0.000,0.366,11.977,4.938,0.000
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,5.792,0.000,0.000,0.000,0.000,0.665,0.000,51.002,0.000,0.000,34.308,0.000,0.000,0.000,0.000,0.000,8.231,0.000
Colo_rep3_Dep6_Tu40,0.000,0.000,0.000,0.000,0.000,32.201,0.000,0.000,0.000,0.000,1.682,0.000,28.839,0.000,0.000,17.421,0.000,0.000,1.122,0.000,0.000,18.734,0.000
Colo_rep3_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,24.484,0.000,0.000,0.000,0.000,1.035,0.000,36.453,0.000,0.000,14.413,0.000,0.000,11.060,0.000,0.000,12.554,0.000
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,22.053,0.952,0.000,0.000,0.000,2.554,0.000,34.275,0.000,0.000,1.215,0.000,6.567,0.000,0.000,0.000,32.382,0.000
Colo_rep4_Dep6_Tu50,0.000,0.000,0.000,0.006,0.064,35.413,0.000,0.000,0.000,0.000,0.926,0.000,22.559,0.000,0.000,6.523,0.000,0.000,7.742,0.000,0.000,26.766,0.000
Colo_rep5_Dep6_Tu50,0.000,0.000,0.000,0.000,0.566,35.500,0.000,0.000,0.000,0.000,0.510,0.000,20.193,0.000,0.000,0.000,0.000,0.000,32.482,0.000,0.000,10.748,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,12.889,0.000,0.000,0.000,4.727,0.000,53.164,0.038,0.000,0.000,0.000,19.198,0.276,1.050,2.440,6.216,0.000
Colo_rep10_Dep6_Tu50,0.000,0.000,0.000,0.000,0.532,36.262,0.000,0.000,0.000,0.000,5.128,0.000,18.813,0.000,0.000,14.197,0.000,0.000,1.248,0.000,0.000,23.818,0.000
Colo_rep7_Dep6_Tu50,0.000,0.000,0.000,0.000,0.000,35.212,0.000,0.000,0.000,0.000,1.128,0.000,20.288,0.000,0.000,0.000,0.000,0.000,26.590,0.000,0.000,16.781,0.000
Colo_rep9_Dep6_Tu40,0.000,0.000,0.000,0.011,0.000,31.496,0.000,0.000,0.000,0.000,0.706,0.000,30.923,0.000,0.000,0.000,0.000,0.000,0.580,0.000,0.000,36.283,0.000
Colo_rep8_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.713,0.000,52.566,0.000,0.000,0.000,0.000,13.941,0.000,12.539,7.806,11.434,0.000
Colo_rep1_Dep6_Tu20,0.000,0.000,0.000,0.000,0.000,13.351,0.000,0.000,0.000,0.000,3.329,0.000,43.800,0.000,0.000,4.334,0.000,0.000,0.826,0.000,0.939,33.420,0.000
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,24.834,0.000,0.000,0.000,1.454,0.000,57.923,0.000,0.000,0.000,0.000,0.000,0.000,10.176,0.000,5.612,0.000
Colo_rep5_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,20.430,0.000,0.000,0.000,0.000,1.302,0.000,31.038,0.000,0.000,1.141,0.000,0.000,15.819,18.988,0.000,11.281,0.000
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.392,0.000,57.452,0.000,0.000,0.333,0.000,0.000,5.417,25.523,0.000,2.318,5.564
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.361,0.000,53.959,0.885,0.000,0.000,36.190,0.447,0.000,0.526,0.349,2.353,3.928
Colo_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.509,0.000,55.318,33.714,0.000,3.542,0.000,0.621,0.000,0.000,0.577,3.413,0.305
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.397,0.000,55.201,0.000,0.000,2.877,0.000,17.926,0.000,0.441,19.360,2.798,0.000
Colo_rep8_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,1.266,0.253,0.000,0.000,0.000,1.846,0.000,49.906,0.000,0.000,0.000,0.000,0.000,4.236,0.544,10.688,31.260,0.000
Colo_rep4_Dep6_Tu30,0.000,0.000,0.000,0.000,0.131,20.430,0.000,0.000,0.000,0.000,0.400,0.000,31.106,0.000,0.000,14.826,0.000,0.000,30.133,0.000,0.000,2.973,0.000
Colo_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.000,0.000,0.000,2.621,0.000,56.287,0.000,0.000,0.000,0.000,0.000,0.883,15.525,0.000,6.953,17.257
Colo_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,22.748,0.000,0.000,0.000,1.774,0.000,54.630,0.000,0.000,0.025,0.000,5.493,5.834,0.000,0.000,9.494,0.000
Colo_rep8_Dep6_Tu50,0.000,0.000,0.000,0.000,0.899,38.236,0.000,0.000,0.000,0.000,3.608,0.000,21.408,0.000,0.000,0.000,0.000,0.000,5.680,0.139,0.000,30.029,0.000
Colo_rep5_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.110,0.000,51.724,0.000,0.000,0.000,0.000,17.913,0.148,10.273,0.000,16.341,1.490
Colo_rep6_Dep6_Tu50,0.000,0.000,0.000,0.000,18.463,32.283,0.000,0.000,0.000,0.000,3.126,0.000,18.454,0.000,0.000,4.703,0.000,0.000,0.439,0.000,0.000,22.531,0.000
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,55.564,0.000,0.000,0.000,0.000,0.000,10.261,17.649,13.211,2.453,0.000
