Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br62_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.000,53.848,0.000,29.230,0.000,1.394,0.334,2.298,0.215,12.020,0.209,0.214
Br62_rep5_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,53.255,0.000,38.509,0.000,1.397,0.768,5.323,0.709,0.000,0.000,0.000
Br62_rep6_Dep6_Tu30,28.035,0.000,0.000,0.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.034,6.495,2.013,0.000,31.596,1.324,0.578,0.149,0.000,0.000,0.000
Br62_rep7_Dep6_Tu20,20.501,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.349,0.000,33.003,0.000,0.669,0.432,6.219,0.000,1.769,0.000,0.000
Br62_rep2_Dep6_Tu40,31.889,0.000,0.082,1.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.480,1.622,2.440,0.000,0.137,0.771,0.000,0.000,0.000,41.894,0.000
Br62_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.174,0.000,50.307,0.000,21.221,0.000,0.274,26.971,1.052,0.000,0.000,0.000,0.000
Br62_rep5_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,52.672,0.000,6.283,0.000,14.951,4.339,5.758,2.840,0.000,0.000,12.967
Br62_rep4_Dep6_Tu50,48.428,0.000,0.442,8.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.364,1.044,3.142,0.000,0.000,0.000,13.129,0.000,0.000,6.761,0.000
Br62_rep8_Dep6_Tu40,45.710,0.000,0.114,1.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.844,8.494,0.000,0.000,0.000,0.528,6.294,0.000,11.348,0.000,0.000
Br62_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.272,0.000,49.909,0.000,25.229,0.000,1.193,19.535,0.789,0.044,0.000,2.151,0.877
Br62_rep9_Dep6_Tu40,41.087,0.000,0.146,1.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.008,2.258,1.505,0.000,0.000,0.063,7.176,10.469,14.033,0.000,0.000
Br62_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,53.081,0.000,36.466,0.000,0.000,1.310,7.874,0.539,0.670,0.000,0.000
Br62_rep6_Dep6_Tu10,6.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.212,1.868,6.804,0.000,0.588,0.958,30.493,0.000,0.000,0.206,5.459
Br62_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.278,0.000,51.245,0.000,25.330,0.000,0.562,20.553,1.831,0.000,0.000,0.000,0.200
Br62_rep9_Dep6_Tu5,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.397,0.000,54.119,2.528,14.042,0.000,9.128,0.000,12.666,6.984,0.000,0.000,0.000
Br62_rep6_Dep6_Tu40,43.297,0.000,0.276,2.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.544,2.663,16.947,0.000,0.000,0.000,8.084,0.000,0.000,0.000,0.000
Br62_rep4_Dep6_Tu20,19.541,0.000,0.000,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.004,16.451,6.573,0.000,6.704,0.000,4.360,5.163,1.039,0.000,0.000
Br62_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,48.917,3.524,22.692,0.000,0.117,3.029,2.899,0.121,18.431,0.000,0.000
Br62_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.753,0.000,51.135,0.000,23.869,0.000,2.141,21.654,0.447,0.000,0.000,0.000,0.000
Br62_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.997,0.000,27.982,0.000,0.126,2.934,13.146,0.798,2.015,0.000,0.000
Br62_rep9_Dep6_Tu50,51.205,0.000,0.626,6.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.469,0.742,15.241,0.000,5.740,0.429,0.000,1.000,1.235,0.000,0.000
Br62_rep5_Dep6_Tu30,29.323,0.000,0.000,0.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.190,8.803,18.369,0.000,0.000,12.326,0.000,0.000,0.000,1.276,0.000
Br62_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.000,53.676,0.000,37.757,0.000,0.000,0.254,5.177,0.498,2.406,0.000,0.000
Br62_rep1_Dep6_Tu20,20.769,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.832,0.706,3.251,0.000,22.756,0.000,7.376,8.087,0.000,0.000,0.000
Br62_rep4_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,55.331,0.000,8.230,0.000,0.000,0.224,30.188,1.248,0.000,0.000,4.460
Br62_rep8_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,51.333,0.364,5.091,0.113,0.000,1.373,40.095,0.230,0.000,0.924,0.417
Br62_rep2_Dep6_Tu5,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.075,0.000,6.064,0.000,0.694,0.566,40.103,0.744,0.000,1.505,0.000
Br62_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.621,0.000,56.692,0.000,23.939,0.000,10.919,3.110,2.179,0.488,1.680,0.000,0.371
Br62_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.409,0.000,55.060,0.000,7.954,0.000,4.936,0.071,25.717,0.523,0.069,0.564,4.695
Br62_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,54.097,0.000,2.592,0.000,9.721,20.159,2.667,1.265,0.000,7.698,1.364
Br62_rep3_Dep6_Tu40,30.607,0.000,0.029,1.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.409,20.741,1.324,0.000,0.000,0.000,1.348,21.748,0.000,0.000,0.000
Br62_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.000,52.782,0.000,38.050,0.000,0.531,1.476,3.791,0.007,3.095,0.000,0.000
Br62_rep4_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.473,0.000,53.922,0.000,3.511,0.000,1.576,14.445,5.201,0.000,0.154,1.103,19.614
Br62_rep6_Dep6_Tu50,46.246,0.000,0.770,7.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.503,0.000,1.836,0.000,22.965,0.000,4.011,0.481,0.000,0.604,0.000
Br62_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.168,0.000,54.402,0.000,37.163,0.657,0.000,0.371,4.730,0.000,2.508,0.000,0.000
Br62_rep9_Dep6_Tu30,22.844,0.000,0.005,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.442,7.961,0.903,0.000,0.000,0.000,1.836,33.318,5.017,0.000,0.235
Br62_rep6_Dep6_Tu20,21.654,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.882,0.000,16.080,0.000,0.000,19.686,0.057,0.000,5.570,0.000,0.000
Br62_rep5_Dep6_Tu5,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.000,50.304,0.119,5.010,1.148,8.449,5.315,4.395,3.547,0.136,9.675,11.610
Br62_rep4_Dep6_Tu40,33.926,0.000,0.041,0.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.017,21.611,13.544,0.000,0.000,0.151,1.501,7.263,0.000,0.000,0.000
Br62_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.501,0.000,51.620,0.000,7.311,0.000,3.079,18.086,16.490,0.000,0.000,2.197,0.716
Br62_rep1_Dep6_Tu40,30.570,0.000,0.082,1.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.353,31.705,1.485,0.000,0.000,0.000,7.407,3.755,0.000,0.000,0.000
Br62_rep3_Dep6_Tu30,31.028,0.000,0.000,0.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.081,9.841,16.369,0.000,0.180,0.880,3.126,0.502,8.439,0.000,0.000
Br62_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,51.522,0.000,19.940,0.000,0.000,23.042,0.320,0.000,4.959,0.018,0.165
Br62_rep1_Dep6_Tu10,4.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.000,45.192,0.000,3.299,0.892,22.277,13.212,7.198,3.440,0.000,0.000,0.000
Br62_rep10_Dep6_Tu20,16.911,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,37.630,0.421,3.325,0.000,6.567,6.821,0.000,1.315,0.000,26.641,0.139
Br62_rep1_Dep6_Tu5,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,47.940,0.000,23.699,0.000,0.314,22.829,3.132,0.000,1.633,0.227,0.000
Br62_rep3_Dep6_Tu50,44.606,0.000,1.776,7.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.191,0.000,11.409,0.000,2.126,0.000,2.064,0.000,0.000,13.192,0.000
Br62_rep1_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.388,0.000,49.371,0.000,21.839,0.000,0.546,21.760,0.351,1.189,4.554,0.000,0.000
Br62_rep7_Dep6_Tu30,33.229,0.000,0.053,1.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.218,1.712,28.243,0.000,1.081,0.665,2.624,0.000,0.000,0.000,0.000
Br62_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,57.261,0.000,22.871,0.000,0.000,2.565,2.202,2.050,8.872,3.657,0.229
Br62_rep1_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.361,0.000,51.185,0.000,23.149,0.000,0.000,24.027,1.277,0.000,0.000,0.000,0.000
Br62_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.000,53.023,0.000,24.918,0.000,0.105,1.902,2.566,0.000,17.257,0.000,0.000
Br62_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,53.512,1.512,8.568,0.000,0.565,2.869,31.876,0.132,0.000,0.592,0.000
