Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,0.548,2.350,0.601,0.134,1.026,0.114,0.939,8.965,3.143,2.826,2.321,3.358,11.751,3.892,6.183,1.888,7.043,14.918,4.513,1.919,6.568,11.939,3.062
Ov79_rep8_Dep6_Tu30,3.299,3.947,3.531,0.444,6.201,2.940,3.729,0.625,4.358,4.456,3.797,3.883,4.545,3.048,10.675,0.344,7.424,4.966,7.440,11.445,5.805,0.405,2.691
Ov79_rep6_Dep6_Tu0.3,0.164,2.296,0.109,0.085,0.523,0.006,1.924,6.932,7.913,3.147,3.423,1.633,2.390,16.353,4.789,3.917,6.640,4.302,6.318,0.552,17.367,3.390,5.827
Ov79_rep1_Dep6_Tu3,0.416,1.333,0.048,0.012,0.488,0.026,2.052,12.436,3.633,3.992,2.598,0.287,7.429,7.878,2.070,20.935,0.761,4.845,7.460,2.831,1.924,4.745,11.800
Ov79_rep1_Dep6_Tu50,5.452,1.173,8.189,1.471,11.615,6.506,3.576,4.961,1.359,2.717,4.882,0.227,2.748,0.465,8.383,0.386,2.688,2.972,0.421,14.191,6.821,4.696,4.101
Ov79_rep7_Dep6_Tu50,1.743,2.191,8.032,1.511,8.098,5.477,2.614,2.655,3.266,3.567,5.244,3.987,1.233,1.100,5.540,0.585,0.320,2.961,2.143,24.428,1.428,2.621,9.256
Ov79_rep4_Dep6_Tu50,4.291,4.474,6.047,1.251,6.057,4.991,3.309,6.614,4.746,0.438,1.171,4.480,0.024,1.445,0.183,1.826,2.165,1.218,1.838,28.427,6.237,8.133,0.633
Ov79_rep2_Dep6_Tu3,0.275,1.551,0.063,0.030,0.774,0.039,2.265,6.853,5.509,2.094,7.436,1.690,9.349,6.562,0.102,4.099,12.544,5.072,8.190,1.979,10.348,0.890,12.286
Ov79_rep7_Dep6_Tu1,0.355,0.875,0.319,0.134,0.552,0.059,1.015,6.733,5.361,3.902,8.407,0.952,7.463,6.597,0.975,9.527,3.695,3.488,11.432,0.367,16.383,3.998,7.411
Ov79_rep9_Dep6_Tu5,0.609,3.299,0.201,0.337,1.418,0.055,2.597,3.205,4.003,3.712,10.375,1.248,4.419,12.646,10.300,1.220,11.996,1.297,1.117,0.469,2.251,14.772,8.453
Ov79_rep3_Dep6_Tu1,0.391,2.260,0.134,0.081,0.374,0.043,1.572,7.215,4.867,3.399,4.814,2.148,8.734,1.544,1.149,7.659,10.607,5.692,3.355,0.699,17.056,11.475,4.732
Ov79_rep5_Dep6_Tu3,0.228,0.664,0.168,0.105,0.917,0.033,2.017,4.740,6.952,0.627,7.616,1.728,13.842,3.765,3.176,1.519,14.482,7.191,9.539,1.907,16.711,0.237,1.838
Ov79_rep10_Dep6_Tu0.3,0.002,2.090,0.034,0.154,0.827,0.002,2.153,3.217,9.011,3.083,3.282,3.161,5.442,15.687,2.488,3.637,10.273,6.091,3.069,2.544,11.111,8.790,3.851
Ov79_rep8_Dep6_Tu2,0.509,0.653,0.272,0.225,0.847,0.031,1.443,10.030,1.558,4.258,7.172,3.720,1.784,12.667,5.013,6.144,4.894,0.447,10.083,1.053,16.572,8.880,1.746
Ov79_rep1_Dep6_Tu0.5,0.059,0.177,0.175,0.193,1.421,0.004,0.526,2.373,4.848,5.421,12.868,1.720,4.588,13.295,1.584,6.026,5.808,2.045,2.764,1.431,3.745,9.963,18.969
