Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,55.098,0.000,7.750,0.304,9.092,0.000,12.379,0.000,0.000,10.792,4.463
Ov79_rep8_Dep6_Tu30,0.053,0.000,0.096,0.088,4.525,3.008,0.000,0.000,0.000,0.000,0.412,0.000,26.519,10.831,35.779,0.000,0.298,0.000,0.000,3.698,2.695,10.680,1.319
Ov79_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.907,0.000,59.743,0.000,2.561,3.372,25.277,0.000,3.063,0.364,0.000,0.000,4.711
Ov79_rep1_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000,49.359,0.000,1.230,30.949,0.000,0.000,0.000,0.000,13.758,1.414,2.702
Ov79_rep1_Dep6_Tu50,3.451,0.000,1.351,0.350,15.646,6.176,0.000,0.000,0.000,0.000,0.000,0.000,13.534,0.638,42.800,0.000,3.993,0.000,8.964,0.000,0.000,0.000,3.096
Ov79_rep7_Dep6_Tu50,1.224,0.000,1.249,0.279,30.762,10.267,0.000,0.000,0.000,0.000,0.062,0.000,14.705,0.220,27.412,0.000,0.752,0.000,7.668,0.604,0.000,0.306,4.490
Ov79_rep4_Dep6_Tu50,0.893,0.000,0.646,0.223,11.744,4.653,0.000,0.000,0.000,0.000,0.536,0.000,10.895,48.263,17.469,0.000,4.619,0.000,0.000,0.000,0.000,0.057,0.000
Ov79_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.547,0.000,58.154,0.000,3.607,21.764,0.923,0.114,0.276,0.000,0.618,9.920,4.076
Ov79_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.479,0.000,56.537,0.000,2.753,8.039,0.000,0.000,0.564,0.000,7.365,20.380,3.881
Ov79_rep9_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.567,0.000,50.970,0.000,6.370,15.617,15.531,0.000,0.000,0.000,2.287,2.111,6.546
Ov79_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.588,0.000,50.932,0.000,2.165,14.520,4.966,0.725,3.647,15.702,0.000,0.523,6.230
Ov79_rep5_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.000,55.308,0.000,2.610,10.045,0.000,0.000,0.792,0.000,0.000,24.579,6.402
