Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,2.085,0.602,6.041,6.158,1.975,4.572,2.210,4.991,0.989,2.513,1.079,0.731,0.001,0.002,0.101,0.007,0.098,0.164,0.006,0.599,0.173,0.048,0.042,1.852,0.000,0.004,0.558,0.388,0.043,0.974,0.000,0.000,3.476,32.873,3.709,1.166,0.999,1.097,0.149,0.020,17.504
Colo9345_rep8_Dep6_Tu30,0.050,0.152,0.004,2.927,0.473,2.304,10.992,2.630,0.017,0.657,2.755,0.425,0.008,0.132,0.017,0.016,0.002,0.016,0.004,0.010,0.039,0.074,0.031,0.313,0.119,1.485,1.609,0.043,0.000,0.000,0.054,0.001,0.143,34.122,1.931,0.024,0.357,6.626,0.054,0.085,29.299
Colo9345_rep5_Dep6_Tu1,3.065,2.341,6.424,5.121,2.285,0.583,11.987,4.487,1.523,1.403,2.600,0.680,0.756,0.162,0.032,0.087,0.010,0.232,0.623,0.051,0.026,0.033,0.220,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.176,48.123,0.329,0.544,0.001,0.010,0.066,1.487,3.528
Colo9345_rep5_Dep6_Tu20,1.203,0.635,1.011,2.385,0.166,2.029,3.743,2.450,2.361,0.109,0.806,3.968,0.144,0.042,0.083,0.090,0.300,0.181,1.724,0.010,0.132,0.218,0.194,0.023,0.504,0.069,0.000,3.167,0.429,5.602,0.741,0.002,1.664,2.748,8.884,11.869,2.039,0.325,0.033,0.344,37.573
Colo9345_rep7_Dep6_Tu20,1.347,0.242,2.641,0.534,2.785,1.192,1.212,1.415,2.440,0.094,0.516,0.347,0.025,0.282,1.007,0.078,0.170,0.000,0.005,0.018,0.016,0.603,0.708,2.176,0.011,0.036,0.220,0.796,2.616,2.545,0.500,0.001,0.471,11.620,1.918,0.190,2.273,12.278,0.334,2.384,41.955
Colo9345_rep6_Dep6_Tu2,0.683,0.343,10.662,1.985,1.194,9.240,10.853,2.979,2.865,1.173,0.572,1.293,0.052,0.002,0.010,0.045,0.092,0.021,0.214,0.258,0.002,0.029,0.212,0.018,0.004,0.000,0.000,1.168,0.024,0.004,0.053,0.054,0.087,15.017,32.651,0.076,0.002,0.001,0.000,0.000,6.063
Colo9345_rep10_Dep6_Tu10,0.365,3.405,1.114,2.761,0.217,6.940,11.909,1.654,8.176,3.475,0.393,0.262,0.337,0.201,0.000,0.002,0.001,0.001,0.014,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,1.441,29.671,13.733,0.000,3.354,0.000,0.000,0.000,10.562
Colo9345_rep1_Dep6_Tu10,0.800,0.406,4.408,2.144,3.164,0.384,2.921,5.138,1.075,3.492,0.976,0.337,0.187,0.164,0.094,0.047,0.246,0.449,0.032,0.009,1.058,1.118,0.299,0.000,0.033,0.000,0.000,0.000,1.026,3.549,0.012,2.308,4.902,3.390,21.232,2.850,1.997,0.356,0.019,0.009,29.368
Colo9345_rep3_Dep6_Tu30,0.029,0.073,0.754,0.687,0.143,1.081,1.724,0.277,1.239,1.088,0.102,0.803,0.002,0.045,0.016,0.006,0.012,0.018,0.070,0.166,0.077,0.027,0.172,0.042,0.983,0.881,3.331,0.149,1.692,2.926,0.090,0.122,3.915,5.060,0.193,12.187,4.221,1.629,1.915,0.051,52.001
Colo9345_rep6_Dep6_Tu1,0.393,2.776,3.632,0.670,6.273,1.220,1.779,14.207,13.049,0.307,0.253,0.208,0.121,0.782,0.016,0.010,0.007,0.003,0.002,0.001,0.002,0.005,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.175,50.467,0.264,0.000,0.872,0.000,0.000,0.007,2.456
Colo9345_rep2_Dep6_Tu10,0.145,0.388,0.722,2.877,3.711,1.871,2.860,4.376,0.722,2.784,1.778,0.663,0.009,0.006,0.030,0.002,0.012,0.014,0.016,0.017,0.000,0.000,0.000,2.135,0.000,0.062,0.063,0.582,0.003,1.848,0.001,1.099,3.036,27.412,3.076,0.025,3.854,4.518,0.044,0.014,29.224
Colo9345_rep6_Dep6_Tu5,0.270,0.722,4.631,4.480,4.382,0.251,4.855,3.943,3.506,1.364,0.174,0.006,0.021,0.001,0.001,0.001,0.002,0.003,0.008,0.012,0.340,0.063,0.729,0.026,1.038,0.075,0.001,0.942,0.074,2.852,1.050,0.026,0.017,42.428,0.944,0.000,2.585,0.011,0.044,0.043,18.080
Colo9345_rep5_Dep6_Tu10,1.951,1.216,1.823,3.539,3.004,5.772,1.217,0.253,5.201,2.480,1.096,0.476,0.001,0.000,0.034,0.012,0.053,0.013,0.008,0.001,0.011,0.002,0.008,3.107,0.204,0.007,0.001,0.000,0.438,0.033,0.000,0.000,4.816,5.538,18.021,0.003,5.252,3.240,0.137,0.221,30.808
Colo9345_rep5_Dep6_Tu40,0.316,0.064,0.117,0.155,0.144,0.190,0.212,0.132,0.190,0.375,0.341,2.722,0.034,0.070,0.636,0.200,1.274,0.245,0.181,0.119,0.071,0.157,0.376,0.500,0.105,0.113,0.044,0.129,1.374,5.739,2.418,0.005,0.051,0.040,0.071,19.977,0.111,0.307,3.281,2.431,54.982
Colo9345_rep1_Dep6_Tu0.1,0.995,2.809,8.042,11.951,5.583,7.654,8.619,1.866,4.868,1.540,0.410,1.825,0.027,0.014,0.000,0.001,0.001,0.003,0.002,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,43.401,0.308,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep3_Dep6_Tu10,0.005,0.091,3.605,1.134,1.371,5.273,2.403,2.030,0.467,1.532,0.776,1.983,0.000,0.001,0.192,0.127,0.084,0.148,0.001,0.001,0.000,0.009,0.006,1.427,0.129,0.567,0.548,0.486,0.001,0.905,0.084,0.006,0.820,30.671,1.478,4.014,7.635,0.811,1.842,0.447,26.893
Colo9345_rep4_Dep6_Tu2,0.054,0.021,7.815,5.473,10.581,0.135,2.483,13.750,0.011,0.718,3.131,2.641,0.062,0.177,0.000,0.000,0.000,0.000,0.005,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.011,0.020,6.535,37.384,0.000,0.000,0.000,0.000,0.000,8.980
Colo9345_rep2_Dep6_Tu20,0.002,0.001,2.303,0.070,1.428,2.445,1.249,0.520,1.344,2.040,0.310,0.018,0.001,0.000,0.013,0.070,0.050,0.031,0.097,0.291,0.009,0.363,0.002,1.493,1.504,0.003,0.165,0.061,1.447,3.485,0.534,0.368,2.242,11.681,0.330,10.861,7.920,0.502,3.007,0.888,40.853
Colo9345_rep3_Dep6_Tu50,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.012,0.078,0.006,0.026,0.257,0.023,0.090,0.112,0.089,0.114,0.054,1.203,0.257,0.004,2.328,1.254,5.413,0.652,0.023,0.003,0.000,0.000,23.285,0.363,0.498,2.806,1.987,59.057
Colo9345_rep6_Dep6_Tu0.1,0.014,0.275,4.341,7.462,1.436,1.012,8.180,10.842,2.313,5.848,0.656,1.461,0.004,0.001,0.005,0.009,0.035,0.024,0.043,0.153,0.006,0.003,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.422,0.001,54.925,0.406,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep3_Dep6_Tu40,0.008,0.019,0.096,0.044,0.088,1.047,0.583,0.300,1.163,0.005,0.067,0.112,0.471,0.526,0.880,0.453,0.104,0.048,0.016,0.002,0.302,0.031,0.298,2.571,0.172,0.033,0.055,2.305,3.277,2.172,0.395,1.787,0.428,0.001,0.066,19.351,4.735,0.204,1.633,0.011,54.142
Colo9345_rep6_Dep6_Tu3,0.119,0.060,3.221,3.431,0.844,10.670,5.640,3.124,2.710,3.320,0.724,2.178,0.000,0.000,0.031,0.023,0.083,0.041,0.001,0.021,0.159,0.020,0.081,0.051,0.000,0.206,0.183,1.755,0.645,0.421,0.003,1.993,2.980,46.692,1.046,0.236,0.224,0.206,0.000,0.002,6.856
Colo9345_rep9_Dep6_Tu50,1.184,0.868,0.260,0.588,1.156,2.916,1.706,1.528,2.039,0.357,0.728,1.664,0.000,0.001,0.005,0.001,0.001,0.001,0.003,0.003,0.003,0.001,0.002,0.158,0.078,0.718,1.250,0.011,4.312,2.928,0.086,2.424,4.744,16.688,2.085,0.094,0.876,7.725,0.002,0.010,40.797
Colo9345_rep1_Dep6_Tu3,0.174,0.054,2.919,0.888,2.068,0.420,14.684,5.204,0.134,3.557,2.481,0.713,0.046,1.142,0.082,0.035,0.002,0.135,0.011,0.005,0.000,0.001,0.007,0.165,0.000,0.000,0.000,0.000,0.000,0.012,1.649,0.414,0.005,46.387,0.293,0.000,2.401,0.000,0.001,0.000,13.911
Colo9345_rep6_Dep6_Tu30,0.172,0.232,1.049,0.406,0.125,1.027,1.949,1.914,0.427,0.173,0.174,0.395,0.724,0.598,0.192,0.077,0.148,0.204,1.143,0.349,0.000,0.013,0.024,0.004,1.763,0.039,2.711,0.004,0.003,4.551,0.458,1.225,6.633,0.071,1.106,9.081,9.446,0.578,0.226,0.186,50.400
Colo9345_rep1_Dep6_Tu20,0.008,0.226,0.047,1.701,1.539,0.456,1.644,4.039,2.620,0.745,0.127,0.907,1.117,0.493,0.057,0.001,0.015,0.030,0.048,0.174,0.029,0.011,0.018,0.203,0.152,0.061,0.340,0.009,0.337,4.161,0.647,0.205,9.192,1.246,2.745,1.795,11.827,5.019,2.040,0.988,42.979
Colo9345_rep4_Dep6_Tu0.5,0.554,0.016,6.478,4.591,3.365,9.118,8.579,7.899,0.048,2.878,2.774,1.203,0.012,0.001,0.001,0.001,0.002,0.000,0.002,0.001,0.006,0.005,0.033,0.000,0.764,0.062,0.000,0.000,0.000,0.000,0.000,0.026,0.025,16.384,35.163,0.000,0.011,0.000,0.000,0.000,0.000
Colo9345_rep9_Dep6_Tu10,0.388,0.088,1.499,6.318,1.594,3.656,16.191,3.007,2.865,3.809,1.343,0.839,0.003,0.001,0.004,0.004,0.002,0.002,0.000,0.000,0.085,0.005,0.062,0.000,0.000,0.000,0.000,0.000,0.006,2.250,0.000,0.002,0.496,25.253,16.820,0.000,5.702,0.029,0.000,0.000,7.677
Colo9345_rep3_Dep6_Tu1,0.088,0.110,5.120,2.365,3.161,4.796,16.637,1.402,4.615,1.641,0.818,4.207,0.012,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.057,21.842,29.596,0.000,1.974,0.000,0.000,0.000,1.257
Colo9345_rep7_Dep6_Tu0.1,0.645,0.316,10.002,9.179,4.943,0.086,5.160,4.163,1.608,2.479,1.755,1.535,0.001,0.006,0.007,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.752,1.361,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep4_Dep6_Tu20,0.001,0.000,2.611,1.290,1.373,3.041,3.325,0.403,1.056,0.536,0.345,1.326,0.173,1.501,0.042,0.036,0.082,0.006,0.184,0.130,0.157,0.301,0.996,0.465,0.085,0.059,0.000,0.412,0.014,2.931,0.001,0.308,5.635,0.358,5.452,0.009,7.207,12.725,0.005,0.009,45.407
Colo9345_rep7_Dep6_Tu5,0.419,2.049,2.963,0.685,0.261,7.476,3.574,1.635,11.884,0.650,1.071,0.123,0.178,0.329,0.319,0.174,0.125,0.076,0.168,0.148,0.002,0.067,1.986,0.003,0.000,0.002,0.165,0.000,0.088,1.772,0.000,0.537,0.095,32.987,1.721,0.000,9.837,0.000,0.031,0.001,16.396
Colo9345_rep10_Dep6_Tu50,0.110,0.067,3.556,0.084,0.921,0.834,13.267,1.197,0.145,4.715,0.839,0.448,0.001,0.001,0.436,0.003,0.118,0.403,0.001,0.026,0.001,0.001,0.012,3.343,0.472,0.159,0.144,0.092,0.036,7.053,2.977,0.000,9.836,1.795,2.710,0.004,0.005,8.784,1.226,0.104,34.075
Colo9345_rep2_Dep6_Tu50,0.124,0.019,0.013,0.004,0.005,0.007,0.005,0.005,0.019,0.078,0.034,0.005,0.007,0.008,0.180,0.252,0.024,0.108,0.028,0.045,0.054,0.023,0.023,0.779,0.894,0.630,0.118,0.234,1.151,5.954,1.189,2.859,0.022,0.096,0.050,20.217,2.974,2.059,1.549,0.270,57.886
Colo9345_rep10_Dep6_Tu40,0.298,0.185,1.352,2.733,1.090,5.206,7.506,3.839,0.496,0.345,0.033,0.207,0.331,0.050,0.130,0.011,0.082,0.057,0.503,0.102,0.844,1.185,0.580,0.645,1.344,0.008,0.000,1.053,1.725,3.365,0.621,0.004,2.356,5.252,11.928,1.665,4.130,4.759,1.828,0.210,31.942
Colo9345_rep9_Dep6_Tu20,0.102,0.065,2.710,0.009,0.958,1.087,15.348,5.367,0.537,0.562,0.418,0.252,0.004,0.002,0.070,0.001,0.009,0.042,0.487,0.128,0.047,0.066,0.250,1.613,0.045,0.001,0.143,0.033,0.000,0.687,0.107,0.000,7.225,40.171,0.436,0.000,0.821,0.593,1.754,0.010,17.841
Colo9345_rep8_Dep6_Tu3,3.054,1.783,5.542,6.883,7.116,13.378,3.077,5.038,5.483,1.794,0.600,0.333,0.002,0.009,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.116,0.000,0.000,0.000,9.274,35.515,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep5_Dep6_Tu3,1.498,2.931,11.352,4.325,2.488,0.722,6.111,0.671,4.134,1.783,0.612,0.115,0.055,0.258,0.036,0.002,0.000,0.057,0.003,0.003,0.000,0.000,0.001,3.830,0.001,0.000,0.008,0.000,0.047,0.548,0.000,0.118,0.095,42.778,2.894,0.330,6.585,0.000,0.000,0.004,5.604
Colo9345_rep1_Dep6_Tu40,0.592,0.094,0.199,0.562,0.227,0.704,0.040,0.238,0.943,0.203,0.462,0.154,0.110,0.002,0.003,0.065,0.038,0.076,1.796,0.148,0.023,0.038,0.058,0.003,0.384,0.028,0.682,0.832,3.236,4.199,2.696,0.211,0.089,0.011,0.398,20.047,1.976,0.320,2.024,1.639,54.447
