Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.169,1.094,1.582,2.042,2.690,0.488,2.171,3.222,2.786,7.711,3.350,3.200,18.061,1.384,4.060,1.368,4.865,1.089,3.961,8.858,4.136,15.085,6.629
Colo9345_rep8_Dep6_Tu30,2.063,2.642,3.908,1.543,0.681,1.465,1.952,3.611,3.531,0.243,6.188,3.566,9.567,3.093,5.366,16.437,7.269,1.071,6.020,0.130,3.524,12.959,3.170
Colo9345_rep5_Dep6_Tu1,0.339,3.701,0.249,0.064,5.388,0.056,3.213,1.568,2.026,4.420,6.175,2.419,29.283,0.115,0.083,0.944,16.951,0.134,0.078,6.359,4.717,11.528,0.191
Colo9345_rep5_Dep6_Tu20,1.197,4.230,1.935,4.398,3.903,2.268,3.359,4.182,1.772,3.768,3.702,1.138,0.609,15.642,7.282,7.438,4.785,6.543,8.460,4.420,3.165,4.389,1.417
Colo9345_rep7_Dep6_Tu20,2.263,4.378,3.345,4.785,2.737,2.158,0.251,4.008,3.624,3.082,2.893,0.324,1.713,9.105,22.196,4.442,2.684,0.985,5.344,3.284,9.981,3.787,2.629
Colo9345_rep6_Dep6_Tu2,0.578,1.700,0.925,0.498,2.796,0.358,3.749,0.889,5.833,3.709,5.112,2.322,27.154,0.641,0.848,1.908,15.177,0.787,2.421,8.189,2.053,11.789,0.565
Colo9345_rep10_Dep6_Tu10,0.398,0.452,1.296,0.749,5.361,0.151,2.819,6.944,0.015,4.826,6.748,2.210,19.168,0.113,1.796,3.078,16.129,0.457,3.244,4.176,3.364,13.881,2.626
Colo9345_rep1_Dep6_Tu10,1.698,0.369,2.898,2.924,3.825,1.179,2.965,6.318,3.715,3.522,2.572,0.300,7.790,5.912,9.878,0.188,5.516,4.352,4.878,15.395,7.911,5.202,0.693
Colo9345_rep3_Dep6_Tu30,2.282,3.569,2.130,8.910,2.629,1.660,1.740,3.729,3.617,0.559,2.372,1.308,0.912,20.449,6.390,11.167,2.175,8.266,6.648,2.947,1.029,2.541,2.972
Colo9345_rep6_Dep6_Tu1,0.636,2.313,0.683,0.080,6.889,0.013,1.324,3.224,1.875,1.893,7.045,2.932,27.226,0.121,0.151,0.057,7.854,0.191,0.761,3.169,8.403,22.515,0.647
