Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.006,42.511,0.002,0.529,0.170,0.000,0.133,0.520,0.209,0.292,1.351,0.028,34.859,19.391
Colo9345_rep8_Dep6_Tu30,0.056,37.795,0.532,1.653,0.819,0.005,0.303,0.405,0.013,0.160,1.063,0.016,26.283,30.896
Colo9345_rep5_Dep6_Tu1,0.000,51.635,0.000,0.000,0.013,0.000,0.003,0.025,0.019,0.016,0.809,0.001,45.585,1.894
Colo9345_rep5_Dep6_Tu20,0.408,16.261,3.043,5.480,0.607,1.138,0.462,1.903,1.292,2.510,2.896,0.661,14.527,48.813
Colo9345_rep7_Dep6_Tu20,0.208,20.661,2.750,4.322,1.874,0.345,0.864,2.107,1.429,0.587,0.764,0.029,13.367,50.690
Colo9345_rep6_Dep6_Tu2,0.000,47.238,0.000,0.140,0.013,0.000,0.018,0.114,0.010,0.013,1.316,0.013,44.096,7.030
Colo9345_rep10_Dep6_Tu10,0.000,46.504,0.000,0.600,0.022,0.000,0.024,0.058,0.014,0.028,1.796,0.085,41.590,9.279
Colo9345_rep1_Dep6_Tu10,0.031,32.485,0.789,3.188,1.062,0.064,0.194,0.947,0.786,0.747,1.569,0.114,25.512,32.512
Colo9345_rep3_Dep6_Tu30,1.056,9.501,3.326,5.468,2.842,1.139,0.432,1.583,2.036,2.159,1.844,0.361,6.544,61.709
Colo9345_rep6_Dep6_Tu1,0.000,50.129,0.000,0.002,0.039,0.000,0.009,0.013,0.007,0.007,0.425,0.002,47.409,1.958
Colo9345_rep2_Dep6_Tu10,0.543,34.017,0.766,2.080,0.603,0.021,0.246,0.130,0.363,0.933,1.298,0.242,25.106,33.653
Colo9345_rep6_Dep6_Tu5,0.002,42.108,0.000,1.163,0.134,0.000,0.069,0.092,0.332,0.256,1.141,0.100,36.502,18.099
Colo9345_rep5_Dep6_Tu10,0.334,32.047,1.394,1.936,0.726,0.019,0.249,0.439,0.464,1.308,2.341,0.081,25.780,32.881
Colo9345_rep5_Dep6_Tu40,1.512,0.923,5.220,8.691,1.777,1.635,1.391,3.856,1.887,2.641,1.417,0.196,2.653,66.199
