Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Br62_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.000,63.802,35.623
Br62_rep5_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.380,0.000,62.949,36.669
Br62_rep6_Dep6_Tu30,32.241,0.000,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.858,32.013
Br62_rep7_Dep6_Tu20,23.769,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,45.495,30.656
Br62_rep2_Dep6_Tu40,40.941,0.000,0.199,2.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.492,26.825
Br62_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.000,62.078,37.376
Br62_rep5_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.671,0.000,61.378,37.951
Br62_rep4_Dep6_Tu50,51.682,0.000,0.373,4.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.648,20.827
Br62_rep8_Dep6_Tu40,46.444,0.000,0.140,1.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.903,21.828
Br62_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.732,0.000,61.397,37.870
Br62_rep9_Dep6_Tu40,46.448,0.000,0.147,1.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.392,21.366
Br62_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,60.022,39.632
Br62_rep6_Dep6_Tu10,6.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.274,0.000,52.193,40.629
Br62_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,61.977,37.329
Br62_rep9_Dep6_Tu5,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.821,0.000,57.642,41.092
Br62_rep6_Dep6_Tu40,44.046,0.000,0.168,1.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.465,23.902
Br62_rep4_Dep6_Tu20,23.284,0.000,0.000,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.656,33.865
Br62_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.729,0.000,59.821,39.449
Br62_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.530,0.000,63.058,35.412
Br62_rep3_Dep6_Tu5,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,58.440,41.204
Br62_rep9_Dep6_Tu50,54.355,0.000,0.387,3.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.468,19.419
