Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov9433_rep10_Dep6_Tu5,3.244,1.430,6.949,1.277,7.368,3.732,3.360,2.357,4.213,0.677,4.013,2.812,1.329,0.494,2.520,1.488,0.592,0.399,0.666,0.387,0.118,1.220,1.721,0.054,0.067,0.166,0.207,0.002,0.075,0.000,0.083,0.267,0.428,2.701,2.632,0.102,0.446,0.420,0.877,0.522,4.239,1.049,0.724,3.530,7.122,8.037,3.652,7.538,1.307,1.385
Ov9433_rep6_Dep6_Tu20,1.734,0.383,4.887,3.380,2.000,0.445,2.307,3.740,5.640,3.594,2.437,3.030,0.376,0.755,0.567,1.000,1.536,0.055,2.089,0.246,0.888,0.927,0.629,0.665,1.029,0.303,0.848,0.184,0.748,0.937,0.125,0.292,1.629,3.969,0.964,1.237,1.218,0.507,1.027,1.214,4.693,4.925,2.582,3.005,2.891,7.822,1.205,2.147,4.932,6.254
Ov9433_rep8_Dep6_Tu5,0.114,4.087,9.728,4.164,8.303,2.067,5.752,0.936,2.917,1.546,1.743,2.131,0.672,2.209,1.524,0.693,0.441,1.828,0.589,1.299,0.028,0.891,0.939,0.009,0.124,0.065,0.212,0.001,0.070,0.012,0.045,0.209,1.037,1.634,3.436,0.704,0.161,0.140,0.281,0.124,2.485,4.427,6.160,2.760,5.339,4.552,0.187,5.992,2.340,2.896
Ov9433_rep2_Dep6_Tu5,0.217,3.279,6.871,9.616,0.029,10.555,1.837,4.419,2.312,3.302,0.883,1.502,0.745,0.850,0.404,0.891,0.027,1.374,1.381,0.729,0.861,0.554,0.829,0.001,0.254,0.022,0.096,0.002,0.047,0.003,0.004,0.136,0.689,3.178,1.472,0.271,0.029,0.359,0.168,0.413,3.460,4.235,0.077,1.559,7.549,6.273,2.509,7.211,4.068,2.447
Ov9433_rep5_Dep6_Tu0.5,1.292,1.102,4.003,9.835,3.013,8.883,7.086,0.166,4.281,7.221,1.513,1.123,0.470,0.802,1.056,0.626,1.173,0.040,0.128,0.808,0.730,1.271,0.386,0.002,0.042,0.036,0.068,0.000,0.028,0.001,0.005,0.088,0.508,2.546,0.825,0.281,0.168,0.221,0.152,0.130,1.882,2.845,1.956,1.602,6.910,1.253,0.519,5.898,14.508,0.521
Ov9433_rep5_Dep6_Tu5,0.357,2.130,9.231,5.232,2.291,4.043,3.446,4.444,5.192,2.116,0.299,1.660,0.645,1.806,0.345,0.509,2.854,1.992,2.517,0.008,1.064,0.053,0.612,0.002,0.058,0.081,0.015,0.000,0.048,0.000,0.089,0.470,1.568,1.057,1.527,0.105,0.144,0.412,0.159,0.060,1.695,9.939,9.528,3.438,4.864,5.200,2.909,0.071,1.685,2.030
Ov9433_rep8_Dep6_Tu30,2.113,1.502,4.881,0.900,4.946,2.475,3.031,0.393,0.031,2.850,1.931,0.322,0.731,0.640,1.184,0.162,0.715,0.906,1.086,0.295,0.305,0.165,1.882,0.612,0.901,2.047,3.505,1.048,1.304,2.968,0.157,0.443,2.246,0.160,2.143,0.570,0.012,1.056,1.559,1.658,9.165,3.446,0.468,4.824,2.317,2.963,1.333,2.658,9.128,7.866
Ov9433_rep6_Dep6_Tu0.3,1.850,2.117,7.065,5.351,1.716,0.684,5.464,0.993,6.902,5.006,3.567,3.165,1.238,1.812,0.086,0.800,1.737,0.531,0.261,0.198,0.874,0.498,0.474,0.000,0.058,0.026,0.021,0.000,0.010,0.000,0.011,0.130,0.243,1.216,1.277,0.077,0.094,0.176,0.224,0.256,3.028,2.900,9.568,5.462,4.930,0.004,4.292,0.386,12.984,0.238
Ov9433_rep1_Dep6_Tu0.3,1.877,1.914,6.533,9.242,3.487,6.997,2.506,0.502,2.889,5.382,4.445,3.188,1.062,1.384,0.426,1.298,1.636,1.971,0.381,0.261,0.786,0.171,0.087,0.001,0.203,0.030,0.027,0.001,0.012,0.000,0.040,0.316,0.188,1.890,2.240,0.274,0.029,0.491,0.133,0.158,5.475,5.153,1.217,1.237,2.062,6.322,3.134,6.091,4.765,0.087
Ov9433_rep2_Dep6_Tu10,0.471,1.657,4.092,3.595,3.339,3.425,2.946,7.052,2.784,4.618,0.913,0.814,1.099,0.533,0.242,0.062,1.323,1.396,0.753,0.815,0.536,1.170,0.604,0.848,0.199,0.214,0.315,0.048,0.027,0.207,0.149,0.610,0.924,1.995,1.117,1.285,0.324,0.158,0.217,0.160,7.035,8.416,3.035,6.428,4.453,3.346,3.692,6.279,1.351,2.927
