Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Ov9433_rep10_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,32.636,0.000,0.000,0.000,9.772,0.000,57.558,0.032
Ov9433_rep6_Dep6_Tu20,0.000,18.030,0.000,0.000,0.000,0.000,26.654,0.000,0.000,0.000,4.249,0.000,46.551,4.515
Ov9433_rep8_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,37.599,0.000,0.000,0.000,0.721,0.000,60.449,1.231
Ov9433_rep2_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,29.191,0.000,0.000,0.000,0.873,0.000,67.603,2.331
Ov9433_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,24.622,0.000,0.000,0.000,11.123,0.000,64.255,0.000
Ov9433_rep5_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,38.869,0.000,0.000,0.000,0.920,0.000,60.210,0.000
Ov9433_rep8_Dep6_Tu30,0.486,23.460,0.084,0.000,0.000,0.000,19.273,0.000,0.000,0.000,1.977,0.000,44.137,10.584
Ov9433_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,31.572,0.000,0.000,0.000,3.400,0.000,65.027,0.000
Ov9433_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,32.831,0.000,0.000,0.000,11.954,0.000,55.214,0.000
Ov9433_rep2_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,26.839,0.000,0.000,0.000,8.666,0.000,61.256,3.238
Ov9433_rep4_Dep6_Tu20,3.599,13.388,0.483,0.000,0.000,0.000,27.328,0.000,0.000,0.000,1.090,0.000,48.681,5.431
Ov9433_rep3_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,32.418,0.000,0.000,0.000,9.880,0.000,55.657,2.044
Ov9433_rep4_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,29.655,0.000,0.000,0.000,7.316,0.000,63.028,0.000
Ov9433_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,38.751,0.000,0.000,0.000,1.762,0.000,59.486,0.000
Ov9433_rep10_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,33.946,0.000,0.000,0.000,4.401,0.000,61.653,0.000
Ov9433_rep6_Dep6_Tu30,23.521,3.062,0.187,0.000,0.000,0.000,20.015,0.000,0.000,0.000,1.694,0.000,43.243,8.276
Ov9433_rep1_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,28.172,0.000,0.000,0.000,9.596,0.000,62.231,0.000
Ov9433_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,34.277,0.000,0.000,0.000,7.373,0.000,58.349,0.000
Ov9433_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,34.535,0.000,0.000,0.000,3.010,0.000,62.454,0.000
Ov9433_rep9_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,34.636,0.000,0.000,0.000,2.789,0.000,61.569,1.006
Ov9433_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,24.380,0.000,0.000,0.000,12.474,0.000,63.145,0.000
Ov9433_rep4_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,25.018,0.000,0.000,0.000,8.790,0.000,61.763,4.428
Ov9433_rep1_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,32.784,0.000,0.000,0.000,11.464,0.000,55.751,0.000
Ov9433_rep4_Dep6_Tu50,10.452,18.708,11.693,0.000,0.000,0.000,10.732,0.000,0.000,0.000,0.768,0.000,33.071,14.576
Ov9433_rep9_Dep6_Tu30,10.838,9.121,0.171,0.000,0.000,0.000,18.655,0.000,0.000,0.000,1.246,0.000,46.614,13.354
Ov9433_rep4_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,31.883,0.000,0.000,0.000,2.376,0.000,65.740,0.000
Ov9433_rep7_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,38.457,0.000,0.000,0.000,1.167,0.000,60.375,0.000
Ov9433_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,30.889,0.000,0.000,0.000,2.325,0.000,66.785,0.000
Ov9433_rep2_Dep6_Tu30,0.578,25.170,0.000,0.000,0.000,0.000,16.185,0.000,0.000,0.000,5.856,0.000,43.556,8.653
