Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,3.977,0.175,2.451,2.061,5.346,0.570,2.995,3.874,1.551,5.835,5.172,1.572,3.422,1.152,2.544,1.920,7.152,4.758,9.470,7.562,7.937,3.402,15.102
Colo9345_rep8_Dep6_Tu30,5.124,1.813,1.447,0.435,5.414,3.043,3.523,1.811,3.465,2.258,3.183,1.190,5.542,4.630,3.372,5.149,0.003,6.362,9.006,11.108,12.956,6.790,2.376
Colo9345_rep5_Dep6_Tu1,1.734,3.519,0.940,0.017,1.775,0.401,2.569,1.706,2.865,9.708,9.900,3.701,21.197,1.064,0.125,0.738,23.047,0.235,12.605,1.844,0.215,0.050,0.048
Colo9345_rep5_Dep6_Tu20,1.055,3.957,4.292,7.816,3.111,3.349,2.885,0.477,1.867,2.523,2.440,0.958,0.974,14.284,15.925,0.995,0.920,12.502,3.700,2.143,5.100,0.392,8.336
Colo9345_rep7_Dep6_Tu20,3.628,1.847,4.882,8.309,3.245,1.322,2.526,2.204,0.646,3.699,1.451,0.949,0.944,0.088,9.036,5.850,0.573,4.151,0.672,4.825,10.903,18.712,9.538
Colo9345_rep6_Dep6_Tu2,2.835,1.673,0.869,0.268,3.226,1.185,3.752,5.583,1.181,4.926,8.406,2.043,20.052,4.309,0.162,4.567,11.614,0.152,5.230,9.018,2.929,0.103,5.916
Colo9345_rep10_Dep6_Tu10,1.071,1.495,1.613,0.328,5.696,1.776,1.379,3.342,1.789,7.826,10.176,1.918,6.780,13.419,0.451,3.472,9.539,1.603,10.619,7.101,1.281,2.234,5.090
Colo9345_rep1_Dep6_Tu10,3.569,1.087,1.467,5.063,0.819,3.671,4.179,3.959,0.962,4.282,4.298,2.265,5.159,0.416,2.662,1.918,7.567,5.616,4.561,2.708,15.638,8.705,9.430
Colo9345_rep3_Dep6_Tu30,5.581,3.331,4.371,9.357,2.276,0.652,2.709,0.763,2.099,1.364,0.927,0.270,1.085,4.672,25.640,3.575,1.062,5.371,0.694,8.514,1.901,9.977,3.811
Colo9345_rep6_Dep6_Tu1,0.493,0.224,0.078,0.049,3.881,0.539,3.887,1.640,1.972,8.831,10.121,2.646,26.380,6.275,0.090,0.681,13.193,0.102,11.017,0.530,1.129,0.293,5.950
Colo9345_rep2_Dep6_Tu10,1.868,3.271,3.705,2.439,3.575,1.825,2.365,3.161,1.760,2.424,7.227,1.298,7.108,4.825,2.441,8.181,2.057,8.606,8.177,3.609,0.351,9.322,10.404
Colo9345_rep6_Dep6_Tu5,1.862,0.295,2.506,2.074,6.644,2.042,3.032,2.456,1.705,4.704,3.499,2.355,7.908,2.892,3.043,1.815,4.788,2.271,3.243,23.027,1.708,6.116,10.015
Colo9345_rep5_Dep6_Tu10,4.912,5.575,3.350,3.658,2.870,1.699,0.745,2.828,2.808,5.221,1.511,0.999,9.311,4.993,4.277,8.142,6.291,9.249,4.765,9.242,0.433,4.743,2.379
Colo9345_rep5_Dep6_Tu40,5.674,1.228,6.125,10.298,0.804,3.393,1.598,1.859,0.774,2.127,0.686,0.292,0.758,4.878,18.907,3.541,1.649,12.814,0.209,1.276,2.684,16.926,1.501
Colo9345_rep1_Dep6_Tu0.1,0.007,0.358,0.078,0.001,1.869,0.221,2.506,3.576,0.736,8.283,12.471,1.937,32.118,0.468,0.000,0.908,17.708,0.000,6.905,7.429,1.003,0.001,1.420
Colo9345_rep3_Dep6_Tu10,4.198,5.526,1.117,4.387,0.073,1.797,0.971,5.414,1.583,5.299,6.010,0.954,6.156,3.194,6.642,5.067,8.049,4.975,9.642,1.361,4.798,4.699,8.088
Colo9345_rep4_Dep6_Tu2,0.405,2.434,1.568,0.083,1.411,2.353,1.958,1.285,3.462,6.007,4.665,3.051,22.043,6.029,0.668,2.024,20.641,0.755,10.915,2.888,4.774,0.208,0.374
Colo9345_rep2_Dep6_Tu20,5.275,3.686,1.136,10.063,2.579,4.510,1.035,0.787,3.028,3.723,2.408,1.410,0.679,9.726,9.266,0.975,1.265,10.960,2.167,4.161,7.415,11.226,2.520
Colo9345_rep3_Dep6_Tu50,7.446,3.340,0.488,12.665,1.630,4.935,1.324,0.982,0.197,1.631,0.483,1.411,1.063,0.516,20.846,0.262,1.556,15.532,0.731,0.212,2.573,17.205,2.971
Colo9345_rep6_Dep6_Tu0.1,0.010,0.253,0.059,0.000,4.411,0.088,1.163,3.628,2.004,7.175,16.521,1.811,20.830,0.829,0.000,1.028,19.124,0.000,18.697,0.697,0.057,0.000,1.616
Colo9345_rep3_Dep6_Tu40,6.786,3.404,3.532,10.001,0.743,2.873,1.637,1.762,1.061,0.647,1.084,1.963,1.061,1.248,18.257,2.519,0.523,13.048,0.145,1.103,6.930,16.791,2.883
Colo9345_rep6_Dep6_Tu3,0.804,2.974,2.288,0.254,1.978,1.019,4.874,2.613,3.148,5.673,10.320,0.827,19.260,7.616,0.177,6.145,8.545,0.317,8.347,4.119,1.626,0.354,6.722
Colo9345_rep9_Dep6_Tu50,2.281,6.745,1.636,7.832,4.692,4.725,2.122,1.827,2.739,0.247,4.142,0.566,0.428,1.622,8.321,5.774,3.065,17.510,1.452,5.465,4.130,3.603,9.077
Colo9345_rep1_Dep6_Tu3,0.715,2.444,0.181,0.338,6.868,5.697,1.247,2.720,2.965,3.788,9.135,2.455,18.627,11.463,1.672,3.183,5.834,0.233,12.151,0.364,0.473,0.861,6.585
Colo9345_rep6_Dep6_Tu30,4.328,0.930,6.394,7.568,0.271,5.831,1.540,1.653,1.284,2.651,1.363,1.452,0.913,6.080,10.046,2.867,0.337,19.048,1.797,0.047,6.793,11.014,5.793
Colo9345_rep1_Dep6_Tu20,4.478,3.017,3.534,7.120,2.843,2.890,3.188,0.444,1.594,0.714,0.820,2.391,3.001,6.352,11.790,0.986,4.394,12.901,3.237,5.523,1.116,8.182,9.483
Colo9345_rep4_Dep6_Tu0.5,0.016,0.236,0.051,0.000,6.949,0.427,3.258,1.544,3.020,6.165,2.945,2.814,22.592,1.237,0.000,1.045,31.999,0.000,0.654,11.297,3.070,0.002,0.679
Colo9345_rep9_Dep6_Tu10,0.259,0.244,3.157,0.861,6.265,0.756,4.792,3.906,0.641,5.037,3.300,1.853,11.021,2.568,0.309,6.033,20.511,0.270,4.440,8.379,13.188,0.569,1.640
Colo9345_rep3_Dep6_Tu1,0.095,1.589,0.034,0.047,7.562,0.153,2.282,0.626,2.188,5.739,12.910,2.676,21.883,2.952,0.126,0.637,14.788,0.032,10.724,3.374,5.768,0.997,2.817
Colo9345_rep7_Dep6_Tu0.1,0.002,0.117,0.050,0.000,3.606,0.044,1.682,3.811,2.701,6.899,14.731,0.544,19.794,0.425,0.000,1.531,10.620,0.000,26.793,4.387,0.928,0.000,1.334
Colo9345_rep4_Dep6_Tu20,3.440,4.267,2.061,4.582,2.660,2.475,1.289,2.097,4.011,2.478,3.086,1.391,4.075,1.041,15.755,3.691,1.310,11.419,4.934,6.221,8.199,8.750,0.766
Colo9345_rep7_Dep6_Tu5,1.099,1.644,1.185,3.604,6.916,1.793,5.318,2.140,3.884,1.206,8.089,1.001,12.243,11.246,3.241,3.729,2.354,1.696,16.011,1.764,0.675,2.379,6.781
Colo9345_rep10_Dep6_Tu50,5.139,4.136,0.657,11.907,1.652,7.370,1.017,1.239,0.175,1.559,2.693,0.890,1.809,2.527,9.741,1.937,0.755,7.282,2.486,4.639,9.736,10.483,10.173
Colo9345_rep2_Dep6_Tu50,3.533,1.531,4.678,10.961,1.304,3.543,0.498,2.607,0.673,1.635,1.237,0.665,0.574,1.447,28.329,2.552,0.358,23.999,0.224,0.720,5.192,0.286,3.454
Colo9345_rep10_Dep6_Tu40,3.446,4.822,1.722,6.397,1.387,3.905,0.819,0.732,4.016,3.739,1.524,1.982,4.366,11.294,12.834,3.063,3.785,4.478,0.607,7.505,8.947,4.998,3.627
Colo9345_rep9_Dep6_Tu20,4.682,2.790,0.834,0.281,0.308,4.308,4.429,2.543,2.171,1.950,8.116,2.508,10.791,6.375,6.093,3.973,5.724,0.713,12.135,1.949,12.454,3.226,1.645
Colo9345_rep8_Dep6_Tu3,0.079,1.314,0.071,0.013,5.237,1.133,2.058,0.057,2.132,8.714,10.619,2.467,27.551,1.004,0.000,3.641,16.569,0.010,9.909,4.384,1.256,0.037,1.744
Colo9345_rep5_Dep6_Tu3,1.561,1.254,0.000,1.776,5.284,3.493,2.956,1.668,3.698,3.946,10.769,2.116,18.446,0.154,3.547,5.436,1.859,0.526,17.261,6.353,2.037,0.097,5.762
Colo9345_rep1_Dep6_Tu40,3.562,3.836,5.734,10.284,2.053,3.735,1.922,0.752,1.940,2.044,0.288,1.047,0.425,4.420,21.866,0.933,1.518,18.752,0.306,1.906,7.352,4.528,0.796
Colo9345_rep9_Dep6_Tu0.3,0.002,0.094,0.035,0.001,5.559,0.418,2.178,3.270,1.033,3.279,10.908,1.654,31.602,1.100,0.000,1.448,0.841,0.000,28.277,7.180,0.045,0.007,1.070
Colo9345_rep4_Dep6_Tu1,1.003,0.053,0.670,0.128,0.471,2.521,3.554,4.428,0.375,9.561,12.612,2.374,27.041,4.544,0.033,2.848,6.112,0.072,18.050,1.765,0.583,0.059,1.145
Colo9345_rep10_Dep6_Tu20,3.912,1.395,0.514,1.382,5.214,5.667,2.469,2.781,4.552,5.293,0.523,0.746,10.206,7.706,4.929,0.660,8.633,0.292,7.639,6.186,8.627,3.990,6.683
Colo9345_rep1_Dep6_Tu1,0.261,0.518,1.231,0.034,5.180,0.349,1.924,3.935,4.283,4.498,10.306,1.728,25.164,2.337,0.010,1.111,17.506,0.003,12.698,2.235,2.679,0.022,1.988
Colo9345_rep6_Dep6_Tu50,0.156,3.381,2.928,1.083,1.007,0.607,0.853,1.297,2.038,1.075,1.249,0.617,0.511,0.006,1.380,73.514,1.664,0.381,0.014,0.502,1.661,0.376,3.701
Colo9345_rep7_Dep6_Tu0.5,0.028,0.828,0.150,0.019,5.183,0.263,2.437,5.224,1.403,5.350,14.297,4.165,6.323,1.821,0.001,1.006,22.695,0.007,13.715,10.400,1.183,0.010,3.492
Colo9345_rep10_Dep6_Tu0.3,0.007,0.036,0.027,0.000,3.823,0.087,0.541,0.259,4.690,6.078,9.061,3.236,30.377,1.300,0.000,1.341,10.424,0.000,21.231,4.066,1.558,0.000,1.858
Colo9345_rep9_Dep6_Tu3,0.567,0.141,0.270,0.010,6.659,0.412,1.878,4.491,2.150,6.759,14.922,2.122,11.391,1.775,0.011,0.989,14.196,0.024,19.894,5.058,3.924,0.026,2.334
Colo9345_rep3_Dep6_Tu0.1,0.003,0.204,0.024,0.019,5.275,0.255,1.674,1.462,2.457,3.918,14.455,2.188,27.510,0.959,0.001,1.415,19.699,0.001,15.167,1.634,0.444,0.002,1.232
Colo9345_rep6_Dep6_Tu20,3.390,8.119,3.095,6.324,3.052,1.732,2.404,0.950,2.283,3.670,0.600,1.252,5.925,9.476,15.268,1.027,2.512,12.187,3.169,1.717,4.325,2.884,4.638
Colo9345_rep8_Dep6_Tu0.5,0.005,0.285,0.013,0.000,5.438,0.199,4.533,0.280,2.125,9.600,13.677,1.504,20.642,1.821,0.000,2.576,8.321,0.000,24.186,2.897,0.322,0.000,1.577
Colo9345_rep9_Dep6_Tu0.5,0.030,0.418,0.091,0.000,0.982,0.111,3.948,4.915,1.143,6.814,14.433,2.833,16.054,1.248,0.000,4.062,0.745,0.000,37.964,2.159,0.645,0.001,1.402
Colo9345_rep9_Dep6_Tu2,0.147,0.837,1.078,0.005,1.773,0.187,1.571,4.309,3.263,10.005,15.890,0.444,10.191,1.081,0.000,3.979,23.945,0.000,14.096,4.370,0.639,0.001,2.190
Colo9345_rep8_Dep6_Tu0.3,0.038,0.101,0.037,0.001,2.596,0.571,1.051,1.047,3.656,7.307,19.390,2.650,7.978,1.324,0.000,1.542,17.435,0.000,31.885,0.259,0.836,0.001,0.294
Colo9345_rep6_Dep6_Tu0.5,0.029,0.362,0.150,0.002,5.309,0.191,0.779,0.759,5.119,9.660,10.403,2.448,17.698,0.496,0.000,1.544,34.324,0.000,0.446,5.603,1.809,0.000,2.866
Colo9345_rep4_Dep6_Tu0.1,0.017,0.200,0.105,0.000,3.705,0.501,2.333,4.375,3.121,4.273,9.209,2.161,23.286,0.939,0.000,0.078,17.466,0.000,20.784,4.032,0.551,0.002,2.863
