Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Br62_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,43.046,0.000,0.001,0.005,0.001,0.030,8.645,0.010,48.263
Br62_rep5_Dep6_Tu3,0.000,0.000,8.295,0.000,48.234,0.000,0.000,0.001,0.000,0.947,3.659,0.004,38.859
Br62_rep6_Dep6_Tu30,1.266,0.050,55.578,0.000,20.564,0.307,0.418,0.167,1.408,0.554,3.990,0.690,15.009
Br62_rep7_Dep6_Tu20,0.000,0.000,44.070,0.000,31.203,0.002,0.001,0.001,0.000,0.049,2.801,0.002,21.872
Br62_rep2_Dep6_Tu40,3.740,0.968,69.344,2.611,0.883,0.162,2.517,0.083,0.049,0.120,2.220,0.032,17.272
Br62_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,52.699,0.000,0.445,0.001,0.003,0.358,6.357,0.000,40.138
Br62_rep5_Dep6_Tu2,0.000,0.036,1.946,0.000,54.348,0.000,0.001,0.057,0.333,0.062,1.359,1.340,40.519
Br62_rep4_Dep6_Tu50,5.867,0.010,79.966,2.863,0.742,0.000,0.220,0.080,1.663,3.290,0.716,0.184,4.399
Br62_rep8_Dep6_Tu40,2.688,0.007,70.029,2.143,10.005,0.001,0.002,1.191,0.021,1.547,3.988,0.094,8.284
Br62_rep7_Dep6_Tu2,0.000,0.000,0.118,0.000,53.546,0.000,0.008,0.003,0.001,0.464,3.523,0.002,42.335
Br62_rep9_Dep6_Tu40,2.584,0.004,70.170,2.938,2.014,0.001,0.004,0.963,0.006,2.163,5.467,0.005,13.681
Br62_rep10_Dep6_Tu2,0.000,0.000,1.531,0.000,47.593,0.001,0.000,0.116,0.002,1.434,4.365,0.089,44.869
Br62_rep6_Dep6_Tu10,0.000,0.000,20.563,0.116,38.851,0.000,0.000,0.000,0.001,0.309,3.703,1.202,35.254
Br62_rep2_Dep6_Tu2,0.000,0.000,0.216,0.000,50.504,0.000,0.000,0.001,0.001,2.412,5.560,0.000,41.306
Br62_rep9_Dep6_Tu5,0.000,0.001,6.361,0.000,52.763,0.000,0.000,0.030,0.004,2.148,3.035,0.051,35.606
Br62_rep6_Dep6_Tu40,1.776,0.169,65.591,4.852,11.134,0.009,0.000,0.001,0.000,2.909,5.020,0.028,8.510
Br62_rep4_Dep6_Tu20,0.000,0.000,45.181,1.508,25.837,0.000,0.209,0.071,0.048,0.003,4.071,0.045,23.027
Br62_rep9_Dep6_Tu1,0.000,0.000,1.954,0.000,48.375,0.000,0.002,0.001,0.000,0.384,4.460,0.000,44.824
Br62_rep1_Dep6_Tu0.3,0.000,0.098,0.000,0.000,42.705,0.000,0.011,0.227,0.129,1.110,9.910,0.668,45.139
Br62_rep3_Dep6_Tu5,0.000,0.000,7.176,0.000,44.076,0.000,0.000,0.000,0.000,3.955,0.962,0.001,43.830
Br62_rep9_Dep6_Tu50,5.996,0.001,74.022,4.940,3.312,0.000,0.012,0.053,0.054,4.418,1.038,0.019,6.134
Br62_rep5_Dep6_Tu30,0.001,0.595,52.066,0.927,23.620,1.930,0.424,0.153,0.043,3.034,0.745,0.000,16.463
Br62_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,49.731,0.000,0.000,0.008,0.001,0.092,6.756,0.020,43.392
Br62_rep1_Dep6_Tu20,0.001,0.056,39.328,0.232,28.886,0.000,0.073,0.082,0.042,0.208,0.952,2.486,27.655
Br62_rep4_Dep6_Tu2,0.000,0.000,0.000,0.249,43.791,0.000,0.015,0.007,0.249,0.782,8.442,0.673,45.791
Br62_rep8_Dep6_Tu3,0.000,0.045,5.321,0.156,46.292,0.003,0.000,0.002,0.000,2.935,0.760,0.018,44.467
Br62_rep2_Dep6_Tu5,0.000,0.000,13.225,0.040,38.388,0.000,0.000,0.001,0.000,4.653,0.588,0.002,43.103
Br62_rep2_Dep6_Tu1,0.000,0.008,0.000,0.000,46.877,0.000,0.000,0.149,0.052,2.348,7.503,0.206,42.857
Br62_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,46.130,0.000,0.000,0.000,0.000,1.246,5.678,1.957,44.987
Br62_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,43.087,0.000,0.058,0.079,0.007,0.996,6.264,2.309,47.199
Br62_rep3_Dep6_Tu40,3.288,0.705,70.784,3.877,6.527,0.005,0.084,0.027,0.003,0.101,1.186,1.971,11.442
Br62_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,43.595,0.000,0.000,0.000,0.000,0.386,4.779,0.002,51.237
Br62_rep4_Dep6_Tu0.5,0.000,0.000,0.000,0.000,46.120,0.000,0.006,0.001,0.009,2.111,6.906,0.227,44.620
Br62_rep6_Dep6_Tu50,3.197,0.275,70.840,4.394,0.401,0.001,0.820,1.769,0.963,7.516,2.966,1.700,5.160
Br62_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,48.934,0.000,0.000,0.001,0.000,0.687,6.666,0.001,43.711
Br62_rep9_Dep6_Tu30,0.431,0.177,51.657,0.000,21.082,0.000,0.004,0.019,0.057,0.721,6.837,2.176,16.838
Br62_rep6_Dep6_Tu20,0.000,0.731,36.140,1.031,33.293,0.002,0.000,0.001,0.029,0.013,3.867,0.155,24.740
Br62_rep5_Dep6_Tu5,0.000,0.000,8.530,0.000,51.385,0.000,0.015,0.187,0.170,2.603,3.384,0.197,33.529
Br62_rep4_Dep6_Tu40,0.334,1.272,68.768,4.134,17.805,0.008,0.002,0.000,0.000,0.623,0.792,0.000,6.261
Br62_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,45.744,0.000,0.465,0.707,0.230,0.453,4.457,1.046,46.897
