Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.000,0.000,0.000,16.163,0.000,2.340,0.000,0.000,0.000,0.000,0.000,0.000,47.453,34.043
Colo9345_rep8_Dep6_Tu30,0.000,1.231,0.130,27.259,0.000,5.366,0.000,0.000,0.000,0.000,0.000,0.000,41.038,24.975
Colo9345_rep5_Dep6_Tu1,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.517,0.000,57.267,42.005
Colo9345_rep5_Dep6_Tu20,0.994,5.259,0.877,40.410,0.000,9.584,0.000,0.000,0.000,0.000,0.000,0.000,17.705,25.170
Colo9345_rep7_Dep6_Tu20,1.201,3.519,0.834,43.970,0.444,9.214,0.000,0.000,0.000,0.000,0.000,0.000,20.232,20.586
Colo9345_rep6_Dep6_Tu2,0.000,0.000,0.000,3.116,0.000,0.000,0.000,0.000,0.000,0.000,0.289,0.000,51.858,44.735
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,4.265,0.000,1.865,0.000,0.000,0.000,0.000,0.401,0.000,55.217,38.252
Colo9345_rep1_Dep6_Tu10,0.000,1.783,0.467,25.906,0.000,5.592,0.000,0.000,0.000,0.000,0.000,0.000,30.221,36.030
Colo9345_rep3_Dep6_Tu30,1.513,5.437,1.395,50.685,2.810,11.404,0.000,0.000,0.000,0.000,0.000,0.000,10.829,15.928
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.000,62.497,37.002
Colo9345_rep2_Dep6_Tu10,0.005,1.289,0.431,30.226,0.000,5.031,0.000,0.000,0.000,0.000,0.000,0.000,36.683,26.335
Colo9345_rep6_Dep6_Tu5,0.000,0.000,0.000,15.853,0.000,2.334,0.000,0.000,0.000,0.000,0.039,0.000,47.459,34.314
