Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,1.084,3.423,0.764,0.812,2.810,0.498,1.161,5.657,6.483,6.002,3.851,2.661,14.364,1.606,4.223,8.829,2.396,5.142,11.193,0.204,2.443,4.648,9.745
Colo9345_rep8_Dep6_Tu30,0.910,9.701,1.020,0.239,0.255,1.432,2.149,1.642,10.702,1.025,0.881,4.100,5.999,4.787,7.095,8.931,1.103,5.773,10.228,5.324,4.041,3.738,8.924
Colo9345_rep5_Dep6_Tu1,0.337,2.887,0.344,0.122,1.924,0.050,2.911,7.789,1.903,4.235,11.913,2.566,15.897,0.072,1.273,5.239,3.280,2.093,11.053,0.101,13.622,0.014,10.375
Colo9345_rep5_Dep6_Tu20,1.263,3.015,1.995,5.359,0.917,2.017,1.553,6.543,5.344,2.170,2.002,2.582,4.010,21.989,14.208,8.405,5.847,1.373,2.968,2.051,1.798,0.871,1.720
Colo9345_rep7_Dep6_Tu20,0.810,3.415,1.752,6.758,0.627,1.551,0.808,3.446,7.823,0.416,6.953,0.401,3.069,11.704,2.166,6.544,3.108,4.056,2.293,20.477,5.229,0.374,6.220
Colo9345_rep6_Dep6_Tu2,0.701,5.430,0.473,0.053,2.356,0.036,2.776,1.853,8.823,2.370,7.745,0.525,21.345,0.594,1.825,4.242,11.549,7.106,8.827,0.307,6.105,0.165,4.793
Colo9345_rep10_Dep6_Tu10,0.719,0.733,1.079,1.084,2.958,0.301,2.776,9.567,4.005,2.299,8.651,0.403,17.692,1.633,3.170,1.872,3.749,6.731,12.589,0.636,11.280,0.639,5.433
Colo9345_rep1_Dep6_Tu10,0.418,6.292,0.707,4.403,1.156,1.311,0.425,3.176,7.998,5.455,3.312,3.023,7.316,1.731,18.198,9.655,5.250,6.592,2.043,0.899,5.614,3.328,1.699
Colo9345_rep3_Dep6_Tu30,1.983,3.935,1.863,2.590,2.219,2.427,2.825,4.673,2.255,1.080,3.717,1.427,2.341,4.316,7.995,10.254,0.657,0.048,2.234,16.176,5.906,18.256,0.823
Colo9345_rep6_Dep6_Tu1,0.027,5.716,0.322,0.211,0.404,0.042,0.831,8.367,6.644,5.746,1.084,2.927,20.761,0.157,1.043,2.124,9.997,0.738,12.344,0.034,9.225,0.042,11.214
Colo9345_rep2_Dep6_Tu10,1.951,0.173,2.104,0.310,0.851,1.476,3.774,2.506,6.092,5.923,8.065,0.347,8.899,4.368,4.783,9.906,3.789,9.595,5.234,7.643,4.921,4.691,2.600
Colo9345_rep6_Dep6_Tu5,0.821,4.639,0.956,1.896,2.974,0.115,1.417,4.753,2.177,1.087,10.403,3.274,17.716,4.169,0.021,11.790,3.008,5.740,10.990,1.386,7.026,1.934,1.708
Colo9345_rep5_Dep6_Tu10,0.799,5.745,1.168,2.796,1.754,1.042,0.991,6.204,4.391,4.445,5.693,3.083,6.031,6.992,12.035,5.135,9.127,1.402,4.888,3.572,3.512,1.768,7.429
Colo9345_rep5_Dep6_Tu40,2.305,3.608,0.349,3.000,1.855,2.168,1.168,0.376,7.246,5.569,1.011,0.741,0.145,19.524,7.731,0.433,4.736,3.080,1.115,1.367,2.066,28.845,1.561
Colo9345_rep1_Dep6_Tu0.1,0.437,3.671,0.161,0.073,1.107,0.025,2.542,2.919,8.825,2.254,2.493,2.229,28.641,0.010,0.118,0.127,0.692,2.574,14.766,0.008,12.238,0.010,14.082
Colo9345_rep3_Dep6_Tu10,0.743,4.374,1.446,3.385,0.661,0.833,2.563,0.912,7.457,4.656,6.338,3.675,6.298,0.708,8.642,7.510,11.360,1.401,8.458,1.488,1.550,11.104,4.439
Colo9345_rep4_Dep6_Tu2,0.605,6.985,0.096,0.419,2.280,0.040,3.712,3.217,0.286,6.411,18.327,3.970,0.689,0.467,3.667,1.829,2.104,8.832,13.530,0.144,10.042,0.299,12.050
Colo9345_rep2_Dep6_Tu20,1.290,1.384,2.205,3.317,1.439,1.528,2.914,6.922,3.100,4.826,3.994,0.592,3.588,25.219,5.082,6.857,0.786,1.291,1.120,5.952,13.952,2.257,0.386
Colo9345_rep3_Dep6_Tu50,1.140,4.111,1.123,6.868,1.814,3.160,0.766,2.301,3.120,1.597,2.693,1.460,0.800,1.089,9.479,4.900,1.878,1.333,0.113,19.733,2.233,28.282,0.010
Colo9345_rep6_Dep6_Tu0.1,0.281,2.417,0.206,0.055,0.956,0.008,2.785,4.284,7.363,4.149,10.517,1.420,20.402,0.000,0.267,1.888,0.524,2.299,23.215,0.001,16.324,0.007,0.633
Colo9345_rep3_Dep6_Tu40,1.630,1.200,2.188,7.852,1.154,2.837,2.333,4.360,1.816,2.907,0.937,1.488,0.942,7.635,11.618,8.618,0.395,3.731,0.801,10.703,1.620,22.290,0.946
Colo9345_rep6_Dep6_Tu3,1.695,2.085,0.130,1.726,0.449,0.824,3.734,7.742,5.323,0.932,9.081,0.614,18.066,1.775,3.539,2.971,1.030,8.785,12.369,0.987,13.843,0.123,2.177
