Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br66_rep4_Dep6_Tu50,1.146,0.095,1.468,0.645,0.443,1.536,1.460,0.181,1.994,1.029,1.391,1.316,1.128,0.444,1.967,1.293,0.932,1.749,0.341,0.245,1.322,0.570,0.925,4.133,0.259,5.352,2.581,6.344,1.517,0.618,0.199,0.136,1.256,1.026,0.054,6.381,1.210,0.964,1.868,0.757,1.062,3.354,1.375,16.667,2.121,1.632,2.107,0.415,0.161,12.831
Br66_rep3_Dep6_Tu0.5,1.317,0.777,0.398,2.939,6.570,8.203,8.397,0.986,9.255,0.583,0.741,4.239,0.803,0.572,0.903,1.712,1.094,0.631,1.098,1.483,0.394,0.120,0.767,0.022,0.217,0.033,0.108,0.009,0.010,0.000,0.004,0.003,0.353,1.190,0.968,0.080,0.282,0.064,0.386,0.270,7.523,1.789,0.462,0.083,0.030,14.870,5.609,1.050,9.850,0.752
Br66_rep2_Dep6_Tu3,0.574,1.425,2.960,0.420,9.145,2.691,8.415,9.294,2.679,1.014,1.356,1.823,0.828,0.034,0.280,2.501,0.911,1.891,1.720,1.533,0.592,0.016,1.014,0.032,0.378,0.241,0.361,0.034,0.056,0.005,0.010,0.031,0.313,0.056,0.461,0.205,0.455,0.430,0.197,0.826,8.073,5.917,2.298,0.689,1.840,1.105,2.864,9.560,9.704,0.742
Br66_rep6_Dep6_Tu40,0.034,2.367,0.107,2.206,2.338,1.435,1.884,2.311,1.196,0.811,1.831,0.090,0.599,0.603,0.034,2.246,1.713,2.451,0.508,0.474,0.794,0.769,0.873,0.706,2.063,0.810,4.830,3.192,1.359,1.078,0.092,0.091,0.570,1.098,2.484,4.008,0.527,2.256,1.053,1.831,2.586,0.214,6.877,15.208,4.484,0.636,0.078,0.743,3.347,10.108
Br66_rep9_Dep6_Tu0.1,1.245,1.621,4.441,7.054,8.285,0.921,3.574,4.948,8.773,1.612,3.033,1.107,0.972,0.727,2.253,1.964,0.595,0.435,0.506,0.469,0.657,0.735,0.804,0.030,0.088,0.068,0.160,0.006,0.006,0.000,0.010,0.001,0.444,1.190,1.038,0.006,0.083,0.156,0.582,0.086,4.299,0.671,1.376,0.596,4.996,12.839,10.281,3.220,0.960,0.077
Br66_rep9_Dep6_Tu5,0.211,1.793,7.973,1.028,0.079,9.460,9.858,1.088,4.647,1.399,0.699,2.911,0.226,0.818,2.519,0.712,1.387,1.228,0.269,1.472,0.906,0.270,0.898,0.024,0.208,0.227,0.254,0.136,0.150,0.019,0.041,0.002,1.315,0.202,1.774,0.348,0.829,0.339,0.029,0.845,12.851,7.306,1.073,3.387,0.898,2.578,8.489,0.937,3.668,0.218
Br66_rep10_Dep6_Tu1,0.209,1.426,6.716,6.361,5.683,0.445,10.253,8.813,2.135,3.376,0.166,1.296,0.230,0.337,1.805,0.310,1.099,1.905,2.053,0.194,0.812,0.232,0.983,0.011,0.222,0.012,0.055,0.007,0.003,0.001,0.014,0.012,0.798,0.840,0.488,0.074,0.357,0.391,0.330,0.504,10.688,3.437,1.088,0.704,5.510,7.576,6.335,2.407,1.029,0.270
Br66_rep6_Dep6_Tu20,1.019,0.156,6.378,1.095,1.170,2.632,2.323,3.416,5.817,1.302,0.371,2.735,1.231,0.532,1.196,1.809,2.388,0.228,1.398,1.731,0.083,0.422,0.868,1.647,0.976,1.810,0.751,0.375,0.927,0.365,0.012,0.094,2.324,0.827,0.293,1.784,0.601,2.179,0.868,0.395,5.016,0.163,4.117,6.428,6.417,1.014,5.099,8.567,0.124,6.527
Br66_rep10_Dep6_Tu30,0.944,0.861,4.256,2.563,0.114,4.493,2.720,1.019,2.152,1.734,2.030,0.801,0.603,1.200,1.563,1.936,0.216,2.110,1.213,1.332,1.138,0.105,1.351,3.478,0.808,0.073,2.559,2.405,0.237,0.768,0.158,0.219,0.872,0.083,1.518,1.431,1.820,1.448,0.837,1.462,2.966,1.139,9.189,12.941,1.958,0.618,2.317,3.362,4.735,4.145
Br66_rep10_Dep6_Tu5,0.657,1.910,7.773,5.185,2.487,3.176,8.695,1.786,5.388,1.018,1.195,3.917,0.588,0.913,2.617,2.150,0.092,0.107,1.126,0.016,0.882,0.839,1.123,0.275,0.174,0.060,0.270,0.047,0.063,0.013,0.001,0.022,0.702,1.052,0.218,0.180,0.329,0.535,0.604,0.825,3.144,3.249,2.980,0.380,7.102,4.015,5.611,10.967,0.495,3.046
