Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br62_rep5_Dep6_Tu0.5,1.137,2.266,13.697,4.401,6.058,9.961,1.499,0.914,9.391,9.260,2.489,0.374,0.230,0.255,1.851,0.031,1.150,0.181,0.132,1.304,0.811,0.262,1.203,0.001,0.060,0.058,0.041,0.001,0.073,0.006,0.055,0.020,0.905,3.058,1.955,0.078,0.169,0.039,0.001,0.125,1.912,6.225,0.023,0.290,4.916,9.269,0.036,0.348,1.112,0.365
Br62_rep5_Dep6_Tu3,0.171,3.414,0.206,8.744,6.168,1.659,1.554,7.915,9.534,1.523,3.743,6.076,0.228,0.941,0.093,0.427,0.703,0.950,0.461,1.165,0.604,0.662,1.310,0.003,0.008,0.038,0.084,0.000,0.137,0.004,0.263,0.143,1.695,4.623,3.398,0.471,0.013,0.506,0.062,0.388,0.539,8.141,7.629,0.661,2.850,1.586,0.477,0.757,2.563,4.708
Br62_rep6_Dep6_Tu30,0.169,2.116,0.136,3.043,2.053,2.802,0.290,0.808,0.762,0.621,0.323,1.449,1.336,0.052,1.823,1.177,0.027,1.402,0.573,0.980,0.415,0.096,1.153,4.910,2.908,3.104,0.257,0.848,0.744,1.202,2.645,1.495,1.759,0.465,2.922,2.063,0.238,0.021,1.672,2.038,2.401,0.259,2.746,19.173,4.891,0.567,0.145,3.504,7.432,5.988
Br62_rep7_Dep6_Tu20,2.674,1.028,3.306,0.299,1.360,2.809,0.049,3.924,3.159,0.227,2.357,0.971,0.552,0.778,0.459,1.187,0.319,0.728,0.648,0.797,0.468,1.349,0.722,0.766,1.159,1.207,0.455,1.748,0.915,1.937,0.380,0.079,1.378,1.796,1.779,2.295,0.350,0.414,0.707,0.041,7.370,5.642,3.473,9.540,1.316,3.398,8.011,5.650,6.436,1.589
Br62_rep2_Dep6_Tu40,1.070,1.030,1.319,0.117,1.031,1.970,1.608,0.101,0.767,0.616,1.097,0.962,0.854,0.576,0.244,0.644,0.226,1.151,0.772,0.214,0.394,0.127,0.990,6.433,0.341,3.608,0.424,8.158,0.402,2.843,1.004,0.224,1.658,0.162,0.815,6.609,1.290,0.083,0.306,1.270,4.675,0.367,7.438,8.094,2.667,0.218,9.670,2.713,4.608,6.039
Br62_rep8_Dep6_Tu0.5,3.020,1.229,10.343,7.211,3.660,3.864,0.859,10.144,2.914,1.961,3.243,5.471,0.885,0.192,1.294,0.575,1.690,0.472,0.726,1.259,0.571,0.030,3.631,0.000,0.033,0.015,0.052,0.001,0.035,0.001,0.035,0.148,0.917,0.334,3.451,0.006,0.017,0.083,0.034,0.188,8.207,3.009,2.083,0.603,6.483,3.803,0.152,0.865,2.187,2.012
Br62_rep5_Dep6_Tu2,0.249,2.974,1.089,3.030,2.718,3.494,10.164,1.990,11.813,2.940,3.466,3.752,2.557,0.441,0.437,0.539,1.740,0.468,1.348,0.330,0.724,0.245,1.651,0.001,0.075,0.019,0.056,0.000,0.017,0.000,0.031,0.271,0.220,2.269,3.416,0.053,0.052,0.149,0.018,0.152,5.838,6.262,2.290,0.720,8.628,3.604,0.607,1.104,2.735,3.254
Br62_rep4_Dep6_Tu50,0.171,1.227,0.386,0.354,0.417,0.240,0.129,0.260,0.522,0.023,0.151,0.311,0.246,0.257,0.641,0.201,1.383,0.849,0.586,0.738,0.678,0.052,1.540,7.130,2.609,3.104,1.647,6.656,0.389,3.113,0.220,0.037,0.394,0.178,0.552,8.414,1.211,1.544,0.716,0.525,0.139,0.844,5.788,26.492,0.068,0.748,2.456,3.821,6.531,3.315
Br62_rep8_Dep6_Tu40,1.802,0.875,0.572,0.188,1.360,1.207,1.127,0.249,0.021,0.936,1.057,0.593,0.364,0.690,1.136,0.878,0.272,0.178,0.711,0.816,0.650,0.379,0.025,4.439,0.463,3.240,1.585,5.245,0.999,6.054,0.383,0.270,1.048,0.978,1.094,6.863,0.770,0.077,1.299,1.187,4.412,2.984,2.691,2.369,0.056,0.404,6.193,14.465,10.476,3.872
Br62_rep7_Dep6_Tu2,1.313,1.163,2.766,10.479,2.690,10.545,8.134,0.154,7.016,3.010,0.609,3.053,1.311,1.035,1.253,0.389,1.565,1.049,0.477,0.182,0.207,1.307,1.308,0.001,0.033,0.088,0.081,0.000,0.004,0.000,0.128,0.607,1.379,1.630,2.705,0.141,0.111,0.425,0.083,0.106,3.243,3.830,1.510,0.711,6.274,6.503,0.247,1.451,5.888,1.804
