Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,2.064,4.073,14.308,7.487,5.090,4.808,0.000,5.062,0.000,9.556,2.489,0.000,0.000,2.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.257,0.000,0.000,0.000,0.000,0.000,41.616
Breast-GC1002976,8.230,0.000,17.895,10.718,1.009,0.020,0.000,4.409,0.000,0.462,2.214,0.078,0.000,0.807,0.000,0.000,0.000,0.000,0.000,0.000,1.670,0.000,0.000,0.000,0.000,6.000,1.542,0.000,1.846,0.000,0.000,0.566,0.000,0.000,0.894,0.000,0.000,0.000,0.000,0.000,41.640
Breast-GC1002977,0.000,0.000,16.601,17.300,0.000,17.789,3.168,0.000,0.000,0.000,10.917,0.000,15.215,0.897,0.000,0.754,0.000,0.000,1.857,0.000,11.237,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.217
Breast-GC1002978,3.807,0.207,9.801,8.324,0.255,8.643,0.000,0.000,0.504,6.861,11.242,0.000,1.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.672,0.206,3.255,0.000,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.666,0.000,0.000,0.000,0.000,0.000,41.701
Breast-GC1002979,3.473,0.000,18.397,20.976,0.000,0.000,0.000,6.018,0.000,4.793,4.912,0.000,0.000,2.016,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.000,0.536,0.337,0.000,0.000,0.962,6.698,0.832,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.661,28.444
Breast-GC1002980,7.481,1.117,20.821,0.000,0.000,10.653,0.000,0.483,0.321,4.808,4.927,0.000,0.851,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.284,0.000,0.000,0.000,0.000,0.000,46.460
Breast-GC1002981,6.817,0.000,17.424,14.378,0.000,6.600,0.000,1.005,0.000,6.183,6.985,0.008,0.770,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.299,0.000,0.000,0.000,1.592,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.478,0.000,0.000,0.000,0.000,0.000,37.213
Breast-GC1003967,5.330,2.734,21.824,0.000,0.000,3.101,0.216,0.000,2.394,14.773,0.380,0.000,0.000,1.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.442,0.000,0.000,0.020,0.046,0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,47.235
Breast-GC1003968,10.080,0.000,9.699,9.099,0.000,7.300,1.790,3.126,0.000,0.977,6.165,1.434,0.000,1.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.401,0.000,0.000,0.361,1.873,0.000,0.312,0.000,0.791,0.000,1.973,0.000,0.000,0.000,0.000,0.000,0.000,43.573
Breast-GC1003970,5.629,0.000,10.401,7.149,0.000,4.587,1.441,7.154,0.000,8.786,15.903,5.692,1.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.734,0.000,0.079,0.000,0.000,0.000,0.103,0.000,0.000,0.017,0.177,0.000,0.000,0.000,0.359,0.000,0.000,0.000,0.000,0.113,30.671
