Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,0.466,2.755,7.642,3.884,6.012,1.074,8.792,3.985,6.471,1.176,9.332,1.552,0.009,2.871,0.709,0.757,0.142,0.196,0.751,0.617,0.224,0.414,0.476,0.000,0.002,0.018,0.033,0.000,0.000,0.000,0.001,0.046,13.438,3.072,0.375,5.383,3.644,8.401,0.092,5.186
Breast-GC1002976,1.586,0.805,5.919,10.556,3.988,4.250,4.887,1.265,4.120,1.073,0.809,0.093,0.161,1.687,0.580,0.331,0.643,0.672,0.365,1.650,0.399,1.088,0.631,0.004,0.075,1.298,0.216,0.001,0.134,0.000,0.021,0.660,32.007,4.160,0.057,8.418,3.216,0.010,2.039,0.124
Breast-GC1002977,0.011,0.007,3.197,29.765,5.943,5.793,2.239,2.002,3.937,4.198,2.950,0.496,0.005,14.092,0.007,0.041,0.006,0.007,0.102,0.030,3.086,2.474,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.009,0.107,13.578,0.000,0.484,0.002,4.508,0.005,0.029
Breast-GC1002978,0.500,0.783,10.308,3.214,1.310,0.787,1.621,8.039,1.820,1.512,8.588,7.516,1.354,0.695,0.087,0.203,0.735,1.240,0.939,0.009,0.035,0.814,0.640,0.010,2.849,0.051,0.718,0.000,0.000,0.000,0.022,0.434,10.018,5.704,0.420,0.608,0.120,24.957,0.160,1.179
Breast-GC1002979,0.403,1.518,8.369,11.312,3.751,5.159,5.533,7.915,3.670,2.873,5.948,2.245,0.554,1.632,1.030,0.198,1.069,0.786,0.649,0.555,0.248,1.158,0.671,1.067,0.020,0.263,0.955,1.417,0.628,0.014,0.135,0.162,2.021,3.619,0.843,6.432,1.120,5.926,1.523,6.610
Breast-GC1002980,3.025,2.232,8.321,3.409,0.845,4.041,7.206,3.161,6.458,3.684,3.843,3.428,0.420,1.218,1.936,1.401,1.160,1.337,0.989,2.013,0.265,0.059,0.747,0.000,0.000,0.002,0.004,0.000,0.000,0.000,0.000,0.010,2.453,2.791,0.712,2.108,3.478,25.527,0.369,1.348
Breast-GC1002981,0.751,2.176,6.626,9.818,5.180,1.511,7.724,6.598,2.192,5.719,1.941,6.445,0.844,0.441,0.585,0.757,1.279,1.213,0.769,0.456,0.473,0.203,0.191,0.000,0.023,0.030,0.136,0.000,0.000,0.000,0.002,0.049,12.553,2.208,0.225,5.122,2.047,11.552,0.464,1.695
Breast-GC1003967,2.584,3.585,4.904,3.212,3.013,4.555,7.006,5.211,1.071,4.621,4.920,5.448,0.909,1.619,0.741,0.010,0.233,0.300,0.693,0.698,0.376,0.096,0.159,0.005,0.000,0.013,0.131,0.000,0.033,0.000,0.045,0.453,8.263,4.455,0.947,5.132,11.285,8.866,0.071,4.336
Breast-GC1003968,1.842,2.139,3.076,1.775,1.835,9.571,5.688,7.435,1.674,2.268,1.505,4.488,0.254,1.470,0.698,1.906,0.738,0.998,1.448,1.378,1.154,0.086,0.277,0.323,0.071,0.403,0.421,0.117,0.368,0.240,0.196,1.222,11.210,6.660,1.345,10.453,8.558,2.685,1.839,0.186
Breast-GC1003970,2.527,1.307,6.434,5.911,5.401,2.100,3.788,3.959,3.208,13.891,12.986,3.568,0.406,1.902,0.680,0.436,1.141,0.678,0.306,0.717,0.401,0.714,0.844,0.000,0.234,0.311,0.123,0.000,0.000,0.000,0.020,0.695,3.301,3.511,1.442,11.413,0.770,1.386,2.600,0.891
