Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,4.080,1.656,12.155,9.070,12.564,0.000,0.267,2.826,0.000,7.215,4.099,0.000,0.000,1.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.551,0.000,0.000,0.000,0.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.761,0.000,0.000,0.000,0.000,0.000,0.000,3.885,0.000,2.467,0.000,31.952,0.000,0.000,3.831,0.000
Breast-GC1002976,7.594,0.000,14.097,12.100,3.081,1.115,0.000,3.121,0.000,2.551,0.187,0.000,0.044,0.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.581,2.521,0.000,3.723,0.002,0.000,0.000,0.000,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,8.370,2.534,0.452,3.229,32.894,0.000,0.000,0.000,0.000
Breast-GC1002977,0.000,0.346,5.254,23.964,0.000,24.108,2.641,0.000,0.000,0.000,11.367,0.000,2.726,11.495,0.000,0.491,0.000,0.000,0.000,1.802,4.139,0.000,5.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.870,0.000,0.000,0.000,0.000
Breast-GC1002978,3.669,0.453,11.807,7.874,2.267,5.473,0.000,0.009,0.000,2.847,14.916,0.000,0.964,0.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.553,0.283,3.145,0.000,0.370,0.000,0.000,0.003,0.000,0.000,0.000,0.804,0.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.803,7.302,0.000,31.554,1.590,0.000,0.000,0.000
Breast-GC1002979,3.177,0.000,19.015,16.488,0.000,0.618,0.000,8.856,0.000,5.932,3.469,0.228,0.000,1.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.358,0.453,0.000,0.000,0.749,4.854,0.764,0.102,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.227,0.000,5.171,0.000,10.033,0.000,15.280,1.794,0.000,0.000,0.000
Breast-GC1002980,8.799,0.000,20.332,0.283,1.327,9.481,0.072,0.000,0.000,7.656,1.757,0.000,0.000,1.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,4.483,13.757,0.000,0.291,29.740,0.000,0.000,0.000,0.000
Breast-GC1002981,5.934,0.000,12.741,13.320,0.000,7.168,0.000,5.749,0.000,7.045,6.108,0.000,0.000,0.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,5.355,0.000,4.240,4.259,26.738,0.000,0.000,0.000,0.000
Breast-GC1003967,7.784,0.853,7.308,12.562,0.000,6.303,0.856,0.000,1.342,9.216,4.031,0.000,0.000,1.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.699,0.000,0.000,0.000,0.000,0.000,0.000,7.674,0.000,0.000,0.000,39.840,0.000,0.000,0.000,0.000
Breast-GC1003968,11.569,0.000,9.005,7.739,3.812,9.355,0.422,0.228,0.000,0.000,7.714,0.000,0.000,1.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296,0.000,0.000,1.400,0.280,0.078,0.426,0.000,0.000,0.000,0.911,2.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.694,0.000,7.816,33.675,0.000,0.000,0.000,0.000
Breast-GC1003970,5.264,0.000,12.617,12.698,0.000,0.000,0.596,2.262,0.000,16.899,2.100,13.015,0.000,1.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.145,0.000,0.000,0.000,0.000,0.065,0.000,0.031,0.011,0.000,0.000,0.000,0.309,0.000,0.000,0.000,0.010,0.034,0.000,0.000,0.000,14.749,0.000,16.962,0.000,0.000,0.000,0.000
