Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,9.312,11.424,14.601,10.042,9.608,2.555,0.000,2.859,0.344,11.238,4.937,0.479,2.111,2.518,0.000,0.000,0.000,2.302,0.000,3.478,0.000,0.000,3.021,0.000,0.000,0.000,3.037,0.000,1.359,0.000,0.209,0.000,0.000,0.000,4.203,0.000,0.000,0.000,0.000,0.360
Breast-GC1002976,14.672,3.329,18.091,13.181,3.682,0.000,0.000,1.674,0.000,1.457,4.225,0.889,1.863,0.306,0.860,0.000,0.913,0.272,3.321,2.722,2.027,0.000,1.700,0.000,0.021,16.677,1.503,0.000,1.765,0.000,0.324,0.575,0.000,0.000,3.733,0.000,0.000,0.000,0.215,0.000
Breast-GC1002977,0.000,0.000,15.660,17.196,0.000,18.541,3.815,0.000,0.000,0.000,11.399,0.000,12.996,0.769,0.000,1.725,0.000,0.000,2.137,0.000,15.643,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,11.772,8.149,10.006,12.644,1.664,5.048,0.000,0.000,1.742,7.533,14.250,0.902,4.605,0.000,0.000,0.000,0.174,4.738,0.919,0.000,0.000,0.000,3.300,0.000,4.038,0.000,2.105,0.000,1.055,0.000,0.014,0.000,0.095,1.304,3.731,0.000,0.000,0.000,0.000,0.209
Breast-GC1002979,12.340,0.766,17.146,23.591,0.000,0.000,0.604,5.743,0.335,6.447,6.303,0.000,0.000,3.995,0.000,0.000,0.000,1.227,0.136,1.929,0.000,0.000,3.265,0.115,0.000,0.829,1.335,8.413,0.508,0.000,0.246,0.399,0.093,0.628,1.403,0.000,0.000,0.000,0.000,2.205
Breast-GC1002980,16.985,10.422,22.802,2.585,0.000,8.319,0.244,0.000,1.987,5.897,8.047,0.000,4.544,0.000,0.000,0.000,0.000,7.127,0.000,1.059,0.000,0.000,3.428,0.000,0.000,0.000,1.154,0.000,1.094,0.000,0.000,0.000,0.000,0.000,4.129,0.000,0.000,0.000,0.000,0.174
Breast-GC1002981,17.350,3.667,19.264,18.433,0.000,4.057,0.000,0.256,0.000,7.243,9.274,1.049,3.901,0.000,0.000,0.000,0.000,3.613,0.000,0.000,0.000,0.000,2.805,0.000,0.000,0.000,3.943,0.000,1.562,0.000,0.302,0.000,0.000,0.000,3.123,0.000,0.000,0.000,0.000,0.155
Breast-GC1003967,14.262,16.168,24.296,0.000,0.000,1.480,0.416,0.000,4.893,16.477,3.687,0.035,0.000,4.069,0.000,0.000,0.000,4.841,0.000,0.000,0.000,0.000,1.559,0.022,0.000,0.000,3.073,0.000,1.259,0.000,0.225,0.000,0.078,0.000,3.158,0.000,0.000,0.000,0.000,0.000
Breast-GC1003968,17.812,4.137,9.124,13.800,0.000,7.318,2.444,1.742,0.000,2.890,6.700,3.437,0.000,2.111,0.000,0.797,0.000,0.000,3.155,5.393,0.000,0.000,2.146,0.134,0.000,0.000,1.184,6.282,2.962,0.058,0.036,0.000,0.000,2.342,3.864,0.000,0.000,0.129,0.000,0.000
Breast-GC1003970,16.068,0.000,10.786,9.801,0.000,3.321,2.815,5.634,0.000,7.418,13.824,15.078,3.656,0.000,0.000,0.000,0.000,0.000,0.000,2.705,0.000,0.000,3.040,0.000,0.000,0.121,0.990,0.000,2.000,0.000,0.179,0.000,0.000,0.000,2.252,0.000,0.000,0.000,0.000,0.311
