Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep8_Dep6_Tu0.5	4.9881446637806235E-6	0.11	ovarian cancer
Br66_rep5_Dep6_Tu20	2.762594580394422E-5	0.32	breast cancer
Br66_rep1_Dep6_Tu3	6.069705758994861E-6	0.14	breast cancer
Br66_rep10_Dep6_Tu10	1.5021105179442024E-5	0.21	breast cancer
Br66_rep3_Dep6_Tu10	1.4985651986647445E-5	0.21	breast cancer
Br66_rep10_Dep6_Tu40	4.949188363926565E-5	0.49	breast cancer
Br66_rep1_Dep6_Tu50	6.233409594078275E-5	0.57	breast cancer
Br66_rep10_Dep6_Tu0.5	5.215870543050899E-6	0.12	ovarian cancer
Br66_rep1_Dep6_Tu0.3	4.527934363832651E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu0.1	4.845334387271105E-6	0.11	ovarian cancer
Br66_rep8_Dep6_Tu40	5.202991643846173E-5	0.49	breast cancer
Br66_rep3_Dep6_Tu20	2.752611666992218E-5	0.3	breast cancer
Br66_rep9_Dep6_Tu0.3	4.167469065922995E-6	0.08	colorectal cancer
Br66_rep7_Dep6_Tu0.3	4.680258519585571E-6	0.08	colorectal cancer
Br66_rep5_Dep6_Tu2	5.87140387403157E-6	0.08	colorectal cancer
Br66_rep5_Dep6_Tu0.3	4.764518475047544E-6	0.08	colorectal cancer
Br66_rep6_Dep6_Tu5	9.37123744291949E-6	0.15	breast cancer
Br66_rep5_Dep6_Tu3	6.365708217964909E-6	0.14	breast cancer
Br66_rep1_Dep6_Tu5	9.412437793443835E-6	0.15	breast cancer
Br66_rep6_Dep6_Tu10	1.5157668502152818E-5	0.21	breast cancer
Br66_rep3_Dep6_Tu5	8.890451048596567E-6	0.16	breast cancer
Br66_rep1_Dep6_Tu1	4.86180196767883E-6	0.12	ovarian cancer
Br66_rep4_Dep6_Tu30	3.9776461505040563E-5	0.41	breast cancer
Br66_rep8_Dep6_Tu20	2.6914321100712785E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu10	1.3766369677840123E-5	0.21	breast cancer
Br66_rep2_Dep6_Tu1	3.886482689832904E-6	0.08	colorectal cancer
Br66_rep6_Dep6_Tu2	5.697654776034385E-6	0.08	colorectal cancer
Br66_rep6_Dep6_Tu0.5	4.740297250695392E-6	0.12	ovarian cancer
Br66_rep5_Dep6_Tu0.1	4.24220824480323E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu2	6.198409760954121E-6	0.13	breast cancer
Br66_rep10_Dep6_Tu50	6.447517151039349E-5	0.58	breast cancer
Br66_rep7_Dep6_Tu3	6.200884801881597E-6	0.12	breast cancer
Br66_rep7_Dep6_Tu10	1.5963260628376285E-5	0.22	breast cancer
Br66_rep2_Dep6_Tu0.5	4.474815983525036E-6	0.11	ovarian cancer
Br66_rep5_Dep6_Tu50	6.360625699725284E-5	0.58	breast cancer
Br66_rep9_Dep6_Tu20	2.7628476683210225E-5	0.3	breast cancer
Br66_rep8_Dep6_Tu3	6.6799293946661456E-6	0.15	breast cancer
Br66_rep9_Dep6_Tu10	1.3784696807021878E-5	0.21	breast cancer
Br66_rep7_Dep6_Tu2	5.9876200041032146E-6	0.13	breast cancer
Br66_rep6_Dep6_Tu3	6.132968481821837E-6	0.14	breast cancer
Br66_rep1_Dep6_Tu0.5	4.556801001007031E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu40	5.15075472135032E-5	0.49	breast cancer
Br66_rep1_Dep6_Tu2	5.510062600459473E-6	0.13	breast cancer
Br66_rep8_Dep6_Tu1	5.065062932964847E-6	0.13	ovarian cancer
Br66_rep4_Dep6_Tu3	6.929625746337481E-6	0.15	breast cancer
Br66_rep7_Dep6_Tu40	5.15207434757246E-5	0.49	breast cancer
Br66_rep7_Dep6_Tu0.5	4.930951213545858E-6	0.08	colorectal cancer
Br66_rep2_Dep6_Tu30	4.088305608088854E-5	0.41	breast cancer
Br66_rep2_Dep6_Tu0.1	4.768152218485482E-6	0.11	ovarian cancer
Br66_rep7_Dep6_Tu0.1	4.890277319045968E-6	0.11	ovarian cancer
Br66_rep1_Dep6_Tu40	5.2615171900342414E-5	0.49	breast cancer
Br66_rep7_Dep6_Tu5	8.185877369428347E-6	0.16	breast cancer
Br66_rep4_Dep6_Tu1	5.283669936119317E-6	0.08	colorectal cancer
Br66_rep8_Dep6_Tu0.1	4.822257638848444E-6	0.11	ovarian cancer
Br66_rep4_Dep6_Tu2	5.543377946040158E-6	0.14	ovarian cancer
Br66_rep1_Dep6_Tu0.1	4.4892538994514865E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu10	1.4889834850066864E-5	0.22	breast cancer
Br66_rep4_Dep6_Tu20	2.7024306519503485E-5	0.3	breast cancer
Br66_rep4_Dep6_Tu0.3	4.73505151466737E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu3	7.306315405586116E-6	0.15	breast cancer
Br66_rep1_Dep6_Tu20	2.760924064565953E-5	0.3	breast cancer
Br66_rep6_Dep6_Tu1	5.54956525446666E-6	0.12	ovarian cancer
Br66_rep6_Dep6_Tu50	6.308908733753044E-5	0.57	breast cancer
Br66_rep9_Dep6_Tu3	5.856944814441868E-6	0.14	breast cancer
Br66_rep3_Dep6_Tu50	6.277421264397845E-5	0.57	breast cancer
Br66_rep8_Dep6_Tu30	3.8561988499407646E-5	0.41	breast cancer
Br66_rep7_Dep6_Tu20	2.695606125226172E-5	0.3	breast cancer
Br66_rep3_Dep6_Tu2	5.476529971540861E-6	0.12	breast cancer
Br66_rep8_Dep6_Tu50	6.291829115390224E-5	0.58	breast cancer
Br66_rep3_Dep6_Tu3	6.626908740507405E-6	0.14	breast cancer
Br66_rep3_Dep6_Tu0.3	5.0959831092453164E-6	0.11	ovarian cancer
Br66_rep8_Dep6_Tu0.3	4.176160988089396E-6	0.08	colorectal cancer
Br66_rep3_Dep6_Tu0.1	4.8321397817019685E-6	0.11	ovarian cancer
Br66_rep10_Dep6_Tu0.3	4.022623628522776E-6	0.11	ovarian cancer
Br66_rep2_Dep6_Tu50	6.051539742086543E-5	0.57	breast cancer
Br66_rep5_Dep6_Tu5	7.803325378024757E-6	0.15	breast cancer
Br66_rep10_Dep6_Tu20	2.6474179850720214E-5	0.3	breast cancer
Br66_rep7_Dep6_Tu30	4.0932146156287445E-5	0.41	breast cancer
Br66_rep9_Dep6_Tu30	3.87053273578145E-5	0.39	breast cancer
Br66_rep5_Dep6_Tu40	5.099117453808282E-5	0.49	breast cancer
Br66_rep8_Dep6_Tu10	1.4711371717448812E-5	0.22	breast cancer
Br66_rep9_Dep6_Tu50	6.1649321372424E-5	0.58	breast cancer
Br66_rep2_Dep6_Tu0.3	4.7026842775462544E-6	0.11	ovarian cancer
Br66_rep1_Dep6_Tu10	1.4579163539936432E-5	0.21	breast cancer
Cer77_rep9_Dep6_Tu3	5.615031952854969E-6	0.14	ovarian cancer
Cer77_rep5_Dep6_Tu30	7.389190315677241E-6	0.36	cervical cancer
Cer77_rep3_Dep6_Tu30	7.194290811252695E-6	0.41	cervical cancer
Cer77_rep8_Dep6_Tu50	5.392756971883955E-7	0.54	normal
Cer77_rep1_Dep6_Tu1	4.952054606304071E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu3	5.522054246637921E-6	0.08	colorectal cancer
Cer77_rep10_Dep6_Tu2	5.388851487214777E-6	0.08	colorectal cancer
Cer77_rep2_Dep6_Tu0.5	4.6695634818688205E-6	0.12	ovarian cancer
Cer77_rep3_Dep6_Tu20	8.510856190883843E-6	0.29	cervical cancer
Cer77_rep1_Dep6_Tu2	5.174885149734009E-6	0.13	ovarian cancer
Cer77_rep2_Dep6_Tu5	6.965343909822715E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu0.5	4.770049035383563E-6	0.08	colorectal cancer
Cer77_rep2_Dep6_Tu50	1.9259872169940038E-7	0.58	normal
Cer77_rep9_Dep6_Tu0.5	4.842409102348335E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu10	8.212579865242508E-6	0.21	cervical cancer
Cer77_rep9_Dep6_Tu20	7.827391628875283E-6	0.28	cervical cancer
Cer77_rep3_Dep6_Tu10	8.413870284496028E-6	0.21	cervical cancer
Cer77_rep6_Dep6_Tu5	6.915191486134225E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu1	4.734334565393154E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu0.3	4.725859494721507E-6	0.08	colorectal cancer
Cer77_rep4_Dep6_Tu50	3.621633636950365E-7	0.58	normal
Cer77_rep6_Dep6_Tu0.3	4.376197960058607E-6	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu40	4.231128574494847E-6	0.47	cervical cancer
Cer77_rep10_Dep6_Tu5	6.342241151294506E-6	0.15	cervical cancer
Cer77_rep3_Dep6_Tu1	5.272484910701901E-6	0.13	ovarian cancer
Cer77_rep8_Dep6_Tu40	3.590553705598336E-6	0.49	cervical cancer
Cer77_rep7_Dep6_Tu0.3	4.659148624877421E-6	0.08	colorectal cancer
Cer77_rep3_Dep6_Tu0.1	4.728921201438041E-6	0.12	ovarian cancer
Cer77_rep4_Dep6_Tu0.3	4.650734819620192E-6	0.11	ovarian cancer
Cer77_rep6_Dep6_Tu2	5.058140286413866E-6	0.08	colorectal cancer
Cer77_rep6_Dep6_Tu20	1.0136150223483712E-5	0.3	cervical cancer
Cer77_rep9_Dep6_Tu40	3.204009902417975E-6	0.47	cervical cancer
Cer77_rep6_Dep6_Tu40	4.969975186810983E-6	0.47	cervical cancer
Cer77_rep8_Dep6_Tu5	6.074606327579134E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu50	2.640293516638951E-6	0.54	cervical cancer
Cer77_rep1_Dep6_Tu30	7.7456683362168E-6	0.36	cervical cancer
Cer77_rep2_Dep6_Tu20	8.51918246606319E-6	0.28	cervical cancer
Cer77_rep4_Dep6_Tu0.5	5.073800067523167E-6	0.08	colorectal cancer
Cer77_rep2_Dep6_Tu40	5.9492562102177545E-6	0.47	cervical cancer
Cer77_rep8_Dep6_Tu30	7.161447325691479E-6	0.41	cervical cancer
Cer77_rep3_Dep6_Tu40	3.818389802152489E-6	0.47	cervical cancer
Cer77_rep4_Dep6_Tu0.1	4.356320661143146E-6	0.11	ovarian cancer
Cer77_rep2_Dep6_Tu1	4.23394515550669E-6	0.08	colorectal cancer
Cer77_rep3_Dep6_Tu3	5.507101267210454E-6	0.08	colorectal cancer
Cer77_rep2_Dep6_Tu30	7.06166409421769E-6	0.36	cervical cancer
Cer77_rep9_Dep6_Tu30	8.7461099617006E-6	0.36	cervical cancer
Cer77_rep7_Dep6_Tu20	8.152166877770899E-6	0.28	cervical cancer
Cer77_rep6_Dep6_Tu1	5.242094827374231E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu50	4.30726105589459E-6	0.54	cervical cancer
Cer77_rep3_Dep6_Tu5	6.617891543556052E-6	0.15	ovarian cancer
Cer77_rep8_Dep6_Tu0.5	4.799429431433549E-6	0.12	ovarian cancer
Cer77_rep9_Dep6_Tu0.3	4.116205729105407E-6	0.08	colorectal cancer
Cer77_rep6_Dep6_Tu0.5	4.588069153609424E-6	0.12	ovarian cancer
Cer77_rep7_Dep6_Tu1	4.636241961719215E-6	0.08	colorectal cancer
Cer77_rep5_Dep6_Tu3	5.440945628488673E-6	0.08	colorectal cancer
Cer77_rep10_Dep6_Tu3	5.820321031395563E-6	0.15	ovarian cancer
Cer77_rep9_Dep6_Tu5	6.665909252613523E-6	0.16	cervical cancer
Cer77_rep10_Dep6_Tu20	9.030684944627251E-6	0.3	cervical cancer
Cer77_rep1_Dep6_Tu3	5.151477424112924E-6	0.08	colorectal cancer
Cer77_rep5_Dep6_Tu2	5.1850714901277955E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu5	6.15825671605327E-6	0.15	cervical cancer
Cer77_rep8_Dep6_Tu2	5.227083872186621E-6	0.08	colorectal cancer
Cer77_rep8_Dep6_Tu10	8.34976500005452E-6	0.21	cervical cancer
Cer77_rep10_Dep6_Tu30	8.083637986220011E-6	0.36	cervical cancer
Cer77_rep10_Dep6_Tu0.1	4.805458475557785E-6	0.11	ovarian cancer
Cer77_rep6_Dep6_Tu3	5.9281356858734974E-6	0.08	colorectal cancer
Cer77_rep7_Dep6_Tu10	8.628516557619239E-6	0.21	cervical cancer
Cer77_rep1_Dep6_Tu0.1	4.570740807155294E-6	0.11	ovarian cancer
Cer77_rep10_Dep6_Tu50	2.3065126796943788E-6	0.54	cervical cancer
Cer77_rep3_Dep6_Tu2	5.019412715199618E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu10	8.495833772074868E-6	0.21	cervical cancer
Cer77_rep4_Dep6_Tu5	5.423959861564245E-6	0.15	cervical cancer
Cer77_rep4_Dep6_Tu2	5.8112646432543304E-6	0.15	ovarian cancer
Cer77_rep8_Dep6_Tu3	5.293457564978052E-6	0.15	ovarian cancer
Cer77_rep7_Dep6_Tu5	5.628566947622747E-6	0.15	cervical cancer
Cer77_rep4_Dep6_Tu3	5.815356502346934E-6	0.08	colorectal cancer
Cer77_rep7_Dep6_Tu2	5.783617608074931E-6	0.08	colorectal cancer
Cer77_rep10_Dep6_Tu40	4.416824099887591E-6	0.43	cervical cancer
Cer77_rep6_Dep6_Tu10	7.2149701871022326E-6	0.21	cervical cancer
Cer77_rep6_Dep6_Tu50	1.7949069336543262E-6	0.54	cervical cancer
Cer77_rep2_Dep6_Tu2	5.729144075250521E-6	0.13	ovarian cancer
Cer77_rep1_Dep6_Tu5	6.627978841053619E-6	0.15	cervical cancer
Cer77_rep5_Dep6_Tu0.1	4.180290868718366E-6	0.11	ovarian cancer
Cer77_rep9_Dep6_Tu50	5.06521205240142E-7	0.54	normal
Cer77_rep10_Dep6_Tu0.3	3.9713559421049095E-6	0.11	ovarian cancer
Cer77_rep3_Dep6_Tu0.3	4.675670388130316E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu0.5	4.285636558568401E-6	0.08	colorectal cancer
Cer77_rep4_Dep6_Tu1	5.32463733142455E-6	0.12	ovarian cancer
Cer77_rep2_Dep6_Tu0.3	4.722212882830014E-6	0.11	ovarian cancer
Cer77_rep10_Dep6_Tu10	8.721444049022509E-6	0.21	cervical cancer
Cer77_rep3_Dep6_Tu50	0.0	0	normal
Cer77_rep3_Dep6_Tu0.5	4.369930214623092E-6	0.11	ovarian cancer
Cer77_rep5_Dep6_Tu40	3.4118118979489013E-6	0.47	cervical cancer
Cer77_rep9_Dep6_Tu2	5.4653530220211575E-6	0.08	colorectal cancer
Cer77_rep8_Dep6_Tu20	8.559085485734304E-6	0.28	cervical cancer
Cer77_rep7_Dep6_Tu0.5	4.934484472233911E-6	0.08	colorectal cancer
Cer77_rep1_Dep6_Tu50	0.0	0	normal
Cer77_rep10_Dep6_Tu1	4.178134215358288E-6	0.12	ovarian cancer
Cer77_rep8_Dep6_Tu0.3	4.147812715852258E-6	0.08	colorectal cancer
Cer77_rep4_Dep6_Tu20	9.006021749078924E-6	0.27	cervical cancer
Cer77_rep7_Dep6_Tu30	6.202596387578235E-6	0.36	cervical cancer
Cer77_rep7_Dep6_Tu40	5.713765633458735E-6	0.47	cervical cancer
Cer77_rep9_Dep6_Tu0.1	4.626600846128997E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu20	1.034562107371305E-5	0.28	cervical cancer
Cer77_rep8_Dep6_Tu1	5.131967067447684E-6	0.13	ovarian cancer
Cer77_rep6_Dep6_Tu0.1	4.690031976823698E-6	0.11	ovarian cancer
Cer77_rep2_Dep6_Tu3	5.711783613822155E-6	0.08	colorectal cancer
Cer77_rep1_Dep6_Tu0.3	4.431476999164083E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu40	6.455574085785087E-6	0.47	cervical cancer
Cer77_rep6_Dep6_Tu30	8.238102346788279E-6	0.36	cervical cancer
Cer77_rep2_Dep6_Tu0.1	4.826942188213356E-6	0.11	ovarian cancer
Cer77_rep1_Dep6_Tu20	1.0686677829108735E-5	0.28	cervical cancer
Cer77_rep4_Dep6_Tu30	6.601936314164775E-6	0.36	cervical cancer
Cer77_rep10_Dep6_Tu0.5	5.048786657954339E-6	0.12	ovarian cancer
Cer77_rep5_Dep6_Tu10	6.905726064350077E-6	0.17	cervical cancer
Cer77_rep9_Dep6_Tu1	4.984202813876949E-6	0.13	ovarian cancer
Cer77_rep1_Dep6_Tu10	8.566278523062585E-6	0.21	cervical cancer
Cer77_rep8_Dep6_Tu0.1	4.739495507885861E-6	0.11	ovarian cancer
Cer77_rep9_Dep6_Tu10	9.255142880459617E-6	0.18	cervical cancer
Cer77_rep7_Dep6_Tu0.1	4.841503328541687E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu5	5.461862980001256E-6	0.12	cervical cancer
Cer81_rep8_Dep6_Tu2	5.147666328000685E-6	0.12	ovarian cancer
Cer81_rep6_Dep6_Tu3	4.859301696797492E-6	0.08	colorectal cancer
Cer81_rep2_Dep6_Tu3	5.175827409637532E-6	0.08	colorectal cancer
Cer81_rep7_Dep6_Tu20	8.510957899815876E-6	0.21	cervical cancer
Cer81_rep5_Dep6_Tu5	4.514873992658173E-6	0.14	ovarian cancer
Cer81_rep4_Dep6_Tu0.1	4.386966349470066E-6	0.11	ovarian cancer
Cer81_rep9_Dep6_Tu20	9.057990276080506E-6	0.21	cervical cancer
Cer81_rep9_Dep6_Tu5	4.6515125487697866E-6	0.12	cervical cancer
Cer81_rep2_Dep6_Tu1	3.7725346062291976E-6	0.07	colorectal cancer
Cer81_rep8_Dep6_Tu3	4.3988255914446215E-6	0.08	colorectal cancer
Cer81_rep8_Dep6_Tu1	4.593728957825538E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu50	5.129670835926354E-6	0.41	cervical cancer
Cer81_rep9_Dep6_Tu1	4.614738149924995E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu30	7.582111895273607E-6	0.27	cervical cancer
Cer81_rep5_Dep6_Tu20	1.0093993002810421E-5	0.22	cervical cancer
Cer81_rep2_Dep6_Tu0.5	4.32822507563576E-6	0.11	ovarian cancer
Cer81_rep2_Dep6_Tu2	5.062988804392452E-6	0.12	ovarian cancer
Cer81_rep5_Dep6_Tu1	4.370759787190317E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu0.5	4.881723533416248E-6	0.08	colorectal cancer
Cer81_rep5_Dep6_Tu0.1	4.200280272104299E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu0.1	4.826230946530799E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu10	7.823575079528974E-6	0.16	cervical cancer
Cer81_rep2_Dep6_Tu5	5.772768055278058E-6	0.12	cervical cancer
Cer81_rep8_Dep6_Tu50	6.843099666641055E-6	0.41	cervical cancer
Cer81_rep2_Dep6_Tu40	9.205152166704068E-6	0.36	cervical cancer
Cer81_rep6_Dep6_Tu30	8.96976731198891E-6	0.26	cervical cancer
Cer81_rep4_Dep6_Tu1	5.297593540829245E-6	0.08	colorectal cancer
Cer81_rep3_Dep6_Tu0.3	4.850741841102778E-6	0.11	ovarian cancer
Cer81_rep9_Dep6_Tu0.1	4.5972880577457195E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu40	7.452596100158131E-6	0.34	cervical cancer
Cer81_rep10_Dep6_Tu2	4.974546887029869E-6	0.12	ovarian cancer
Cer81_rep7_Dep6_Tu50	6.730513476774965E-6	0.41	cervical cancer
Cer81_rep8_Dep6_Tu0.3	4.017152156251812E-6	0.08	colorectal cancer
Cer81_rep8_Dep6_Tu40	8.368038624614817E-6	0.32	cervical cancer
Cer81_rep9_Dep6_Tu40	8.557087011956325E-6	0.34	cervical cancer
Cer81_rep9_Dep6_Tu10	6.795680146278444E-6	0.16	cervical cancer
Cer81_rep2_Dep6_Tu50	7.522761736869568E-6	0.4	cervical cancer
Cer81_rep8_Dep6_Tu10	7.4088114519643795E-6	0.15	cervical cancer
Cer81_rep10_Dep6_Tu0.1	4.7917746872824505E-6	0.11	ovarian cancer
Cer81_rep3_Dep6_Tu1	4.777442702925149E-6	0.12	ovarian cancer
Cer81_rep9_Dep6_Tu50	6.7657749542235E-6	0.36	cervical cancer
Cer81_rep8_Dep6_Tu30	9.860289687644419E-6	0.28	cervical cancer
Cer81_rep4_Dep6_Tu20	9.064499434367393E-6	0.21	cervical cancer
Cer81_rep10_Dep6_Tu20	9.798251161616722E-6	0.21	cervical cancer
Cer81_rep7_Dep6_Tu3	4.998579183728721E-6	0.08	colorectal cancer
Cer81_rep2_Dep6_Tu30	9.887224217787341E-6	0.28	cervical cancer
Cer81_rep1_Dep6_Tu0.1	4.5993245350988E-6	0.11	ovarian cancer
Cer81_rep5_Dep6_Tu10	6.423362137511132E-6	0.15	cervical cancer
Cer81_rep7_Dep6_Tu0.1	4.800857776573918E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu0.5	4.936257029966841E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu1	4.146969114512187E-6	0.08	colorectal cancer
Cer81_rep10_Dep6_Tu0.5	5.116247059185251E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu20	9.161796998050111E-6	0.21	cervical cancer
Cer81_rep4_Dep6_Tu5	4.746302454395401E-6	0.12	cervical cancer
Cer81_rep3_Dep6_Tu30	8.800340256313014E-6	0.28	cervical cancer
Cer81_rep9_Dep6_Tu0.3	4.086968975874887E-6	0.08	colorectal cancer
Cer81_rep4_Dep6_Tu0.3	4.676447888710927E-6	0.11	ovarian cancer
Cer81_rep1_Dep6_Tu30	1.129495876178012E-5	0.26	cervical cancer
Cer81_rep1_Dep6_Tu1	4.750930588251401E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu50	5.394818033109791E-6	0.41	cervical cancer
Cer81_rep6_Dep6_Tu0.1	4.681926187185468E-6	0.08	colorectal cancer
Cer81_rep1_Dep6_Tu0.5	4.208350172357842E-6	0.11	ovarian cancer
Cer81_rep3_Dep6_Tu50	5.202435797875925E-6	0.41	cervical cancer
Cer81_rep6_Dep6_Tu50	8.167774011611374E-6	0.36	cervical cancer
Cer81_rep4_Dep6_Tu40	8.733634548933927E-6	0.32	cervical cancer
Cer81_rep7_Dep6_Tu5	4.587022582224447E-6	0.12	cervical cancer
Cer81_rep9_Dep6_Tu30	1.0801248710668866E-5	0.28	cervical cancer
Cer81_rep5_Dep6_Tu0.5	4.586601313903447E-6	0.08	colorectal cancer
Cer81_rep5_Dep6_Tu2	4.866950162092655E-6	0.08	colorectal cancer
Cer81_rep5_Dep6_Tu3	4.972999082596063E-6	0.08	colorectal cancer
Cer81_rep2_Dep6_Tu0.3	4.469591985695519E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu1	4.0825864314735855E-6	0.12	ovarian cancer
Cer81_rep3_Dep6_Tu20	9.451466176647086E-6	0.21	cervical cancer
Cer81_rep4_Dep6_Tu10	6.603156304015828E-6	0.16	cervical cancer
Cer81_rep4_Dep6_Tu2	5.340232330911428E-6	0.13	ovarian cancer
Cer81_rep1_Dep6_Tu20	1.0415266836742726E-5	0.21	cervical cancer
Cer81_rep3_Dep6_Tu40	8.98039790571656E-6	0.36	cervical cancer
Cer81_rep9_Dep6_Tu0.5	4.9402111162117225E-6	0.11	ovarian cancer
Cer81_rep2_Dep6_Tu10	7.199622798985136E-6	0.16	cervical cancer
Cer81_rep6_Dep6_Tu0.3	4.266945279106321E-6	0.11	ovarian cancer
Cer81_rep10_Dep6_Tu30	8.945771440009173E-6	0.26	cervical cancer
Cer81_rep1_Dep6_Tu10	6.3327954290149976E-6	0.15	cervical cancer
Cer81_rep7_Dep6_Tu2	5.01843717309963E-6	0.08	colorectal cancer
Cer81_rep6_Dep6_Tu2	4.8723259557319315E-6	0.08	colorectal cancer
Cer81_rep10_Dep6_Tu40	7.437524098962102E-6	0.36	cervical cancer
Cer81_rep6_Dep6_Tu5	5.409197682356962E-6	0.13	cervical cancer
Cer81_rep5_Dep6_Tu40	7.90165948340176E-6	0.32	cervical cancer
Cer81_rep3_Dep6_Tu3	4.848502320932767E-6	0.08	colorectal cancer
Cer81_rep1_Dep6_Tu2	4.716448750775308E-6	0.12	ovarian cancer
Cer81_rep6_Dep6_Tu10	7.363212526320109E-6	0.15	cervical cancer
Cer81_rep9_Dep6_Tu2	5.144019524223193E-6	0.08	colorectal cancer
Cer81_rep6_Dep6_Tu0.5	4.517100673114728E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu0.3	4.36561252566844E-6	0.07	colorectal cancer
Cer81_rep1_Dep6_Tu3	4.694342737236665E-6	0.12	cervical cancer
Cer81_rep2_Dep6_Tu0.1	4.815108335899085E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu0.3	4.502075218102705E-6	0.08	colorectal cancer
Cer81_rep5_Dep6_Tu30	8.724491719244168E-6	0.25	cervical cancer
Cer81_rep10_Dep6_Tu3	4.955018384061485E-6	0.08	colorectal cancer
Cer81_rep6_Dep6_Tu40	8.729260819856808E-6	0.32	cervical cancer
Cer81_rep3_Dep6_Tu0.5	4.281890962598553E-6	0.11	ovarian cancer
Cer81_rep8_Dep6_Tu5	4.431540358400697E-6	0.12	cervical cancer
Cer81_rep7_Dep6_Tu30	9.466399164673481E-6	0.26	cervical cancer
Cer81_rep3_Dep6_Tu2	5.02366031417035E-6	0.12	ovarian cancer
Cer81_rep5_Dep6_Tu50	7.23099996514876E-6	0.41	cervical cancer
Cer81_rep2_Dep6_Tu20	8.470640736110614E-6	0.21	cervical cancer
Cer81_rep7_Dep6_Tu40	8.43337983446425E-6	0.32	cervical cancer
Cer81_rep10_Dep6_Tu0.3	3.88132246851717E-6	0.11	ovarian cancer
Cer81_rep4_Dep6_Tu3	5.073536630780788E-6	0.13	ovarian cancer
Cer81_rep6_Dep6_Tu1	5.268704437413284E-6	0.12	ovarian cancer
Cer81_rep4_Dep6_Tu0.5	4.6947621763715065E-6	0.11	ovarian cancer
Cer81_rep3_Dep6_Tu0.1	4.827976994445759E-6	0.11	ovarian cancer
Cer81_rep7_Dep6_Tu10	6.984310261110413E-6	0.15	cervical cancer
Cer81_rep10_Dep6_Tu50	8.336804905307798E-6	0.41	cervical cancer
Cer81_rep5_Dep6_Tu0.3	4.636708387244733E-6	0.08	colorectal cancer
Cer81_rep6_Dep6_Tu20	8.959824426630632E-6	0.21	cervical cancer
Cer81_rep3_Dep6_Tu5	5.069526821023794E-6	0.09	colorectal cancer
Cer81_rep3_Dep6_Tu10	6.391015307492722E-6	0.16	cervical cancer
Cer81_rep9_Dep6_Tu3	4.799929264383539E-6	0.12	ovarian cancer
Cer81_rep1_Dep6_Tu5	5.66105380660485E-6	0.12	cervical cancer
Colo_rep2_Dep6_Tu0.5	4.534632803636673E-6	0.12	ovarian cancer
Colo_rep2_Dep6_Tu50	9.440540137527669E-5	0.5	colorectal cancer
Colo_rep6_Dep6_Tu1	5.388109129485249E-6	0.08	colorectal cancer
Colo_rep3_Dep6_Tu2	6.493387651870819E-6	0.08	colorectal cancer
Colo_rep7_Dep6_Tu2	7.107391028067682E-6	0.1	colorectal cancer
Colo_rep8_Dep6_Tu0.1	4.824624653663972E-6	0.11	ovarian cancer
Colo_rep10_Dep6_Tu2	6.123227156672376E-6	0.1	colorectal cancer
Colo_rep6_Dep6_Tu3	8.098801021261854E-6	0.11	colorectal cancer
Colo_rep9_Dep6_Tu30	5.638569516085901E-5	0.36	colorectal cancer
Colo_rep9_Dep6_Tu0.5	5.181564171779029E-6	0.08	colorectal cancer
Colo_rep6_Dep6_Tu20	3.713312183538905E-5	0.26	colorectal cancer
