Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,0.632,0.039,3.512,3.801,2.616,2.223,11.474,5.932,4.104,3.851,0.327,4.615,1.690,0.532,0.378,4.803,1.404,0.976,3.495,0.595,0.460,0.693,1.667,0.029,0.401,0.250,0.000,0.054,0.100,0.049,0.011,0.033,0.338,0.761,0.542,0.137,0.157,0.276,0.595,1.792,3.390,1.524,5.425,4.783,10.382,1.910,1.164,0.477,1.420,4.177
Ov79_rep8_Dep6_Tu30,3.566,1.892,3.162,2.451,3.526,1.429,0.518,2.776,3.878,1.822,1.284,2.701,0.143,1.454,0.028,1.448,3.906,2.982,3.718,0.407,0.083,0.019,0.023,0.030,1.512,0.947,1.370,0.572,0.712,0.538,1.078,0.681,0.524,2.359,2.103,3.226,1.168,0.362,2.327,0.800,2.312,7.273,5.244,0.675,0.577,7.327,0.451,8.026,3.207,1.386
Ov79_rep6_Dep6_Tu0.3,0.090,1.189,5.854,6.723,3.365,1.167,7.139,7.090,6.640,1.676,1.860,5.457,0.757,1.246,1.294,3.432,0.828,2.211,1.970,0.997,0.250,0.481,1.294,0.062,0.474,0.130,0.008,0.034,0.036,0.001,0.000,0.007,0.017,0.564,0.412,0.030,0.074,0.073,1.051,1.309,0.664,1.506,1.366,1.937,0.549,0.418,5.180,0.034,14.546,6.505
Ov79_rep1_Dep6_Tu3,0.567,0.539,3.546,3.743,5.775,5.637,5.739,5.533,7.025,4.404,2.998,3.586,1.310,0.549,1.530,1.728,3.398,0.695,0.388,2.491,0.082,0.968,1.338,0.074,0.434,0.103,0.017,0.057,0.002,0.046,0.004,0.004,0.126,0.214,0.105,0.110,0.012,0.099,0.711,1.046,0.466,1.266,0.242,8.413,0.193,3.931,9.664,4.267,3.341,1.485
Ov79_rep1_Dep6_Tu50,1.197,0.783,0.554,1.504,0.183,2.263,0.834,1.757,0.981,1.396,2.362,1.377,1.048,2.012,0.871,2.333,2.211,2.074,1.218,0.613,0.576,1.642,0.905,1.126,1.060,0.250,0.714,1.651,1.687,0.233,1.604,3.648,2.687,1.990,5.857,4.140,2.717,2.325,2.481,1.881,1.671,11.130,0.045,0.934,0.951,0.395,0.890,3.686,3.139,10.414
Ov79_rep7_Dep6_Tu50,2.039,1.120,2.140,0.921,0.635,0.870,0.154,1.800,0.213,0.523,0.174,2.623,0.932,0.543,1.835,3.334,0.445,1.556,1.425,0.443,1.741,0.421,1.696,0.541,2.047,2.018,0.843,0.904,0.536,0.750,0.278,3.632,8.709,0.843,3.045,4.766,0.158,4.037,3.475,0.692,7.571,1.938,6.198,0.691,0.238,5.038,0.622,10.012,0.560,2.275
Ov79_rep4_Dep6_Tu50,1.983,0.827,1.473,1.527,0.316,0.486,1.672,1.666,1.310,1.535,2.193,2.066,1.890,1.664,0.837,2.202,0.474,0.617,1.921,0.188,0.911,1.635,0.831,1.051,2.186,1.296,1.760,0.505,0.093,0.582,2.120,2.685,2.171,3.528,4.042,1.109,0.407,6.545,2.166,2.785,16.402,1.915,5.244,1.087,0.346,0.141,0.782,2.214,1.537,5.073
Ov79_rep2_Dep6_Tu3,1.912,1.199,6.251,4.280,4.657,3.847,2.760,4.922,6.570,6.231,1.382,4.966,0.022,0.684,1.955,4.245,1.129,3.941,0.597,0.015,0.744,0.723,0.996,0.104,0.248,0.081,0.083,0.002,0.038,0.035,0.003,0.010,0.295,0.112,0.218,0.054,0.072,0.062,0.342,1.114,0.247,2.399,2.074,2.646,7.471,4.997,7.200,0.870,2.996,2.197
Ov79_rep7_Dep6_Tu1,1.498,0.111,7.672,1.443,1.226,4.433,6.869,1.765,11.156,2.691,4.352,3.356,1.116,0.986,0.455,3.148,0.464,3.924,1.393,2.223,0.498,0.943,0.346,0.018,0.403,0.053,0.109,0.047,0.013,0.033,0.003,0.007,0.219,0.170,0.668,0.057,0.093,0.005,0.575,1.023,3.433,0.759,5.989,12.141,0.378,5.708,0.346,0.269,5.148,0.265
Ov79_rep9_Dep6_Tu5,0.896,0.020,4.944,5.149,1.401,8.423,0.761,9.244,3.613,2.843,1.900,2.649,0.648,1.241,2.430,2.486,2.171,3.554,2.070,1.636,0.030,0.682,1.868,0.126,0.378,0.203,0.280,0.128,0.031,0.078,0.007,0.063,0.325,0.432,0.809,0.094,0.223,0.184,1.487,0.779,4.998,0.905,0.145,2.013,9.081,0.995,6.305,4.677,4.359,0.240
