Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.001,0.026,0.000,0.118,0.000,0.551,3.606,2.340,0.912,8.278,1.012,23.563,59.594
Colo_rep2_Dep6_Tu50,0.000,66.207,0.000,0.000,0.001,11.290,0.001,0.000,0.000,0.002,0.026,0.002,0.303,22.168
Colo_rep6_Dep6_Tu1,0.012,0.001,0.028,0.000,0.666,0.000,1.061,3.846,2.330,1.585,6.168,0.474,24.768,59.061
Colo_rep3_Dep6_Tu2,0.010,0.120,0.077,0.000,0.940,0.002,0.466,2.785,4.106,2.391,6.669,1.104,22.152,59.177
Colo_rep7_Dep6_Tu2,0.005,0.164,0.025,0.186,0.376,0.279,0.338,3.515,2.677,3.302,6.047,0.730,24.598,57.756
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.007,0.000,0.188,0.000,0.902,3.310,6.157,0.478,5.839,0.365,26.168,56.585
Colo_rep10_Dep6_Tu2,0.000,0.141,0.193,0.000,0.716,0.004,1.085,4.488,1.673,2.209,6.289,0.817,21.967,60.417
Colo_rep6_Dep6_Tu3,0.002,0.480,0.056,0.152,1.729,0.287,1.712,1.597,3.697,3.155,6.451,0.330,24.084,56.269
Colo_rep9_Dep6_Tu30,0.000,45.164,0.000,0.000,0.015,5.134,0.065,0.250,0.009,1.087,1.234,0.074,8.045,38.922
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.074,0.000,0.349,0.000,0.223,5.351,2.288,0.372,6.800,0.224,23.556,60.763
Colo_rep6_Dep6_Tu20,0.000,29.648,0.000,0.000,0.258,4.091,0.193,0.206,1.530,0.520,2.482,0.487,14.744,45.840
Colo_rep8_Dep6_Tu30,0.001,47.719,0.000,0.000,0.035,4.194,0.058,0.138,0.051,0.193,0.372,0.023,7.315,39.901
Colo_rep3_Dep6_Tu5,0.011,5.095,0.076,0.000,1.119,0.951,0.560,4.393,2.342,0.649,3.630,0.446,23.253,57.476
Colo_rep4_Dep6_Tu3,0.014,0.525,0.230,0.004,1.174,0.789,0.817,3.592,0.917,3.190,6.138,0.181,24.004,58.426
Colo_rep2_Dep6_Tu10,0.000,18.055,0.001,0.000,0.264,0.951,0.136,1.220,1.282,0.691,4.800,1.122,18.224,53.255
Colo_rep3_Dep6_Tu40,0.000,57.738,0.000,0.000,0.004,7.767,0.002,0.005,0.001,0.014,0.133,0.004,4.354,29.977
Colo_rep3_Dep6_Tu30,0.001,47.072,0.000,0.000,0.009,4.954,0.002,0.020,0.028,0.083,1.283,0.005,5.809,40.735
Colo_rep6_Dep6_Tu30,0.000,45.379,0.000,0.000,0.041,5.641,0.007,0.168,0.429,0.156,1.567,0.007,10.323,36.281
Colo_rep4_Dep6_Tu50,0.000,63.883,0.000,0.000,0.003,12.624,0.000,0.000,0.002,0.020,0.047,0.001,0.641,22.781
Colo_rep5_Dep6_Tu50,0.000,66.670,0.000,0.000,0.001,11.394,0.000,0.000,0.001,0.004,0.036,0.002,0.365,21.526
Colo_rep6_Dep6_Tu2,0.000,0.014,0.481,0.010,1.267,0.000,0.302,5.200,1.047,2.894,5.781,0.634,23.261,59.108
Colo_rep10_Dep6_Tu50,0.000,65.087,0.000,0.000,0.004,11.995,0.000,0.001,0.000,0.012,0.040,0.001,0.714,22.146
Colo_rep7_Dep6_Tu50,0.000,65.542,0.000,0.000,0.001,11.573,0.001,0.001,0.000,0.016,0.056,0.000,0.603,22.206
Colo_rep9_Dep6_Tu40,0.000,58.388,0.000,0.000,0.002,7.005,0.004,0.011,0.005,0.042,0.149,0.004,4.224,30.166
Colo_rep8_Dep6_Tu5,0.003,2.603,0.659,0.261,0.581,1.225,0.174,4.260,1.802,2.475,5.272,0.941,23.529,56.215
Colo_rep1_Dep6_Tu20,0.000,31.161,0.000,0.000,0.103,3.687,0.008,1.497,0.384,0.658,2.800,0.320,14.792,44.587
Colo_rep9_Dep6_Tu2,0.021,0.134,0.295,0.001,0.435,0.014,0.433,4.008,0.614,4.134,5.625,0.967,21.303,62.018
Colo_rep5_Dep6_Tu30,0.000,45.838,0.000,0.000,0.069,4.910,0.134,0.250,0.163,1.329,1.827,0.041,8.165,37.274
Colo_rep4_Dep6_Tu0.1,0.001,0.000,0.010,0.000,0.127,0.000,0.553,3.465,2.828,1.360,7.167,0.876,26.502,57.110
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.052,0.000,0.094,0.000,0.840,4.422,2.723,1.825,6.885,0.435,24.140,58.583
Colo_rep9_Dep6_Tu3,0.001,1.276,0.312,0.000,2.049,0.003,0.258,3.542,4.687,1.702,5.952,0.207,22.013,57.997
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.064,0.000,0.112,0.000,0.364,6.262,2.488,1.684,4.412,0.267,24.960,59.388
Colo_rep8_Dep6_Tu10,0.004,13.416,0.046,0.000,0.413,1.778,1.766,2.640,2.800,1.218,4.644,0.372,22.215,48.688
Colo_rep4_Dep6_Tu30,0.000,51.519,0.000,0.000,0.007,3.332,0.007,0.014,0.085,0.191,0.814,0.081,6.048,37.902
Colo_rep2_Dep6_Tu2,0.022,0.058,0.092,0.000,0.545,0.001,1.162,2.404,2.208,4.772,5.487,0.516,24.450,58.282
Colo_rep1_Dep6_Tu5,0.005,2.349,0.228,0.000,0.938,1.252,0.871,4.193,2.402,3.361,5.562,0.273,21.602,56.965
