Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,0.621,1.385,1.358,6.774,3.187,9.745,0.094,4.991,9.545,2.786,0.771,1.419,0.093,0.825,1.306,1.850,1.334,1.135,1.673,1.844,0.415,0.548,0.580,0.078,0.352,0.011,0.120,0.029,0.022,0.001,0.020,0.041,0.547,0.935,0.648,0.422,0.235,0.551,0.600,0.439,6.868,2.630,6.789,0.131,1.804,7.501,2.798,6.362,3.779,2.010
Ov79_rep8_Dep6_Tu30,0.016,0.793,0.010,0.794,5.663,2.294,2.562,0.522,5.171,1.500,2.168,0.939,0.092,0.554,2.655,2.816,2.636,0.705,0.794,2.418,0.369,1.640,1.408,0.406,0.930,0.632,0.620,0.486,0.232,0.024,0.266,1.807,1.288,2.655,1.589,3.223,0.332,0.076,1.684,2.337,3.388,9.921,1.751,2.591,6.770,0.912,5.114,4.612,0.490,7.347
Ov79_rep6_Dep6_Tu0.3,1.618,0.321,7.204,3.712,4.106,4.262,6.326,8.057,5.607,2.265,2.777,0.525,1.277,0.290,1.270,2.064,1.853,1.400,0.309,0.960,0.920,0.493,0.152,0.071,0.055,0.178,0.064,0.009,0.002,0.001,0.004,0.006,0.242,1.003,0.338,0.282,0.092,0.530,0.087,0.020,4.552,0.814,9.623,0.638,3.735,3.885,7.198,0.602,7.068,1.130
Ov79_rep1_Dep6_Tu3,1.222,1.079,6.130,1.526,7.393,4.812,6.247,7.174,4.434,2.471,0.564,2.979,0.575,0.877,1.068,0.136,2.982,0.112,0.654,2.283,0.863,0.383,0.546,0.073,0.145,0.011,0.086,0.029,0.008,0.001,0.002,0.005,0.220,1.196,0.560,0.404,0.114,0.049,0.033,0.391,0.787,0.381,11.755,1.909,2.239,6.724,2.828,6.510,3.697,3.334
Ov79_rep1_Dep6_Tu50,2.273,2.402,2.327,1.976,0.792,0.288,2.139,0.255,0.570,0.194,0.177,2.963,0.308,1.979,2.136,0.054,1.890,2.150,0.314,1.355,1.030,1.822,1.807,0.628,0.608,1.633,1.753,0.505,0.562,0.076,1.666,2.421,4.388,2.448,4.430,2.832,0.620,1.602,0.049,2.100,4.144,17.924,0.297,5.050,3.403,0.939,2.423,0.780,0.771,4.747
Ov79_rep7_Dep6_Tu50,1.638,3.754,1.606,1.679,0.511,0.508,1.081,0.419,1.785,2.510,1.419,1.317,1.811,1.186,1.282,1.442,2.651,2.252,0.978,0.090,1.072,0.535,1.816,0.251,1.254,1.343,1.710,0.556,0.270,0.183,1.312,2.978,2.353,0.543,2.363,2.655,2.157,0.921,0.575,2.030,0.367,18.925,0.649,8.096,1.317,1.855,0.548,1.503,1.125,8.819
Ov79_rep4_Dep6_Tu50,0.314,2.335,1.403,0.528,0.120,2.553,1.478,0.910,1.031,1.106,3.042,1.753,1.297,1.343,1.300,2.971,2.659,0.928,0.263,0.448,2.321,1.499,0.154,0.387,1.386,1.373,2.577,0.381,0.889,0.008,2.886,2.090,2.727,1.032,5.569,2.552,0.214,1.129,0.166,2.870,2.292,13.719,0.685,5.615,3.715,2.101,1.473,1.742,0.278,8.388
Ov79_rep2_Dep6_Tu3,0.532,0.368,4.578,9.646,2.123,5.216,3.791,10.818,0.220,2.170,2.215,0.098,1.406,0.016,1.463,1.194,1.670,1.807,1.333,1.923,0.052,0.725,0.390,0.027,0.098,0.002,0.109,0.001,0.007,0.001,0.004,0.002,0.165,1.474,0.238,0.088,0.285,0.161,0.422,0.351,0.259,1.087,12.709,0.007,4.651,0.122,2.013,12.732,8.889,0.345
Ov79_rep7_Dep6_Tu1,0.897,1.018,2.958,9.524,5.790,10.694,2.635,0.869,1.777,1.406,2.224,3.220,0.965,0.667,0.267,1.890,1.909,1.935,0.602,0.337,0.534,0.116,0.504,0.029,0.151,0.083,0.067,0.015,0.010,0.001,0.002,0.006,0.158,0.892,0.270,0.164,0.152,0.265,0.340,0.355,3.065,0.353,0.288,5.301,2.794,9.854,6.249,4.808,9.478,2.112
Ov79_rep9_Dep6_Tu5,0.441,0.265,0.092,6.980,7.189,5.960,0.744,7.627,5.723,2.930,3.178,1.309,1.135,0.954,0.177,1.298,2.771,1.292,0.584,0.515,1.092,0.069,1.524,0.069,0.077,0.026,0.279,0.102,0.089,0.003,0.011,0.018,0.896,1.580,0.524,0.100,0.149,0.229,0.866,0.974,1.001,0.982,3.848,4.452,4.255,11.457,2.340,4.738,2.191,4.897
Ov79_rep3_Dep6_Tu1,0.107,0.976,3.265,2.895,1.571,15.590,10.826,3.558,0.312,3.426,0.049,0.095,1.028,0.598,1.805,1.288,0.875,1.815,0.627,1.821,0.356,0.703,1.025,0.058,0.206,0.101,0.032,0.009,0.010,0.000,0.001,0.001,0.414,1.086,0.388,0.228,0.272,0.042,0.146,0.401,7.492,1.301,7.675,0.615,5.864,0.881,3.743,2.616,11.763,0.040
Ov79_rep5_Dep6_Tu3,0.751,0.745,7.309,10.511,0.448,1.252,13.839,0.340,3.750,0.536,2.483,2.168,0.227,1.018,0.751,1.919,2.082,1.324,0.121,1.614,0.155,0.979,0.001,0.001,0.148,0.067,0.118,0.032,0.012,0.000,0.002,0.005,0.273,1.191,0.032,0.086,0.151,0.012,0.398,0.249,5.460,0.862,3.542,3.044,3.148,7.244,7.364,6.887,4.788,0.560
Ov79_rep10_Dep6_Tu0.3,0.878,0.451,7.507,4.041,2.095,1.449,8.832,7.453,8.146,1.443,3.165,2.211,0.283,0.664,2.419,1.765,0.336,0.629,1.593,0.069,0.314,0.540,0.514,0.033,0.068,0.098,0.111,0.014,0.003,0.000,0.004,0.009,0.423,0.436,0.779,0.268,0.195,0.100,0.476,0.472,0.151,0.705,3.863,6.003,2.381,7.049,4.220,2.079,13.217,0.041
Ov79_rep8_Dep6_Tu2,0.715,0.778,1.388,4.273,3.747,2.778,10.180,8.595,7.056,0.240,2.296,3.511,0.650,0.829,1.655,0.701,1.103,1.933,0.017,1.309,0.290,0.847,1.013,0.081,0.244,0.022,0.282,0.066,0.034,0.000,0.004,0.007,0.628,0.809,0.742,0.343,0.486,0.140,0.122,0.401,2.163,0.546,0.763,1.380,4.360,2.496,6.840,4.581,12.358,4.199
Ov79_rep1_Dep6_Tu0.5,0.957,1.371,7.365,4.092,9.386,4.489,4.003,8.716,0.431,0.136,2.369,0.271,0.723,0.954,2.473,1.421,2.970,0.615,0.070,1.889,0.135,0.814,1.057,0.062,0.223,0.013,0.004,0.030,0.005,0.001,0.004,0.004,0.321,1.057,0.145,0.132,0.212,0.376,0.082,0.101,4.970,0.226,3.445,7.729,0.837,1.599,7.260,9.736,1.892,2.829
Ov79_rep3_Dep6_Tu0.3,0.072,0.343,2.775,2.407,7.016,8.449,7.723,5.924,4.569,1.428,1.003,2.855,0.041,1.459,0.032,1.781,2.298,1.860,0.696,1.230,0.398,0.399,1.165,0.049,0.243,0.092,0.099,0.015,0.000,0.000,0.002,0.008,0.165,1.318,0.427,0.226,0.293,0.213,0.670,0.243,5.098,0.389,4.086,5.203,1.866,0.929,0.232,13.462,8.549,0.198
Ov79_rep8_Dep6_Tu50,1.922,1.235,0.193,0.077,0.507,1.807,1.621,1.734,0.888,1.836,2.530,0.576,1.370,1.799,1.891,2.397,0.160,0.762,2.514,2.361,1.178,1.655,1.710,0.691,1.745,0.931,1.155,0.322,0.610,0.149,2.037,1.428,3.779,4.048,2.337,2.245,1.126,1.088,1.373,0.921,2.215,19.698,0.958,4.526,7.030,1.465,1.647,0.051,0.842,2.858
Ov79_rep9_Dep6_Tu0.3,1.066,0.732,8.342,0.882,6.010,0.029,9.652,7.631,4.218,1.205,2.882,1.815,0.452,0.925,1.079,1.624,0.489,1.087,0.820,1.365,0.671,0.459,0.289,0.044,0.084,0.027,0.039,0.026,0.003,0.000,0.004,0.008,0.117,0.514,0.942,0.276,0.112,0.079,0.420,0.493,0.138,0.169,3.559,3.786,0.849,8.071,11.762,11.036,3.273,0.446
Ov79_rep7_Dep6_Tu2,0.958,0.854,3.447,2.972,10.508,10.613,1.779,2.702,3.034,0.816,3.312,0.766,0.951,1.144,2.254,0.973,2.755,0.916,0.407,1.497,0.348,0.049,0.854,0.015,0.193,0.084,0.116,0.030,0.025,0.001,0.001,0.004,0.576,0.286,0.304,0.318,0.044,0.116,0.467,0.366,1.431,0.324,2.583,6.721,0.887,6.887,7.041,3.635,8.560,5.078
Ov79_rep7_Dep6_Tu30,2.325,0.077,4.041,2.451,2.996,1.482,1.203,4.001,1.425,1.673,1.436,1.943,0.304,1.247,2.194,1.774,0.929,2.412,1.283,0.887,0.970,0.310,1.112,0.571,0.744,0.904,1.219,0.193,0.161,0.123,0.101,1.656,1.137,0.636,4.808,0.641,0.811,0.353,2.306,2.578,1.037,12.255,0.804,5.964,6.406,2.565,3.085,7.614,2.543,0.307
Ov79_rep5_Dep6_Tu50,2.290,2.623,0.085,0.914,1.150,2.531,0.489,0.171,0.481,1.797,0.720,2.406,1.826,0.188,2.283,0.535,0.003,1.993,1.459,1.250,1.993,0.570,1.432,0.499,0.930,0.626,1.335,0.200,0.372,0.086,1.468,2.786,2.151,2.509,6.089,2.951,1.288,1.741,1.991,1.593,2.360,16.903,0.706,2.264,8.678,1.811,3.763,3.780,0.062,1.866
Ov79_rep6_Dep6_Tu0.5,1.943,0.997,7.136,5.701,6.362,3.129,7.100,5.665,4.325,1.507,2.149,2.483,0.495,0.966,2.351,1.649,0.184,0.555,1.288,0.254,0.155,0.287,0.449,0.023,0.119,0.178,0.158,0.023,0.055,0.005,0.005,0.002,0.350,0.860,0.210,0.014,0.331,0.442,0.399,0.468,4.692,0.541,15.209,2.119,0.068,0.095,1.019,4.236,5.010,6.239
Ov79_rep2_Dep6_Tu2,0.339,0.417,1.889,2.426,8.735,6.678,4.695,2.034,8.695,0.793,2.967,2.346,1.088,0.473,1.482,1.475,0.808,2.118,1.090,0.458,0.984,0.562,0.383,0.077,0.050,0.190,0.021,0.005,0.038,0.002,0.002,0.029,0.085,1.288,1.075,0.333,0.319,0.084,0.091,0.764,3.370,0.510,6.858,8.987,0.796,10.283,4.411,1.049,4.358,1.989
Ov79_rep3_Dep6_Tu30,1.853,1.791,2.325,2.355,2.880,3.968,2.542,4.014,1.106,3.497,0.924,0.109,1.706,1.196,1.718,2.004,0.660,0.561,0.732,3.012,0.864,0.813,1.900,0.634,0.047,0.510,1.322,0.323,0.499,0.062,0.507,1.013,1.646,0.686,2.953,1.216,0.734,0.237,2.233,0.962,5.699,12.291,4.019,0.197,10.236,1.478,0.754,0.618,1.082,5.511
Ov79_rep9_Dep6_Tu3,1.194,0.982,10.061,3.455,2.849,11.882,7.873,1.867,1.286,1.683,2.468,1.735,0.808,0.795,0.863,1.901,1.833,1.421,1.008,1.173,0.450,0.693,0.758,0.060,0.293,0.068,0.099,0.015,0.004,0.000,0.002,0.000,0.103,0.545,0.635,0.144,0.087,0.290,0.078,0.484,9.086,0.495,4.464,2.262,3.205,5.360,1.553,3.182,6.384,2.060
Ov79_rep10_Dep6_Tu2,1.243,1.507,7.652,4.509,6.336,8.096,3.196,6.204,4.026,0.757,1.344,2.879,1.220,1.013,0.988,2.498,0.125,0.848,1.347,0.606,1.071,0.880,0.016,0.063,0.404,0.082,0.014,0.050,0.018,0.002,0.002,0.022,0.461,1.271,0.577,0.238,0.502,0.370,0.158,0.036,6.191,1.248,0.019,1.115,1.114,4.389,7.735,4.125,8.909,2.524
