Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,2.099,0.650,2.386,1.087,7.999,0.773,1.498,2.214,2.287,5.970,5.544,1.115,16.899,0.817,16.813,1.152,1.560,2.306,4.374,0.601,9.470,7.973,4.414
Colo9345_rep8_Dep6_Tu30,1.730,4.119,1.619,0.368,3.791,2.596,2.827,2.049,1.304,3.010,5.931,1.219,8.394,6.771,14.423,1.173,5.593,6.982,5.391,17.851,0.241,0.634,1.983
Colo9345_rep5_Dep6_Tu1,0.134,4.906,0.357,0.011,7.798,1.082,3.074,2.289,2.788,0.773,11.620,2.087,30.056,0.178,19.086,0.022,0.127,0.092,6.434,3.139,3.343,0.504,0.100
Colo9345_rep5_Dep6_Tu20,3.983,3.314,5.088,10.637,0.751,1.721,2.464,0.397,2.584,3.499,0.014,2.117,6.859,6.595,2.870,2.808,12.661,7.608,3.173,10.677,2.435,6.797,0.949
Colo9345_rep7_Dep6_Tu20,3.283,5.123,4.367,8.726,2.016,0.801,1.277,3.773,0.515,4.482,1.448,1.360,4.237,10.202,0.033,3.604,9.848,3.932,9.310,5.973,4.983,6.148,4.557
Colo9345_rep6_Dep6_Tu2,0.145,1.233,1.088,0.187,6.813,0.320,1.967,3.058,3.462,5.736,10.282,1.581,29.315,0.354,21.437,0.118,0.917,0.055,0.365,1.900,7.915,0.399,1.354
Colo9345_rep10_Dep6_Tu10,0.117,2.014,1.172,0.045,7.347,1.399,1.257,0.550,2.169,7.893,11.826,2.030,19.414,0.533,16.471,0.202,0.887,1.381,6.896,6.924,4.354,3.551,1.569
Colo9345_rep1_Dep6_Tu10,0.841,3.358,2.513,4.979,3.945,3.631,4.791,2.414,1.363,3.899,3.542,1.944,8.984,10.474,8.844,1.257,4.969,6.680,10.203,3.395,2.135,5.622,0.215
Colo9345_rep3_Dep6_Tu30,4.018,1.931,2.557,8.963,1.946,2.277,1.748,1.211,1.261,0.869,1.822,1.226,0.439,6.157,0.413,19.441,11.407,9.515,9.435,2.404,4.424,5.327,1.209
Colo9345_rep6_Dep6_Tu1,0.036,1.886,0.155,0.006,8.375,0.805,2.326,0.424,1.055,4.896,6.770,3.021,32.137,0.054,25.531,0.016,0.006,0.008,1.644,7.612,3.008,0.220,0.010
Colo9345_rep2_Dep6_Tu10,1.363,7.023,1.562,3.906,2.877,1.087,0.222,0.742,2.440,4.512,4.638,2.263,10.202,6.132,4.172,7.186,1.424,1.057,14.546,2.010,11.119,5.195,4.322
Colo9345_rep6_Dep6_Tu5,0.975,4.779,0.742,0.418,3.027,4.762,4.404,0.885,0.729,3.180,5.440,0.852,16.218,11.482,14.340,0.972,0.504,0.558,8.440,10.800,0.754,4.326,1.413
Colo9345_rep5_Dep6_Tu10,3.260,3.638,3.869,1.025,6.622,1.600,0.893,1.713,1.953,2.725,9.170,1.474,2.731,5.274,6.308,3.107,1.952,6.543,13.715,7.574,5.904,3.412,5.539
Colo9345_rep5_Dep6_Tu40,5.420,0.572,2.617,12.298,0.120,3.234,1.685,1.372,1.249,0.787,1.506,1.462,0.529,5.871,0.440,6.566,19.663,6.658,5.080,4.455,2.071,1.307,15.040
Colo9345_rep1_Dep6_Tu0.1,0.012,0.450,0.150,0.000,6.505,0.558,1.017,1.177,1.721,3.571,12.685,1.650,37.127,0.051,31.876,0.004,0.001,0.001,0.408,0.742,0.248,0.044,0.001
Colo9345_rep3_Dep6_Tu10,1.859,1.656,4.825,1.346,2.993,0.745,2.180,2.651,1.629,3.496,6.932,1.011,9.665,4.490,7.317,5.639,6.530,3.981,5.736,13.124,4.972,5.571,1.651
Colo9345_rep4_Dep6_Tu2,0.125,1.870,1.549,0.039,0.867,1.694,2.564,1.875,2.286,0.529,14.913,3.777,24.963,3.120,22.463,0.239,0.072,0.224,5.376,1.986,7.313,1.460,0.695
Colo9345_rep2_Dep6_Tu20,5.004,1.771,3.312,7.937,4.090,2.897,2.285,1.440,1.421,1.687,3.460,0.943,1.485,1.315,1.948,8.511,8.128,7.769,5.115,9.970,8.749,1.454,9.312
Colo9345_rep3_Dep6_Tu50,6.396,0.327,1.836,12.982,0.469,2.490,0.402,1.723,0.306,1.301,0.405,0.746,0.296,1.114,0.614,10.101,23.162,11.692,4.914,0.185,0.089,7.138,11.312
Colo9345_rep6_Dep6_Tu0.1,0.055,1.831,0.625,0.000,1.232,0.550,4.235,4.201,1.404,5.091,3.560,1.986,40.134,0.023,31.735,0.001,0.000,0.000,0.268,2.274,0.770,0.022,0.001
Colo9345_rep3_Dep6_Tu40,7.328,0.630,3.178,11.373,1.208,1.576,1.315,0.710,1.882,0.994,0.248,1.789,1.125,7.185,0.291,13.679,16.607,12.543,0.007,2.502,5.285,6.208,2.338
