Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,6.837,2.707,2.843,0.000,0.000,9.749,8.899,4.839,64.127
Colo_rep2_Dep6_Tu50,1.201,2.529,0.000,0.537,7.186,32.472,4.309,0.000,0.000,7.023,7.599,4.267,32.877
Colo_rep6_Dep6_Tu1,0.808,0.000,0.000,0.000,6.096,2.401,3.137,0.000,0.000,10.447,9.085,4.789,63.236
Colo_rep3_Dep6_Tu2,0.582,0.000,0.040,0.000,5.459,3.763,3.347,0.000,0.000,10.182,9.609,5.157,61.863
Colo_rep7_Dep6_Tu2,0.000,0.000,0.320,0.000,4.688,3.596,2.793,0.000,0.000,11.386,9.855,4.423,62.938
Colo_rep8_Dep6_Tu0.1,0.000,0.091,0.532,0.000,5.723,2.261,4.409,0.000,0.000,10.906,10.268,3.804,62.006
Colo_rep10_Dep6_Tu2,0.000,0.000,1.066,0.000,6.264,3.126,2.888,0.000,0.000,11.313,8.405,4.861,62.076
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,6.466,3.672,5.306,0.000,0.000,9.581,8.677,4.601,61.698
Colo_rep9_Dep6_Tu30,0.000,2.159,0.025,0.000,8.049,20.906,2.262,0.000,0.000,11.067,8.119,4.271,43.144
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,6.558,2.066,2.660,0.000,0.000,12.833,8.978,3.869,63.036
Colo_rep6_Dep6_Tu20,0.344,0.000,0.838,0.000,6.636,15.741,2.969,0.000,2.172,6.853,8.235,5.344,50.869
Colo_rep8_Dep6_Tu30,0.738,0.000,0.325,0.000,10.174,19.768,3.660,0.000,0.000,7.907,9.959,3.648,43.822
Colo_rep3_Dep6_Tu5,0.360,0.000,0.472,0.000,7.479,5.181,2.618,0.000,0.000,10.801,8.275,4.986,59.830
Colo_rep4_Dep6_Tu3,0.878,1.410,0.000,0.024,5.749,3.963,3.431,0.000,0.000,9.635,9.233,3.891,61.786
Colo_rep2_Dep6_Tu10,0.224,0.000,0.825,0.000,7.173,8.704,2.112,0.000,0.100,10.716,9.037,4.983,56.125
Colo_rep3_Dep6_Tu40,1.964,1.068,0.000,0.000,6.982,27.305,1.246,3.436,0.430,7.049,9.246,3.031,38.244
Colo_rep3_Dep6_Tu30,2.195,0.000,0.000,0.000,7.703,21.223,2.460,0.000,2.159,7.709,9.371,3.764,43.417
Colo_rep6_Dep6_Tu30,0.000,0.253,0.000,0.000,10.162,21.094,3.583,0.000,6.078,6.773,7.180,1.685,43.193
Colo_rep4_Dep6_Tu50,2.101,1.611,0.000,0.430,5.761,33.199,4.059,0.000,2.570,7.903,6.540,1.942,33.882
Colo_rep5_Dep6_Tu50,0.000,0.175,0.000,0.000,10.153,32.805,1.993,0.000,0.520,10.292,8.820,4.328,30.914
Colo_rep6_Dep6_Tu2,0.000,0.873,0.000,0.000,3.964,4.162,3.774,0.000,0.000,11.085,10.247,4.199,61.696
Colo_rep10_Dep6_Tu50,0.000,0.799,0.823,0.000,9.480,33.216,2.562,0.000,2.530,7.568,8.397,3.421,31.206
Colo_rep7_Dep6_Tu50,0.327,0.521,0.000,0.000,8.375,33.283,3.137,1.581,0.744,7.284,7.947,3.511,33.289
Colo_rep9_Dep6_Tu40,1.498,3.289,0.000,0.051,6.755,26.556,2.777,0.000,1.015,7.535,7.703,3.531,39.292
Colo_rep8_Dep6_Tu5,1.203,0.000,0.000,0.000,8.000,4.983,2.595,0.000,0.000,8.922,9.420,4.982,59.894
Colo_rep1_Dep6_Tu20,0.277,0.000,0.000,0.000,8.144,14.857,1.031,0.000,3.613,10.019,9.660,2.510,49.889
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,6.060,3.628,3.001,0.000,0.000,11.121,8.975,4.578,62.637
Colo_rep5_Dep6_Tu30,0.000,0.818,0.000,0.000,9.714,19.458,1.980,0.000,0.000,13.264,9.075,3.353,42.336
Colo_rep4_Dep6_Tu0.1,1.434,0.000,0.021,0.000,3.586,2.183,4.329,0.000,0.000,10.032,9.554,4.961,63.900
Colo_rep5_Dep6_Tu0.1,0.182,0.000,0.867,0.000,6.160,2.006,3.286,0.000,0.000,9.734,9.962,4.190,63.611
Colo_rep9_Dep6_Tu3,0.182,0.000,0.329,0.035,8.827,3.169,1.262,0.000,0.000,11.328,9.538,4.672,60.658
Colo_rep2_Dep6_Tu0.1,0.000,0.822,0.000,0.000,8.623,1.565,1.785,0.000,0.000,10.782,9.502,4.709,62.213
Colo_rep8_Dep6_Tu10,1.043,0.910,0.000,0.135,5.861,8.224,4.149,0.000,0.770,8.784,9.581,3.942,56.600
Colo_rep4_Dep6_Tu30,0.026,0.337,0.000,0.000,8.518,20.766,2.293,0.000,0.080,13.331,7.701,3.480,43.468
Colo_rep2_Dep6_Tu2,1.388,0.000,0.000,0.000,4.182,3.763,3.929,0.000,0.000,11.363,10.682,3.615,61.079
Colo_rep1_Dep6_Tu5,0.000,0.850,0.520,0.000,6.389,5.041,4.007,0.000,0.000,10.123,9.250,4.136,59.685
Colo_rep8_Dep6_Tu50,2.493,0.850,0.000,0.422,8.567,32.431,3.278,0.000,5.134,5.095,7.237,2.807,31.685
Colo_rep5_Dep6_Tu5,1.179,0.030,0.000,0.000,8.412,5.256,2.954,0.000,1.905,8.442,8.986,3.768,59.068
Colo_rep6_Dep6_Tu50,0.000,0.799,0.000,0.000,9.447,33.744,1.082,0.284,2.816,7.610,9.538,2.730,31.949
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,7.190,2.266,3.256,0.000,0.000,10.593,8.885,4.027,63.784
Colo_rep4_Dep6_Tu20,0.086,1.245,0.000,0.000,7.722,14.255,2.663,0.000,0.324,11.115,7.578,4.530,50.481
Colo_rep8_Dep6_Tu40,0.480,1.002,0.000,0.000,9.102,26.287,3.720,0.415,0.000,9.556,7.824,3.420,38.195
Colo_rep7_Dep6_Tu0.3,0.314,0.587,0.000,0.000,5.583,2.304,2.739,0.000,0.000,10.514,9.609,4.275,64.076
Colo_rep7_Dep6_Tu30,1.588,0.000,0.000,0.000,8.170,21.213,2.700,0.000,1.290,8.840,8.327,4.275,43.596
Colo_rep10_Dep6_Tu20,1.673,0.689,0.000,0.000,6.974,14.322,3.562,0.000,2.959,7.607,8.614,3.372,50.228
Colo_rep9_Dep6_Tu10,0.000,0.000,0.000,0.000,9.062,7.766,2.898,0.000,0.000,10.525,9.250,4.443,56.057
Colo_rep9_Dep6_Tu0.1,0.293,0.000,0.676,0.000,7.052,2.187,2.394,0.000,2.467,8.462,9.894,5.011,61.564
Colo_rep10_Dep6_Tu0.3,0.000,0.203,0.000,0.000,4.211,2.897,3.883,0.000,0.000,11.144,10.466,4.336,62.860
