Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,49.545,1.021,0.000,0.000,3.580,0.000,2.887,3.289,0.000,4.943,20.046,1.590,0.000,13.099
gDNA-Breast-GC1003962,74.763,0.000,3.912,18.748,2.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,90.636,0.000,0.000,9.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,67.741,0.000,0.000,0.141,0.000,0.000,0.000,6.710,4.579,1.767,7.084,2.064,0.806,9.108
gDNA-Breast-GC1003966,89.191,0.000,0.000,10.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,73.432,8.641,3.322,9.339,2.558,0.000,0.000,0.000,0.000,0.000,0.000,2.707,0.000
gDNA-Cervical-GC112878,10.248,0.000,17.987,1.419,1.404,0.000,0.010,3.815,0.000,6.058,7.560,0.511,17.435,33.551
gDNA-Cervical-GC112880,5.457,31.467,33.783,5.453,18.002,5.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,4.706,10.157,69.745,5.554,9.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.000,12.565,23.563,0.000,0.000,2.065,0.000,2.230,3.502,1.325,0.000,1.453,0.000,53.296
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,53.995,0.206,1.482,0.000,0.000,15.456,0.000,0.000,0.000,28.861
gDNA-Colorectal-GC112876,4.045,0.000,0.000,0.000,0.000,59.974,0.000,0.000,0.000,9.203,6.445,0.000,0.000,20.333
gDNA-Colorectal-GC119345,25.820,0.000,0.000,60.022,0.000,14.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,11.549,1.421,0.000,38.800,3.322,9.487,0.000,0.000,0.000,7.870,6.522,0.826,0.000,20.202
gDNA-Colorectal-GC119347,16.758,0.000,0.000,23.842,0.000,59.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,2.727,10.016,3.651,38.353,0.898,6.309,1.780,0.466,2.196,0.344,5.059,1.858,11.486,14.857
gDNA-Colorectal-GC119349,42.647,3.415,0.000,27.510,0.956,0.000,8.832,0.000,0.000,16.640,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC112879,7.107,0.000,0.000,0.000,21.981,6.886,0.000,0.000,0.000,13.003,5.736,0.000,0.000,45.287
gDNA-Ovarian-GC119433,53.151,0.000,0.000,40.364,6.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,31.615,2.695,0.000,27.504,12.912,0.000,6.355,2.941,0.000,10.938,5.040,0.000,0.000,0.000
gDNA-WBC-GC131344,0.000,0.000,0.000,0.407,0.000,0.162,0.000,1.285,0.000,0.000,3.707,7.313,80.346,6.779
gDNA-WBC-GC131345,1.017,0.000,0.515,1.549,0.000,2.088,0.411,7.608,0.000,0.000,10.926,12.230,53.011,10.646
gDNA-WBC-GC131346,0.000,0.000,0.152,1.406,0.000,0.000,5.585,7.042,8.621,11.888,0.000,0.000,65.305,0.000
gDNA-WBC-GC131347,0.000,0.025,0.000,0.070,0.000,0.000,0.000,25.515,6.497,1.500,7.177,0.000,51.490,7.725
gDNA-WBC-GC131348,0.000,5.287,0.000,0.489,2.513,0.000,2.735,3.791,0.000,1.048,5.563,14.550,61.482,2.542
gDNA-WBC-GC131349,0.000,0.000,3.125,0.626,0.000,0.000,0.303,1.842,2.287,1.018,4.791,4.077,60.416,21.515
gDNA-WBC-GC131350,0.024,0.000,0.000,0.945,0.000,0.414,0.000,4.463,5.757,0.426,6.719,4.423,67.296,9.533
gDNA-WBC-GC131351,0.000,0.000,0.000,0.000,9.859,4.369,5.452,0.000,0.000,0.000,0.000,13.321,66.998,0.000
gDNA-WBC-GC131352,0.817,0.000,0.000,0.118,0.000,1.132,3.995,16.813,1.229,4.781,5.731,10.295,45.734,9.355
gDNA-WBC-GC131353,0.000,0.000,0.000,1.216,0.024,0.000,0.077,6.115,0.000,0.000,8.361,5.485,59.129,19.593
gDNA-WBC-GC131354,0.122,0.000,0.631,0.413,0.000,0.000,7.254,12.674,0.000,0.000,3.016,6.573,48.175,21.143
gDNA-WBC-GC131355,0.105,0.000,0.000,0.294,0.000,0.000,0.000,0.000,10.978,3.189,3.265,2.458,57.490,22.220
