Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,49.780,1.571,0.000,0.000,6.353,0.000,4.354,6.227,0.000,7.626,21.281,2.807,0.000
gDNA-Breast-GC1003962,74.638,0.000,4.034,18.634,2.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,90.728,0.000,0.000,9.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,69.180,0.000,0.000,0.228,0.000,0.000,0.000,9.611,5.019,3.418,8.366,2.597,1.582
gDNA-Breast-GC1003966,89.410,0.000,0.000,10.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,73.672,7.804,3.527,9.782,2.581,0.000,0.000,0.000,0.000,0.000,0.000,2.633
gDNA-Cervical-GC112878,9.554,0.000,21.749,1.127,8.700,2.207,1.869,9.203,0.000,9.042,10.884,6.584,19.082
gDNA-Cervical-GC112880,5.637,31.073,33.906,5.515,18.401,5.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,4.543,9.635,70.288,5.884,9.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.000,10.450,29.693,0.000,12.626,6.205,3.763,10.688,9.668,5.499,3.134,7.566,0.708
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,66.030,1.979,3.097,3.366,0.000,21.643,0.870,3.014,0.000
gDNA-Colorectal-GC112876,4.559,0.000,0.000,0.000,4.244,63.058,5.848,0.775,0.000,9.286,7.858,1.968,2.403
gDNA-Colorectal-GC119345,26.281,0.000,0.000,59.695,0.000,14.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,12.298,2.170,0.000,38.288,5.298,13.880,3.194,0.000,0.000,11.991,9.439,3.441,0.000
gDNA-Colorectal-GC119347,16.580,0.000,0.000,25.276,0.000,58.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,2.466,11.737,4.068,37.092,1.624,8.418,4.185,2.305,3.513,1.034,6.819,3.424,13.314
gDNA-Colorectal-GC119349,42.929,3.542,0.000,27.661,1.020,0.000,8.872,0.000,0.000,15.974,0.000,0.000,0.000
gDNA-Ovarian-GC112879,4.710,3.647,0.000,0.000,29.152,12.974,0.394,5.384,0.000,28.774,10.493,4.472,0.000
gDNA-Ovarian-GC119433,53.419,0.000,0.000,40.055,6.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,31.719,2.787,0.000,27.736,12.979,0.000,6.670,2.841,0.000,10.360,4.908,0.000,0.000
gDNA-WBC-GC131344,0.064,0.000,0.000,0.347,0.000,0.921,2.053,2.333,0.258,0.000,4.812,9.178,80.035
gDNA-WBC-GC131345,0.933,0.000,1.284,1.276,0.000,3.388,3.195,10.309,0.000,0.000,12.226,10.764,56.624
gDNA-WBC-GC131346,0.000,0.000,0.155,1.343,0.000,0.000,6.570,6.191,8.299,11.442,0.000,0.000,66.000
gDNA-WBC-GC131347,0.000,0.306,0.000,0.097,0.000,0.000,0.000,26.291,7.222,2.505,8.340,0.000,55.238
gDNA-WBC-GC131348,0.000,4.954,0.000,0.594,2.729,0.003,3.421,4.274,0.000,1.227,6.545,14.477,61.775
gDNA-WBC-GC131349,0.000,0.346,3.760,0.498,0.000,2.858,1.709,3.286,4.899,7.990,6.726,7.570,60.357
gDNA-WBC-GC131350,0.077,0.250,0.000,0.838,0.000,1.345,0.000,7.216,5.536,1.957,9.285,5.632,67.864
gDNA-WBC-GC131351,0.000,0.000,0.000,0.000,10.094,3.220,6.810,0.000,0.000,0.000,0.000,13.467,66.408
gDNA-WBC-GC131352,1.232,0.000,0.000,0.108,0.000,1.677,5.261,18.814,2.107,5.271,7.513,11.293,46.724
gDNA-WBC-GC131353,0.000,0.000,0.000,1.066,1.204,2.200,1.093,9.745,1.386,2.902,11.472,8.100,60.832
gDNA-WBC-GC131354,0.295,0.000,1.185,0.282,0.779,0.000,9.901,18.295,0.951,3.729,5.596,10.137,48.848
gDNA-WBC-GC131355,0.462,0.000,0.076,0.173,0.354,0.938,1.760,0.000,18.515,8.231,6.193,4.386,58.912
