Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.606,0.000,0.000,13.317,0.000,1.697,0.000,0.000,0.000,0.000,0.183,0.000,0.000,7.025,0.000,1.121,1.926,38.596,0.000,0.535,0.000,27.636,7.357
Colo9345_rep8_Dep6_Tu30,0.835,0.000,0.835,22.550,0.000,3.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.656,1.354,35.242,30.568,0.000,1.776,0.000,1.500,1.146
Colo9345_rep5_Dep6_Tu1,0.000,0.000,0.000,1.259,0.000,0.000,19.871,0.000,0.000,0.000,2.043,0.000,0.000,0.000,2.450,17.305,0.000,52.638,0.000,1.601,0.000,1.961,0.871
Colo9345_rep5_Dep6_Tu20,4.972,0.000,2.319,41.520,0.000,7.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.853,0.000,0.000,0.830,14.768,0.000,0.129,0.000,0.000,0.000
Colo9345_rep7_Dep6_Tu20,4.310,0.000,2.262,42.512,0.000,6.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.112,0.000,0.000,17.025,0.000,0.000,0.000,2.377,0.000
Colo9345_rep6_Dep6_Tu2,0.000,0.000,0.000,3.411,0.000,0.000,0.304,0.000,0.000,0.000,1.101,0.000,0.251,0.548,0.000,15.638,0.000,48.874,3.956,0.000,0.000,0.000,25.917
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,6.466,0.000,0.000,8.159,0.000,0.000,0.000,4.126,0.000,9.457,0.000,0.000,5.768,1.085,45.936,0.000,0.000,0.000,19.002,0.000
Colo9345_rep1_Dep6_Tu10,1.039,0.000,1.017,24.751,0.000,3.624,1.372,0.000,0.000,0.000,0.000,0.000,0.000,12.967,20.478,0.000,0.000,26.521,0.000,0.085,0.000,0.000,8.144
Colo9345_rep3_Dep6_Tu30,6.316,0.000,6.473,51.236,0.000,10.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.536,0.000,0.000,10.304,1.758,0.000,0.000,1.753,0.000
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,1.180,0.000,0.000,28.567,0.000,0.000,0.000,3.008,0.000,1.410,2.870,1.170,3.066,0.000,56.822,0.000,0.000,0.000,0.000,1.905
Colo9345_rep2_Dep6_Tu10,3.173,0.000,2.148,24.534,0.000,4.581,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.661,0.000,0.000,28.982,0.000,0.000,0.000,12.882,10.607
Colo9345_rep6_Dep6_Tu5,1.054,0.000,0.031,13.208,0.000,1.125,0.000,0.000,0.000,0.000,0.320,0.000,1.480,0.000,2.519,0.000,0.941,39.945,1.024,0.000,0.000,36.065,2.286
Colo9345_rep5_Dep6_Tu10,1.529,0.000,1.169,25.899,0.000,3.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.363,0.000,25.784,33.100,0.922,0.000,0.000,2.186,5.086
Colo9345_rep5_Dep6_Tu40,11.298,0.000,5.133,57.785,0.000,12.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.119,5.631,0.000,0.000,0.000,0.000,0.000
Colo9345_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,27.375,0.000,0.000,0.000,4.370,0.000,0.000,0.000,0.000,1.167,0.000,55.208,0.000,11.201,0.000,0.000,0.677
Colo9345_rep3_Dep6_Tu10,4.402,0.000,0.600,25.866,0.000,3.860,0.000,0.000,0.000,0.000,0.000,0.000,0.503,18.585,9.093,0.000,0.000,32.244,0.000,0.107,0.000,0.000,4.740
Colo9345_rep4_Dep6_Tu2,0.000,0.000,0.000,3.859,0.000,0.000,1.086,0.000,0.000,0.000,2.333,0.000,3.154,0.000,0.000,15.655,0.000,47.429,10.521,15.961,0.000,0.000,0.000
Colo9345_rep2_Dep6_Tu20,6.660,0.000,2.786,42.449,0.000,7.020,0.000,0.000,0.000,0.000,0.000,0.000,0.453,11.916,0.000,0.000,5.491,16.457,0.000,0.000,0.000,0.000,6.767
Colo9345_rep3_Dep6_Tu50,10.400,0.000,5.881,60.832,0.000,13.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,2.677,0.000,0.000,5.452,0.000,0.000
