Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,1.683,2.835,2.321,0.155,9.977,0.336,2.702,8.120,4.812,0.549,14.289,3.756,9.915,4.287,10.065,1.060,2.181,6.179,0.830,0.967,0.175,11.663,1.140
Colo9345_rep8_Dep6_Tu30,1.996,3.708,3.804,1.764,4.859,1.229,3.343,8.172,6.185,2.499,3.751,1.803,8.558,0.302,10.139,3.325,0.444,2.972,0.822,1.181,5.763,8.937,14.445
Colo9345_rep5_Dep6_Tu1,0.429,5.414,0.602,0.050,2.660,0.218,2.240,4.903,2.050,7.685,14.798,4.253,29.128,0.678,21.076,0.177,0.122,0.786,0.017,0.031,0.411,1.558,0.715
Colo9345_rep5_Dep6_Tu20,2.562,4.001,0.084,4.135,4.939,2.698,0.197,5.716,4.062,0.143,6.515,1.770,4.863,2.059,1.569,8.768,3.309,5.345,8.646,7.610,7.028,6.214,7.768
Colo9345_rep7_Dep6_Tu20,3.081,5.667,0.457,2.006,1.400,1.314,2.512,2.039,4.355,5.281,0.813,2.979,2.752,0.906,6.583,5.510,10.586,1.519,10.820,10.016,3.129,3.366,12.911
Colo9345_rep6_Dep6_Tu2,1.023,0.702,0.922,0.231,10.728,0.367,3.411,8.920,2.450,4.772,17.494,1.396,16.499,1.906,18.694,0.083,0.676,3.622,1.239,0.045,0.160,2.202,2.456
Colo9345_rep10_Dep6_Tu10,1.253,5.684,1.403,0.302,7.193,0.097,1.827,0.314,8.316,8.265,9.945,2.273,24.589,0.391,10.126,0.424,0.215,9.112,0.757,0.070,1.207,5.612,0.624
Colo9345_rep1_Dep6_Tu10,2.882,5.445,3.146,2.652,0.886,1.265,2.897,7.157,4.235,3.233,1.387,4.310,12.616,4.821,6.385,4.864,4.183,3.182,2.957,0.605,2.945,16.064,1.884
Colo9345_rep3_Dep6_Tu30,3.165,1.503,2.644,8.434,1.805,1.957,2.400,0.915,2.566,2.274,2.446,2.419,1.473,3.020,1.286,13.211,3.251,5.178,3.165,13.704,6.077,6.619,10.488
Colo9345_rep6_Dep6_Tu1,0.898,5.291,0.078,0.042,4.042,0.173,4.018,7.734,0.118,8.632,7.653,1.778,36.074,0.078,15.631,0.066,0.280,5.569,0.069,0.012,0.312,0.708,0.743
Colo9345_rep2_Dep6_Tu10,3.085,5.905,3.386,0.381,4.045,0.920,3.411,4.343,4.584,2.877,3.664,3.125,15.603,10.801,1.499,3.914,4.170,6.299,2.312,0.279,2.333,1.335,11.728
Colo9345_rep6_Dep6_Tu5,2.209,2.555,1.746,0.691,1.373,1.092,2.251,6.321,6.211,6.818,5.403,2.794,23.863,3.292,2.645,1.476,1.793,18.067,2.179,0.521,0.371,0.692,5.638
Colo9345_rep5_Dep6_Tu10,1.326,5.065,2.472,1.996,4.810,0.626,2.826,6.151,7.070,0.761,9.834,3.883,1.025,8.403,15.406,4.438,5.872,1.211,1.288,3.214,0.843,0.286,11.193
Colo9345_rep5_Dep6_Tu40,2.884,4.096,0.452,9.235,1.295,1.232,0.526,3.522,2.128,2.214,1.300,0.298,0.289,4.958,0.571,2.364,3.450,3.985,16.946,23.377,6.897,2.287,5.692
Colo9345_rep1_Dep6_Tu0.1,0.395,2.882,0.119,0.000,7.962,0.023,0.462,1.930,3.736,6.683,12.434,5.369,40.954,0.003,16.692,0.000,0.001,0.297,0.000,0.000,0.001,0.018,0.038
Colo9345_rep3_Dep6_Tu10,2.275,4.973,4.110,2.951,1.509,0.764,0.451,6.477,3.236,7.901,9.485,4.668,1.993,12.699,10.007,0.103,1.829,5.560,0.780,3.362,4.538,9.345,0.980
Colo9345_rep4_Dep6_Tu2,1.531,4.106,2.035,0.082,2.167,1.084,4.324,5.337,7.714,4.411,6.092,0.565,36.181,1.315,11.935,0.032,1.044,5.391,0.438,0.039,0.033,3.960,0.183
Colo9345_rep2_Dep6_Tu20,4.900,4.787,0.760,7.844,2.465,1.001,2.360,6.801,0.386,3.523,3.031,0.927,2.487,6.560,0.752,6.364,2.087,5.583,13.429,0.852,5.485,7.719,9.899
