Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Br66_rep4_Dep6_Tu50,0.938,1.596,0.774,0.479,1.220,0.140,1.052,1.135,3.908,3.281,0.137,1.980,0.022,0.039,1.027,0.109,0.003,0.731,0.458,0.192,0.108,0.293,0.089,0.074,10.108,16.584,3.108,6.340,4.626,0.691,0.009,0.001,0.000,0.006,0.063,0.001,0.001,0.002,0.027,0.000,38.644
Br66_rep3_Dep6_Tu0.5,0.352,0.090,8.263,2.243,7.341,6.909,5.210,4.232,1.478,4.860,3.558,2.412,0.063,0.017,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.206,49.771,0.000,0.000,0.000,0.000,0.000,0.995
Br66_rep2_Dep6_Tu3,3.371,2.036,8.661,8.812,1.161,4.154,2.909,0.203,1.035,0.786,0.727,0.580,0.098,0.050,0.075,0.048,0.058,0.022,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,52.172,12.254,0.000,0.000,0.000,0.000,0.000,0.784
Br66_rep6_Dep6_Tu40,5.270,0.706,0.659,0.330,4.171,1.509,1.778,2.252,0.593,3.593,0.926,0.017,0.944,0.684,0.036,0.029,0.004,0.028,0.040,0.284,0.002,0.000,0.001,2.243,0.629,0.024,3.677,0.011,0.080,0.952,0.000,3.493,0.896,0.289,0.970,0.767,5.145,0.140,8.462,0.127,48.239
Br66_rep9_Dep6_Tu0.1,0.662,0.410,0.398,1.509,2.673,16.823,1.195,6.635,0.242,2.286,1.380,1.452,0.669,0.173,0.007,0.007,0.013,0.113,0.036,0.014,0.027,0.003,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.495,34.772,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu5,1.489,1.662,1.415,1.056,0.463,3.929,3.080,7.913,3.798,0.606,2.505,0.704,0.022,0.262,0.000,0.000,0.002,0.002,0.024,0.070,0.004,0.002,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.695,0.001,0.000,0.025,37.367,20.000,0.302,0.000,0.000,0.045,1.776,10.731
Br66_rep10_Dep6_Tu1,1.078,0.599,9.928,5.984,4.007,13.473,1.167,1.186,3.543,0.426,1.007,2.029,0.004,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.284,0.000,0.000,0.000,0.162,54.991,0.000,0.000,0.000,0.000,0.000,0.132
Br66_rep6_Dep6_Tu20,0.142,0.728,0.239,0.992,2.559,0.344,3.834,9.185,0.042,2.004,0.275,0.384,0.365,0.515,0.016,0.025,0.001,0.023,0.028,0.632,0.000,0.000,0.000,0.000,1.162,0.002,5.179,0.009,0.003,1.571,0.429,0.001,0.025,33.342,2.306,0.444,0.002,0.040,0.305,5.455,27.393
Br66_rep10_Dep6_Tu30,0.480,0.617,0.424,0.153,0.720,1.498,4.098,0.965,4.998,0.963,1.623,2.133,0.073,0.051,0.107,0.010,0.117,0.018,2.242,0.438,0.012,0.025,0.020,0.486,4.971,0.156,0.373,0.000,0.000,0.000,1.020,0.635,4.645,18.218,0.044,9.340,0.000,0.003,0.552,0.120,37.651
Br66_rep10_Dep6_Tu5,0.728,0.265,2.738,3.630,0.569,2.413,3.127,4.114,0.453,1.427,0.630,1.428,0.017,0.011,0.017,0.004,0.013,0.041,0.065,0.045,0.198,0.002,0.004,0.918,1.237,0.000,0.001,0.616,0.000,0.006,0.003,0.054,0.000,64.672,5.115,0.000,0.001,0.000,0.000,0.000,5.439
Br66_rep7_Dep6_Tu1,0.003,0.012,5.068,0.709,1.214,0.609,12.633,6.505,3.791,0.436,0.115,5.462,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.257,14.333,0.000,0.000,0.000,0.000,0.000,1.853
Br66_rep6_Dep6_Tu0.3,0.258,0.238,12.983,2.935,4.510,1.799,1.682,11.033,1.010,0.269,3.382,7.810,0.033,0.071,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.001,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.094,48.883,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep1_Dep6_Tu30,1.060,5.919,6.238,1.426,0.466,0.016,0.790,9.041,2.369,0.231,1.429,0.504,0.193,2.531,0.073,0.391,0.776,0.987,0.026,0.081,1.260,0.193,0.384,0.461,0.001,0.120,0.171,6.215,0.007,0.049,0.000,0.059,0.009,2.442,1.712,0.000,3.647,0.003,0.163,0.237,48.323
Br66_rep3_Dep6_Tu1,0.001,0.002,16.912,2.532,3.133,0.965,11.947,3.337,0.950,1.789,1.621,4.039,0.098,0.657,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.608,49.334,0.000,0.000,0.000,0.000,0.000,0.013
Br66_rep3_Dep6_Tu30,0.076,1.824,0.018,2.022,0.783,0.602,0.410,9.161,0.003,2.515,0.190,0.066,0.033,0.092,0.273,0.084,0.048,0.048,0.009,0.276,0.046,0.012,0.031,1.160,7.968,0.912,3.282,0.000,0.039,1.520,0.007,0.000,2.675,17.961,0.012,0.078,0.621,0.563,3.313,0.967,40.298
Br66_rep9_Dep6_Tu1,0.045,0.040,6.110,3.135,4.233,1.773,1.207,17.416,0.515,0.453,2.351,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.013,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.471,26.045,0.001,0.001,0.000,0.000,0.000,0.894
Br66_rep9_Dep6_Tu40,0.772,0.294,0.277,0.186,4.553,4.960,1.650,1.996,3.104,0.307,1.702,2.401,0.018,0.017,0.410,0.863,3.789,0.576,0.027,0.009,0.001,0.011,0.000,2.386,0.000,2.643,3.666,4.263,0.066,1.272,2.075,0.017,1.788,0.009,0.973,2.029,0.562,2.190,2.739,1.145,44.254
Br66_rep5_Dep6_Tu1,2.040,0.603,5.308,0.515,1.337,2.310,2.221,5.517,7.463,0.575,4.128,1.123,0.277,0.330,0.000,0.001,0.006,0.006,0.006,0.039,0.004,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.597,22.574,0.005,0.000,0.000,0.000,0.000,0.970
Br66_rep2_Dep6_Tu5,0.780,1.141,16.521,2.234,1.908,5.641,3.066,7.434,0.648,0.917,0.653,0.460,0.000,0.002,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,1.542,0.000,0.061,52.520,0.000,0.000,0.000,0.000,0.000,4.465
Br66_rep5_Dep6_Tu30,7.317,2.053,0.217,8.067,0.678,1.114,1.233,1.572,0.080,0.149,0.362,0.101,0.007,0.003,0.013,0.021,0.004,0.113,0.036,0.245,0.679,0.028,0.276,0.920,2.331,7.122,0.009,0.174,0.001,0.000,5.824,0.000,0.018,23.098,0.276,0.387,0.818,3.003,0.653,0.096,30.900
Br66_rep7_Dep6_Tu50,1.575,4.846,1.383,0.705,0.050,0.112,0.026,0.349,2.027,3.019,0.194,0.241,0.000,0.001,0.172,0.086,0.001,0.271,0.025,0.005,0.082,0.149,0.105,2.735,5.709,0.615,4.639,1.478,0.564,2.727,0.000,0.000,0.754,0.448,0.003,1.391,0.008,0.003,0.150,15.623,47.729
Br66_rep4_Dep6_Tu40,4.722,3.848,0.315,1.187,1.376,0.178,0.126,1.027,0.216,1.140,5.471,1.471,0.876,1.354,0.479,0.144,0.377,0.306,0.066,0.180,0.038,0.274,0.321,4.319,0.395,0.049,9.035,0.987,0.549,2.891,0.000,3.446,0.004,1.026,1.164,0.015,0.004,0.247,0.001,0.007,50.368
Br66_rep8_Dep6_Tu5,0.149,0.241,0.198,3.940,2.801,3.237,10.054,6.295,1.595,1.278,2.556,0.691,0.747,0.850,0.141,0.071,0.029,0.016,0.330,0.023,0.061,0.515,0.304,0.001,1.393,0.006,0.064,0.002,0.076,0.000,1.126,0.017,0.000,33.634,20.746,0.001,0.000,0.000,0.007,0.000,6.810
Br66_rep9_Dep6_Tu2,0.052,0.869,1.230,2.916,7.194,3.831,1.458,4.723,1.959,1.049,0.819,0.552,0.002,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.366,0.000,0.000,53.164,16.540,0.000,0.000,0.000,0.000,0.000,3.257
Br66_rep6_Dep6_Tu30,0.612,0.127,0.682,1.225,0.605,12.460,0.153,1.197,2.305,1.082,0.903,3.397,2.405,0.026,0.118,1.634,0.494,1.146,4.318,0.125,0.250,0.018,0.217,6.862,0.000,0.004,0.630,0.429,3.126,0.411,0.796,0.504,4.766,0.938,12.416,0.306,0.029,0.001,0.005,0.082,33.195
Br66_rep4_Dep6_Tu0.1,0.017,1.031,7.025,3.331,4.284,3.946,2.824,9.471,0.079,1.290,0.529,0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.757,0.942,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep5_Dep6_Tu10,2.809,1.160,4.263,5.035,0.843,1.791,1.558,4.012,13.096,2.228,1.537,1.241,0.004,0.003,0.484,0.154,0.063,0.183,0.332,0.033,0.004,1.260,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.185,37.879,0.000,2.102,0.012,0.000,0.000,17.711
Br66_rep3_Dep6_Tu40,0.275,0.098,0.731,0.301,0.183,1.382,0.325,0.136,10.851,0.004,0.106,0.530,0.070,2.612,0.095,0.004,0.018,0.249,0.017,0.000,0.020,0.910,0.037,0.052,1.506,0.516,13.969,0.725,0.036,1.749,0.406,0.012,3.422,0.004,6.165,1.471,0.004,0.045,3.756,6.333,40.876
Br66_rep9_Dep6_Tu0.5,0.006,0.213,9.397,3.169,3.956,2.438,0.033,9.841,0.283,1.440,1.814,0.031,0.011,0.016,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.478,9.872,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep8_Dep6_Tu2,0.163,0.126,4.362,1.326,5.238,7.195,9.201,5.038,4.124,0.383,3.217,2.899,0.280,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.336,0.086,0.000,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.000,3.610,47.755,0.000,0.000,0.000,0.000,0.000,4.034
Br66_rep10_Dep6_Tu2,1.478,0.804,5.766,1.384,7.378,5.838,5.647,0.288,6.255,1.065,0.268,3.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.706,0.070,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,22.854,33.689,0.000,0.000,0.000,0.000,0.000,3.438
Br66_rep6_Dep6_Tu0.1,0.000,0.009,2.829,0.992,1.488,1.953,7.014,8.321,0.373,2.086,0.100,0.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.953,0.154,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep5_Dep6_Tu0.5,0.001,0.005,20.193,0.044,0.681,1.456,4.977,7.401,1.104,2.036,1.260,1.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.118,13.960,0.000,0.000,0.000,0.000,0.000,1.381
